,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7427629,-70.748651,Buin Centro,30.0,RM
1,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,32.0,RM
2,Calera de Tango,-33.63026,-70.75037,Almendros,27.0,RM
3,Catemu,-32.726,-70.94501,El mercadito Organico Catemu,61.0,V - R
4,Cerrillos,-33.5071009,-70.708747,Rocío,29.0,RM
5,Cerro Navia,-33.41946,-70.72695,Nanocerro,46.0,RM
6,Cerro Navia,-33.417376,-70.75786,Harry,39.0,RM
7,Colina,-33.2539999,-70.6294618,Piedraroja,35.0,RM
8,Colina,-33.260994,-70.644855,Ñipa,31.0,RM
9,Colina,-33.307339,-70.660102,Chamisero,26.0,RM
10,Conchalí,-33.38773,-70.65886,Conchalí 1,30.0,RM
11,ConCon,-32.93,-71.52917,"casa Concón , Los Romeros",64.0,RM
12,Curacaví,-33.374,-71.1806,Yaca,54.0,RM
13,Curacaví,-33.393795,-71.03482,Tenca - WS2K,45.0,RM
14,El Monte,-33.68048,-70.998302,Coipocho,42.0,RM
15,Huechuraba,-33.347483,-70.663776,Los Guindos,37.0,RM
16,Isla de Maipo,-33.704432,-70.89853,Granortu,27.0,RM
17,La Cisterna,-33.527854,-70.669636,Nueva España,30.0,RM
18,La Cruz,-32.8508333,-71.223333,Campanario La Cruz,108.0,V - R
19,La Florida,-33.51899,-70.52299,Alto Macul,40.0,RM
20,La Florida,-33.521069,-70.527356,Vista_cordillera,39.0,RM
21,La Florida,-33.53493,-70.57879,Costa Rica,33.0,RM
22,La Florida,-33.5387504,-70.58643,MDM,31.8,RM
23,La Florida,-33.529856,-70.587167,El Limón,22.0,RM
24,La Florida,-33.566723,-70.592142,Guacolda,12.0,RM
25,La Florida ,-33.5260817,-70.5245883,Lo Cañas,54.0,RM
26,La Reina,-33.43648,-70.54493,asilvam,39.5,RM
27,La Reina,-33.434636,-70.522047,Petricor,38.0,RM
28,La Reina,-33.459283,-70.56545,FG6189,34.0,RM
29,La Reina,-33.4479073,-70.5454391,Zapiola,32.5,RM
30,La Reina,-33.445699,-70.553097,OpaHouse,32.0,RM
31,La Reina,-33.44535,-70.54923,PBurchard,32.0,RM
32,La Reina,-33.45683,-70.52308,Luciernaga,31.5,RM
33,La Reina,-33.435005,-70.529998,HelsbyMate,31.0,RM
34,La Reina,-33.45751,-70.56021,Yeye,30.5,RM
35,Lampa,-33.32,-70.75,Valle Grande,36.0,RM
36,Lampa,-33.25,-70.8947,Malena,12.0,RM
37,Las Condes,-33.432775,-70.51780555555555,Parque Aguas de Ramón,37.5,RM
38,Las Condes,-33.41069,-70.51004,Marley,37.0,RM
39,Las Condes,-33.37354,-70.5041,La Posada MK,37.0,RM
40,Las Condes,-33.40635,-70.51399,FECHITA,36.0,RM
41,Las Condes,-33.379558,-70.519431,Huerta_JLG,33.0,RM
42,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,32.5,RM
43,Las Condes,-33.426634,-70.587151,Teruel,32.0,RM
