,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7427629,-70.748651,Buin Centro,114.0,RM
1,Calera de Tango,-33.610437,-70.770246,Tanguito,117.0,RM
2,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,115.0,RM
3,Calera de Tango,-33.63026,-70.75037,Almendros,102.0,RM
4,Cerrillos,-33.5071009,-70.708747,Rocío,95.0,RM
5,Cerro Navia,-33.41946,-70.72695,Nanocerro,103.0,RM
6,Cerro Navia,-33.417376,-70.75786,Harry,81.0,RM
7,Colina,-33.2626,-70.6419115,Cazuela,106.0,RM
8,Colina,-33.260994,-70.644855,Ñipa,105.0,RM
9,Colina,-33.307339,-70.660102,Chamisero,90.0,RM
10,Conchalí,-33.38773,-70.65886,Conchalí 1,110.0,RM
11,Curacaví,-33.393795,-71.03482,Tenca - WS2K,178.0,RM
12,El Monte,-33.68048,-70.998302,Coipocho,115.5,RM
13,Huechuraba,-33.347483,-70.663776,Los Guindos,121.0,RM
14,Huechuraba,-33.3494,-70.6742,Cleo,101.3,RM
15,Isla de Maipo,-33.704432,-70.89853,Granortu,123.0,RM
16,La Cisterna,-33.527854,-70.669636,Nueva España,101.0,RM
17,La Cruz,-32.8508333,-71.223333,Campanario La Cruz,323.0,V-R
18,La Florida,-33.566723,-70.592142,Guacolda,106.0,RM
19,La Florida,-33.521069,-70.527356,Vista_cordillera,104.0,RM
20,La Florida,-33.5387504,-70.58643,MDM,103.6,RM
21,La Florida,-33.53493,-70.57879,Costa Rica,99.0,RM
22,La Florida,-33.529856,-70.587167,El Limón,97.0,RM
23,La Florida ,-33.5260817,-70.5245883,Lo Cañas,108.0,RM
24,La Reina,-33.434636,-70.522047,Petricor,105.0,RM
25,La Reina,-33.45683,-70.52308,Luciernaga,102.5,RM
26,La Reina,-33.459283,-70.56545,FG6189,101.5,RM
27,La Reina,-33.44535,-70.54923,PBurchard,101.0,RM
28,La Reina,-33.43648,-70.54493,asilvam,97.3,RM
29,La Reina,-33.4479073,-70.5454391,Zapiola,95.0,RM
30,La Reina,-33.445699,-70.553097,OpaHouse,94.5,RM
31,La Reina,-33.45751,-70.56021,Yeye,93.5,RM
32,La Reina,-33.44194,-70.56306,Tadeo,91.0,RM
33,La Reina,-33.435005,-70.529998,HelsbyMate,90.0,RM
34,Lampa,-33.25,-70.8947,Malena,155.0,RM
35,Lampa,-33.255169,-70.881025,Lampa_Rural,140.5,RM
36,Lampa,-33.32,-70.75,Valle Grande,110.0,RM
37,Las Condes,-33.41068,-70.51288,Boldo,124.0,RM
38,Las Condes,-33.40635,-70.51399,FECHITA,120.0,RM
39,Las Condes,-33.405679,-70.55212,pluv_lcbv,119.0,RM
40,Las Condes,-33.407573,-70.540641,Dominicos,119.0,RM
41,Las Condes,-33.41069,-70.51004,Marley,115.0,RM
42,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,115.0,RM
43,Las Condes,-33.42053,-70.5582,Salvador,115.0,RM
44,Las Condes,-33.37354,-70.5041,La Posada MK,114.0,RM
45,Las Condes,-33.39729444444444,-70.53663888888889,Calán - DGF,112.0,RM
46,Las Condes,-33.432775,-70.51780555555555,Parque Aguas de Ramón,110.0,RM
47,Las Condes,-33.379558,-70.519431,Huerta_JLG,101.0,RM
48,Las Condes,-33.41812,-70.5747,MPM-1,100.0,RM
49,Las Condes,-33.423889,-70.557545,Dreal,92.0,VR
50,Lo Barnechea,-33.31861,-70.233055,trespuntas,242.0,RM
51,Lo Barnechea,-33.356717,-70.479844,Arrayán - Estero,143.0,RM
