,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.747465,-70.735897,Linderos,63.0,RM
1,Buin,-33.7427629,-70.748651,Buin Centro,62.0,RM
2,Buin,-33.733116,-70.714982,Mechero,53.0,RM
3,Calera de Tango,-33.63026,-70.75037,Almendros,55.0,RM
4,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,54.0,RM
5,Cerrillos,-33.5071009,-70.708747,Rocío,40.0,RM
6,Cerro Navia,-33.41946,-70.72695,Nanocerro,26.0,RM
7,Cerro Navia,-33.417376,-70.75786,Harry,24.0,RM
8,Colina,-33.235,-70.673333,Chicureo,22.0,RM
9,Colina,-33.2539999,-70.6294618,Piedraroja,20.0,RM
10,Colina,-33.307339,-70.660102,Chamisero,19.2,RM
11,Colina,-33.260994,-70.644855,Ñipa,12.0,RM
12,Conchali,-33.3900114,-70.681807378,SOL,9.0,RM
13,Curacaví,-33.393795,-71.03482,Tenca - WS2K,25.7,RM
14,El Bosque,-33.572039,-70.69446,Alambres_de_ocaso,43.0,RM
15,Huechuraba,-33.347483,-70.663776,Los Guindos,28.0,RM
16,Huechuraba,-33.3799,-70.62178,El Barrero,25.0,RM
17,La Cisterna ,-33.5357254,-70.661582,Mila,36.0,RM
18,La Florida,-33.566723,-70.592142,Guacolda,53.0,RM
19,La Florida,-33.53039167,-70.56961667,Casa_Sary,45.0,RM
20,La Florida,-33.5276739,-70.5779872,patio,44.0,RM
21,La Florida,-33.52336,-70.56212,Miravalle,42.0,RM
22,La Florida ,-33.5260817,-70.5245883,Lo Cañas,47.8,RM
23,La Pintana,-33.579829,-70.6322247,Sora,62.0,RM
24,La Reina,-33.445699,-70.553097,OpaHouse,34.0,RM
25,La Reina,-33.4325123,-70.5797009,thequeen,27.0,RM
26,La Reina,-33.444734,-70.537295,sbolivar,19.6,RM
27,La Reina,-33.43648,-70.54493,asilvam,10.0,RM
28,Las Condes,-33.423889,-70.557545,Dreal,30.0,RM
29,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,28.5,RM
30,Las Condes,-33.41354,-70.58728,MPM,27.0,RM
31,Las Condes,-33.426634,-70.587151,Teruel,27.0,RM
32,Las Condes,-33.405679,-70.55212,pluv_lcbv,26.0,RM
33,Las Condes,-33.40002,-70.54015,pie cerro Calán,24.0,RM
34,Las Condes,-33.40635,-70.51399,FECHITA,24.0,RM
35,Lo Barnechea,-33.31861,-70.233055,trespuntas,230.0,RM
36,Lo Barnechea,-33.356717,-70.479844,Arrayán,32.0,RM
37,Lo Barnechea,-33.3497222222222,-70.5405555555556,LAR,27.8,RM
38,Lo Barnechea,-33.342583,-70.47025,POMcI,26.0,RM
39,Lo Barnechea,-33.363563,-70.496013,San Enrique,23.8,RM
40,Lo Barnechea,-33.332691,-70.524816,Panorámica,23.0,RM
41,Lo Barnechea,-33.3297222,-70.5038889,JPMG,20.5,RM
42,Lo Barnechea,-33.330085,-70.521384,ADRI,19.0,RM
43,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,13.0,RM
44,Lo Espejo,-33.514491,-70.694431,Loespuno,43.0,RM
45,Maipu,-33.512062,-70.769442,Maipu_Templo,42.0,RM
46,Maipu,-33.514972,-70.786711,Anis,37.0,RM
47,Melipilla,-33.5761125,-71.0873969,AgricHarrison,45.0,RM
48,Ñuñoa,-33.4609,-70.594277,Johow,30.0,RM
49,Ñuñoa,-33.47502,-70.59945,Morgana,29.0,RM
50,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,12.0,RM
51,Paico,-33.655,-71.0408,El Paico,48.0,RM
52,Paine,-33.865012,-70.624326,Mortero,75.0,RM
53,Paine,-33.8333749,-70.64683,Espátula,66.0,RM
54,Paine,-33.820417,-70.741041,Probeta,45.0,RM
55,Paine,-33.8339166666667,-70.6473333333333,Tubo de ensayo,30.0,RM
56,Pedro Aguirre Cerda,-33.4917,-70.675,Abranquil,40.0,RM
57,Peñaflor,-33.6044444,-70.8980556,BATA,33.0,RM
58,Peñalolen,-33.46721,-70.568262,pluvio,40.0,RM
59,Peñalolén,-33.4784758,-70.5516726,peñamex,38.0,RM
60,Pirque,-33.713856,-70.5461253,Malena,55.0,RM
61,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,50.0,RM
62,Providencia,-33.436461,-70.620565,Ministro,31.0,RM
63,Providencia,-33.4401249,-70.600959,Tranqui,25.0,RM
64,Pudahuel,-33.466772,-70.86392,Ciudad de los Valles,38.5,RM
65,Pudahuel,-33.457778,-70.756944,Auquinco,25.0,RM
66,Puente Alto,-33.5821241,-70.5858865,CasaPabla,53.0,RM
67,Puente Alto,-33.59039,-70.5734443,César3,53.0,RM
68,Puente Alto,-33.60863,-70.53107,El Páramo,50.0,RM
69,Puente Alto,-33.5556806,-70.5525458,POLCRIB,42.0,RM
70,Quilicura,-33.3595,-70.73047,Huentenao,21.0,RM
71,Quilicura,-33.3621036,-70.7231821,kulakura,20.0,RM
72,Quilicura,-33.354362,-70.731295,DelTrigal,13.0,RM
73,Quinta Normal,-33.4128931,-70.7105162,Casa,17.0,RM
74,San Bernardo,-33.612675,-70.72276,Hueñimalal,53.0,RM
75,San Bernardo,-33.61697,-70.687,LaSelva,43.0,RM
76,San José de Maipo,-33.5783328,-70.451299,El Canelo,77.0,RM
77,San José de Maipo,-33.586952,-70.466303,Las Vertientes,63.0,RM
78,San Jose de Maipo ,-33.589586,-70.4726842,Vertiente,75.0,RM
79,San Miguel,-33.4973,-70.6554,La Marina,40.0,RM
80,Santiago,-33.45583333333334,-70.66250000000001,Beauchef,28.0,RM
81,Til Til,-33.07089722222223,-70.98711388888889,Asiento Viejo,31.0,RM
82,Til Til,-33.003119,-70.999335,Los Quillayes,30.0,RM
83,Til Til,-33.076286111111116,-70.94605555555556,Los Quilos,20.0,RM
84,Til Til,-33.07725555555556,-70.9251,Tiltil centro,15.5,RM
85,Til Til,-32.99071111111111,-70.89506111111112,Rungue,15.0,RM
86,Til Til,-32.93295833333333,-70.81376388888889,La Cumbre,14.0,RM
87,Til Til,-33.135,-70.7972222,Huertos Familiares,13.0,RM
88,Til Til,-33.164083,-70.787468,AEM Til Til,12.0,RM
89,Til Til,-33.080533333333335,-70.88656111111112,La Aguada,12.0,RM
90,Til Til,-33.118275,-70.84519444444445,Punta Peuco,11.5,RM
