,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,La Reina,-33.459283,-70.56545,FG6189,17.0,RM
1,Lo Barnechea,-33.332691,-70.524816,Panorámica,16.0,RM
2,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,15.0,RM
3,Paico,-33.655,-71.0408,El Paico,14.0,RM
4,La Florida ,-33.5260817,-70.5245883,Lo Cañas,14.0,RM
5,Colina,-33.307339,-70.660102,Chamisero,12.3,RM
6,La Reina,-33.43648,-70.54493,asilvam,11.1,RM
7,Las Condes,-33.40635,-70.51399,FECHITA,11.0,RM
8,Vitacura,-33.38783,-70.553479,Escultor,11.0,RM
9,Peñalolén,-33.464228,-70.510042,Parque Cantalao,11.0,RM
10,Vitacura,-33.383186,-70.579557,Borderío,10.8,RM
11,La Reina,-33.434636,-70.522047,Petricor,10.8,RM
12,Las Condes,-33.407573,-70.540641,Dominicos,10.5,RM
13,San José de Maipo,-33.59083,-70.48583,La Obra DGF,10.2,RM
14,Lo Barnechea,-33.342583,-70.47025,POMcI,10.0,RM
15,Las Condes,-33.37354,-70.5041,La Posada MK,10.0,RM
16,La Reina,-33.45683,-70.52308,Luciernaga,10.0,RM
17,Las Condes,-33.39729444444444,-70.53663888888889,Calán - DGF,9.9,RM
18,La Florida,-33.53039167,-70.56961667,Casa_Sary,8.0,RM
19,San José de Maipo,-33.578198,-70.405527,Alicura,6.0,RM
20,La Florida,-33.566723,-70.592142,Guacolda,5.0,RM
21,San José de Maipo,-33.762359,-70.279106,El Ingenio,4.0,RM
22,Santiago  ,-33.4333882,-70.6584614,Ado,3.7,RM
23,Santiago Centro,-33.46936111111111,-70.65347222222223,Melissandra,3.5,RM
24,Santiago,-33.456944444444446,-70.66166666666668,DGF,3.0,RM
25,Til Til,-33.07089722222223,-70.98711388888889,Asiento Viejo,3.0,RM
26,Calera de Tango,-33.63026,-70.75037,Almendros,2.0,RM
27,La Cruz,-32.8508333,-71.223333,Campanario La Cruz,2.0,VR
28,Til Til,-33.07725555555556,-70.9251,TilTil Centro,1.5,RM
29,Melipilla,-33.5761125,-71.0873969,AgricHarrison,1.5,RM
30,Pudahuel,-33.457778,-70.756944,Auquinco,1.0,RM
31,Peñaflor,-33.6044444,-70.8980556,BATA,1.0,RM
32,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,1.0,VR
33,Peñafor,-33.6301566,-70.8862869,Berlín,1.0,RM
34,San Bernardo,-33.612675,-70.72276,Hueñimalal,0.0,RM
35,Lo Barnechea,-33.33,-70.55,Vistand,23.25,RM
36,Lo Barnechea,-33.33,-70.55,LOSMONJES2022,22.1,RM
37,Colina,-33.29,-70.69,chicureo.com,21.34,RM
38,Huechuraba,-33.38,-70.61,Cerro Polanco - Pirámide,21.08,RM
39,Las Condes,-33.37578,-70.51207,Los Frailes,18.29,RM
40,Las Condes,-33.42317,-70.5932,El Golf,17.81,RM
41,Peñalolén,-33.48336,-70.55056,Arqviva Oriente,17.78,RM
42,Peñalolén,-33.49849,-70.53871,Monte Las Pircas,16.76,RM
43,Vitacura,-33.3819,-70.55035,FlyVideo,16.51,RM
44,La Reina,-33.42274,-70.58341,Metro Bilbao,16.26,RM
45,La Reina,-33.43402,-70.54194,Casasilva,15.49,RM
46,Lo Barnechea,-33.36727,-70.50012,Mickey Lo Barnechea,15.49,RM
47,Providencia,-33.44001,-70.59794,Holanda23,15.49,RM
48,Vitacura,-33.38705,-70.58004,ROber Weather,15.49,RM
49,Providencia,-33.42217,-70.60367,Providencia TVA,15.24,RM
50,Vitacura,-33.38613,-70.57398,Recife Clima,15.01,RM
51,La Reina,-33.44567,-70.56323,Villa Virginia,14.99,RM
52,Lo Barnechea,-33.36044,-70.51707,Arboleda del Tranque,13.46,RM
53,La Florida,-33.52,-70.52,Alto Macul (Lucale),13.21,RM
54,Las Condes,-33.43085,-70.56824,WS0001,13.21,RM
55,Lo Barnechea,-33.34,-70.49,My MS VE,13.21,RM
56,Vitacura,-33.3947,-70.59215,Felipe Vitacura,13.21,RM
57,Lo Barnechea,-33.33,-70.51,Valle La Dehesa/Basel,12.95,RM
58,Ñuñoa,-33.46529,-70.5857,WSX1001,12.95,RM
59,Vitacura,-33.39106,-70.55635,Casa Atlanta,12.95,RM
60,Peñalolén,-33.51,-70.57,Sainlogic,12.7,RM
61,Peñalolén,-33.51,-70.56,Peñalolén 10,12.18,RM
62,La Florida,-33.52,-70.53,jims6775,11.68,RM
63,La Reina,-33.46398,-70.53395,AcuRite,11.68,RM
64,Colina,-33.26,-70.63,San anselmo red stone,10.41,RM
65,Las Condes,-33.41427,-70.57116,EcoWitt 3000,10.21,RM
66,Puente Alto,-33.56,-70.53,geoemendez,10.16,RM
67,Las Condes,-33.41612,-70.58792,EcoWitt Burgos,10.11,RM
68,Vitacura,-33.38302,-70.56507,BDG21,9.91,RM
69,La Florida,-33.54,-70.56,Pasaje Hunique,9.4,RM
70,Colina,-33.21,-70.73,FTG,8.38,RM
71,Lo Barnechea,-33.37062,-70.46465,WS-5000 Sergio,8.0,RM
72,San José de Maipo,-33.83,-70.07,EMALARRAIN,7.9,RM
73,Lampa,-33.34,-70.91,Cuncumen,7.87,RM
74,Colina,-33.28,-70.66,PippaWeather Chicureo,7.8,RV
75,Conchali,-33.38471,-70.68896,Cometi,7.62,RM
76,Pirque,-33.63,-70.55,Pirque El Huingan,6.91,RM
77,La Reina,-33.44595,-70.56817,HM,6.35,RM
78,Pirque,-33.74,-70.58,Valle Principal Pirque,5.11,RM
79,Curacavi,-33.41,-71.06,Miraflores,5.08,RM
80,San Miguel,-33.51,-70.65,Gran Av / Departamental,4.32,RM
81,San José de Maipo,-33.77,-70.28,Domo,3.51,RM
82,Curacaví,-33.41,-71.16,Hangar AQI,2.31,RM
83,Lampa,-33.19,-70.8,WestieWeather,2.01,RM
84,Curacaví,-33.39,-71.04,Tenca-WS2k,1.8,RM
85,Melipilla,-33.59,-71.01,ZetaDelicia,1.8,RM
86,Lampa,-33.28,-70.89,Estación Lampa,1.78,RM
87,Renca,-33.40465,-70.71161,Renca,1.52,RM
88,Lampa,-33.33741,-70.85086,Cesar Vigo,1.02,RM
89,Pudahuel,-33.47,-70.87,Rocket Valley ,1.0,RM
90,Lo Prado,-33.43816,-70.73695,Javier Benavente,0.51,RM
91,Santiago,-33.46003,-70.67704,Dimeri,0.51,RM
92,Buin,-33.73,-70.72,Miguel Hinojosa,0.3,RM
93,Buin,-33.79,-70.8,El Amanecer,0.25,RM
94,Curavaví,-33.36,-71.14,Trinos del Pequén,0.25,RM
95,Maipú,-33.57,-70.77,Casaquinta,0.25,RM
96,Talagante,-33.65,-70.94,WS0310,0.25,RM
97,Til Til,-33.01,-70.95,meb2557,0.25,RM
98,SanJosé de Maipo,-33.8053,-70.07,Glaciar Sn. Fco. Aguas Panimávida (DGA),29.8,EMA
99,San José de Maipo,-33.5902778,-70.4852778,La Obra EMOS (DGA),13.4,EMA
100,Lo Barnechea,-33.328889,-70.459444,Estero Arrayán (DGA),12.4,EMA
101,Colina,-33.218778,-70.71583,Colina Agromet,11.6,EMA
102,,-33.594,-70.11,Valle Echaurren Norte (DGA),11.4,EMA
103,Lo Barnechea,-33.352,-70.313,Farellones (DGA),10.7,EMA
104,San José de Maipo,-33.495277,-70.137221,Rio Olivares a/j Rio Colorado  (DGA),10.2,EMA
105,Lo Barnechea,-33.221944,-70.273611,Estero Yerba Loca en Piedra Carvajal (DGA),9.5,EMA
106,Las Condes,-33.394999,-70.536666,Calán  (DGA),9.4,EMA
107,,-33.438,-70.497,Qda Ramón 1 (DGA),9.2,EMA
108,Colina,-33.2488,-70.72322,Chacabuco - INIA,9.0,EMA
109,La Reina,-33.45528,-70.54222,Aer. Tobalaba (DMC),8.9,EMA
110,San José de Maipo,-33.531111,-70.2619444,Maitenes  (DGA),8.8,EMA
111,,-33.331,-70.297,La Parva (DGA),8.6,EMA
112,,-33.284,-70.651,Chicureo (DGA),8.2,EMA
113,,-33.389,-70.373,Pozo La Junta (DGA),8.2,EMA
114,La Florida,-33.544999,-70.548333,AA La Florida (DMC),8.0,EMA
115,Colina,-33.268054,-70.732221,Lo Pinto (DMC),7.6,EMA
116,,-33.338,-70.469,Parque El Arrayán (DGA),7.4,EMA
117,,-33.587,-70.392,Pozo Estero El Manzano (DGA),6.8,EMA
118,San José de Maipo,-33.6767,-70.0886,El Yeso Embalse  (DGA),6.5,EMA
119,San José de Maipo,-33.852,-70.198,Río Maipo en las Melosas,6.2,EMA
120,,-34.068,-70.109,Las Hualtatas (DGA),5.8,EMA
