,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7427629,-70.748651,Buin Centro,17.0,RM
1,Buin,-33.747465,-70.735897,Linderos,13.0,RM
2,Calera de Tango,-33.63026,-70.75037,Almendros,18.5,RM
3,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,11.0,RM
4,Cerrillos,-33.5071009,-70.708747,Rocío,16.0,RM
5,Cerro Navia,-33.41513,-70.72882,Angostura,19.0,RM
6,Cerro Navia,-33.41946,-70.72695,Nanocerro,14.0,RM
7,Colina,-33.260994,-70.644855,Ñipa,18.0,RM
8,Colina,-33.235,-70.673333,Chicureo,17.0,RM
9,Colina,-33.307339,-70.660102,Chamisero,14.3,RM
10,Colina,-33.2539999,-70.6294618,Piedraroja,13.0,RM
11,Conchalí,-33.38773,-70.65886,Conchalí 1,13.0,RM
12,Curacaví,-33.393795,-71.03482,Tenca - WS2K,31.2,RM
13,Huechuraba,-33.347483,-70.663776,Los Guindos,26.0,RM
14,La Cisterna,-33.53351,-70.66997,Cist,16.0,RM
15,La Cisterna ,-33.52583,-70.667812,San Simón,11.0,RM
16,La Florida,-33.566723,-70.592142,Guacolda,22.0,RM
17,La Florida,-33.5387504,-70.58643,MDM,18.0,RM
18,La Florida ,-33.5260817,-70.5245883,Lo Cañas,26.0,RM
19,La Granja,-33.5503022,-70.6243832,Casa Rodrigo Rojas,16.5,RM
20,Lampa,-33.32084,-70.74987,Hubble,14.0,RM
21,La Reina,-33.43648,-70.54493,asilvam,24.0,RM
22,La Reina,-33.445699,-70.553097,OpaHouse,22.0,RM
23,La Reina,-33.459283,-70.56545,FG6189,22.0,RM
24,La Reina,-33.438747,-70.522457,Monbel,21.5,RM
25,La Reina,-33.435005,-70.529998,HelsbyMate,19.5,RM
26,La Reina,-33.452259,-70.554147,San Benito,18.0,RM
27,La Reina,-33.4325123,-70.5797009,thequeen,18.0,RM
28,Las Condes,-33.39729444444444,-70.53663888888889,Calán - DGF,21.8,RM
29,Las Condes,-33.423889,-70.557545,Dreal,21.0,RM
30,Las Condes,-33.405679,-70.55212,pluv_lcbv,20.5,RM
31,Las Condes,-33.37354,-70.5041,La Posada MK,20.0,RM
32,Las Condes,-33.426634,-70.587151,Teruel,19.0,RM
33,Las Condes,-33.40635,-70.51399,FECHITA,19.0,RM
34,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,18.0,RM
35,Las Condes,-33.379558,-70.519431,Huerta_JLG,16.5,RM
36,Las Condes,-33.40002,-70.54015,pie cerro Calán,16.0,RM
37,Las Condes,-33.41354,-70.58728,MPM,11.0,RM
38,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,27.0,RM
39,Lo Barnechea,-33.356717,-70.479844,Arrayán - Estero,26.0,RM
40,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,25.0,RM
41,Lo Barnechea,-33.342583,-70.47025,POMcI,24.0,RM
42,Lo Barnechea,-33.3297222,-70.5038889,JPMG,20.3,RM
43,Lo Barnechea,-33.365434,-70.498209,CasaIsidora,20.0,RM
44,Lo Barnechea,-33.332691,-70.524816,Panorámica,19.0,RM
45,Lo Barnechea,-33.31861,-70.233055,trespuntas,18.7,RM
46,Lo Barnechea,-33.330085,-70.521384,ADRI,18.5,RM
47,Lo Barnechea,-33.363563,-70.496013,San Enrique,18.3,RM
48,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,16.0,RM
49,Lo Espejo,-33.514491,-70.694431,Loespuno,16.0,RM
50,Macul,-33.481192,-70.596257,patioeric,16.0,RM
51,Macul,-33.491065,-70.587073,Patio,15.0,RM
52,Maipu,-33.512062,-70.769442,Maipu_Templo,17.5,RM
53,Maipu,-33.5047663,-70.754341,Munich,15.0,RM
54,Maipu,-33.55672433,-70.7812371,AMC,13.0,RM
55,Maipú ,-33.491105,-70.7749,Huenteno,17.8,RM
56,Melipilla,-33.5761125,-71.0873969,AgricHarrison,21.0,RM
57,Ñuñoa,-33.4624675,-70.6271803,Tomás,20.0,RM
58,ñuñoa,-33.449216,-70.606639,sucre- PdV,19.0,RM
59,Ñuñoa,-33.456043,-70.598147,Morgana,16.0,RM
60,Ñuñoa,-33.450585,-70.591376,Brownpoint,16.0,RM
61,Ñuñoa,-33.4609,-70.594277,Johow,13.0,RM
62,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,33.0,RM
63,Paico,-33.655,-71.0408,El Paico,27.0,RM
64,Paine,-33.820417,-70.741041,Probeta,18.0,RM
65,Paine,-33.820713,-70.761706,Japón,14.0,RM
66,Pedro Aguirre Cerda,-33.4917,-70.675,Abranquil,15.0,RM
67,Pedro Aguirre Cerda,-33.4874038,-70.6606549,Panchito's house,12.0,RM
68,Peñaflor,-33.6044444,-70.8980556,BATA,17.0,RM
69,Peñalolén,-33.5005704,-70.535267,Pirquera,26.0,RM
70,Peñalolén,-33.4733008,-70.5329882,CasaAnto,18.0,RM
71,Pirque,-33.713856,-70.5461253,Malena,27.0,RM
72,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,15.0,RM
73,providencia,-33.4236496,-70.6002209,Ito596,18.0,RM
74,Providencia,-33.436461,-70.620565,Ministro,17.0,RM
75,Pudahuel,-33.466772,-70.86392,Ciudad de los Valles,13.0,RM
76,Puente Alto,-33.60863,-70.53107,Cordillera,25.0,RM
77,Puente Alto,-33.5821241,-70.5858865,CasaPabla,19.0,RM
78,Puente Alto,-33.60863,-70.53107,El Páramo,19.0,RM
79,Quilicura,-33.3498598,-70.73458217,Lásaro,13.5,RM
80,Renca,-33.40343,-70.70815,Djoko,12.0,RM
81,San Bernardo,-33.612675,-70.72276,Hueñimalal,21.0,RM
82,San Bernardo,-33.6424739,-70.6979683,Mi Casa sector Sur,14.0,RM
83,San José de Maipo,-33.586952,-70.466303,Las Vertientes,38.0,RM
84,San José de Maipo,-33.5783328,-70.451299,El Canelo,36.0,RM
85,San José de Maipo,-33.59083,-70.48583,La Obra DGF,33.8,RM
86,San José de Maipo,-33.634484,-70.35255,San José,21.0,RM
87,San Miguel,-33.51119,-70.66195,Fajardo,16.5,RM
88,San Miguel,-33.4973,-70.6554,La Marina,16.0,RM
89,Santiago,-33.456944444444446,-70.66166666666668,DGF,12.3,RM
90,Santiago  ,-33.4333882,-70.6584614,Ado,19.0,RM
91,Til Til,-33.003119,-70.999335,Los Quillayes,56.0,RM
92,Til Til,-33.0447222222222,-70.9913889,patorod,50.0,RM
93,Til Til,-33.07089722222223,-70.98711388888889,Asiento Viejo,36.0,RM
94,Til Til,-33.04158333333333,-70.98044444444444,Caleu Ls Cortaderas,30.0,RM
95,Til Til,-33.07638333333334,-70.94580555555557,Los Quilos ,25.5,RM
96,Til Til,-33.000325,-70.9516167,Espinalillo,25.0,RM
97,Til Til,-32.93295833333333,-70.81376388888889,La Cumbre,21.0,RM
98,Til Til,-33.095111111111116,-70.92550833333334,El Sauce,18.5,RM
99,Til Til,-32.96924166666667,-70.83778333333333,Montenegro,18.0,RM
100,Til Til,-33.163019444444444,-70.78773333333334,Alto el Manzano,17.0,RM
101,Til Til,-32.94729722222222,-70.75080833333334,Rincón de los Valle,16.0,RM
102,Til Til,-33.164083,-70.787468,AEM Til Til,14.0,RM
103,Til Til,-33.08021111111111,-70.88654166666667,La Aguada,14.0,RM
104,Til Til,-30.1512806,-70.8892361,La Plazuela,13.0,RM
105,Til Til,-33.135,-70.7972222,Huertos Familiares,12.0,RM
106,Til Til,-33.11244444444445,-70.79876944444445,Santa Matilde,12.0,RM
107,Til Til,-33.118275,-70.84519444444445,Punta Peuco,11.0,RM
108,TilTil,-33.07725555555556,-70.9251,TilTil Centro,24.5,RM
109,Vitacura,-33.38783,-70.553479,Escultor,24.0,RM
110,Vitacura,-33.3890092,-70.5560782,Villa El Dorado,21.0,RM
111,Vitacura,-33.395182,-70.588737,Vitacumbia,19.5,RM
112,Vitacura,-33.38146,-70.55663,Auri-001,19.0,RM
113,Vitacura,-33.383186,-70.579557,Borderío,18.9,RM
114,Alhue,-34.029166,-70.994999,El Asiento INIA,13.6,EMA
115,Alhué,-34.065277,-71.254166,Alhué FDF,21.4,EMA
116,Buin,-33.707222,-70.707222,Buin FDF,10.8,EMA
117,Buin,-33.711666,-70.711944,Los Tilos (INIA),9.4,EMA
118,Colina,-33.162222,-70.643055,Colina DMC,16.5,EMA
119,Colina,-33.268054,-70.732221,Lo Pinto DMC,11.0,EMA
120,Colina,-33.2488,-70.72322,Chacabuco - INIA,8.9,EMA
121,Curacaví,-33.438888,-71.025277,Panguiles DGA,22.5,EMA
122,Curacaví,-33.411111,-71.167777,Curacavi DMC,17.7,EMA
123,Curacaví,-33.43861,-71.025554,Curacaví FDF,14.8,EMA
124,Curacaví,-33.429661,-71.029152,La Aurora,10.7,EMA
125,El Monte,-33.691944,-71.101111,El Monte FDF,27.6,EMA
126,El Monte,-33.706388,-71.008055,El Paico DMC,22.3,EMA
127,Isla de Maipo,-33.725554,-71.042499,Sn Antonio Naltahua INIA,10.7,EMA
128,Isla de Maipo,-33.763888,-70.886666,Isla de Maipo FDF,5.9,EMA
129,La Reina,-33.45528,-70.54222,Aer. Tobalaba DMC,31.4,EMA
130,Lampa,-33.286388,-70.83611,El Oasis INIA,10.3,EMA
131,Las Condes,-33.394999,-70.536666,Calán - DGA,22.5,EMA
132,Lo Barnechea,-33.344444,-70.363889,Estero Yerba Loca a/j San Fco.,28.5,EMA
133,Lo Barnechea,-33.37361,-70.396388,Rio Molina DGA,23.5,EMA
134,Maipú,-33.497221,-70.845555,Rinconada INIA,6.2,EMA
135,Melipilla,-33.661388,-71.336944,Estero Puangue - DGA,42.0,EMA
136,Melipilla,-33.680277,-71.1997,Melipilla Esc. Tec. DGA,27.7,EMA
137,Melipilla,-33.8908333,-71.233611,Los Guindos - DGA,26.7,EMA
138,Melipilla,-33.650277,-71.100277,Melipilla FDF,25.0,EMA
139,Melipilla,-33.586666,-70.99611,Mallarauco FDF,16.0,EMA
140,Padre Hurtado,-33.562443,-70.875305,El Villorio,10.0,EMA
141,Paine,-33.861944,-70.639166,Huelquén FDF,18.8,EMA
142,Paine,-33.811111,-70.88361,Angostura en Valdivia de Paine,18.3,EMA
143,Paine,-33.8858333,-70.8775,Laguna de Aculeo - DGA,11.2,EMA
144,Peñaflor,-33.5716667,-71.1016667,Mallarauco - DGA,17.2,EMA
145,Peñalolén,-33.500833,-70.514166,Qda Macul DGA,22.7,EMA
146,Pirque,-33.673888889,-70.586944444,Pirque,22.0,EMA
147,Pudahuel,-33.442221,-70.746666,San Pablo DMC,16.7,EMA
148,Pudahuel,-33.37833,-70.79639,Aer. Pudahuel DMC,12.2,EMA
149,Pudahuel,-33.458055,-70.94861,Lo Prado DMC,9.1,EMA
150,Quipué,-33.1686089,-71.1557171,Colliguay,13.8,EMA
151,San Antonio,-33.736215,-71.421579,Cuncumén INIA,23.9,EMA
152,San Bernardo,-33.662777,-70.765833,Sn Bernardo Lo Herrera FDF,33.4,EMA
153,San José de Maipo,-33.5902778,-70.4852778,La Obra EMOS DGA,36.8,EMA
154,San José de Maipo,-33.636388,-70.356944,San José de Maipo Retén - DGA,22.0,EMA
155,San José de Maipo,-33.615277,-70.350555,Guayacan DMC,20.8,EMA
156,San Pedro,-33.898055,-71.452777,San Pedro Melipilla  INIA,13.6,EMA
157,San Pedro,-33.8913888,-71.3941667,San Pedro,10.2,EMA
158,SanJosé de Maipo,-33.665833333,-70.1077778,Laguna Negra DGA,13.7,EMA
159,Santiago,-33.44861,-70.64389,DGA - Terraza Central,14.7,EMA
160,Santiago,-33.445,-70.67778,Q. Normal DMC,14.2,EMA
161,Talagante,-33.670277,-70.849444,Talagante DMC,14.0,EMA
162,Talagante,-33.673332,-70.92111,Talagante FDF,9.4,EMA
163,Talagante,-33.668744,-70.912195,Santa Amelia,8.4,EMA
164,Til Til,-33.04944,-71.00139,La Dormida DMC,22.3,EMA
165,Til Til,-33.121388,-70.834166,Til Til FDF,15.0,EMA
166,Til Til,-33.123888,-70.828054,Polpaico DMC,12.6,EMA
