,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7427629,-70.748651,Buin Centro,48.0,RM
1,Buin,-33.747465,-70.735897,Linderos,48.0,RM
2,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,50.0,RM
3,Cerrillos,-33.5071009,-70.708747,Rocío,33.0,RM
4,Cerro Navia,-33.417376,-70.75786,Harry,43.0,RM
5,Colina,-33.2539999,-70.6294618,Piedraroja,34.0,RM
6,Colina,-33.307339,-70.660102,Chamisero,33.3,RM
7,Conchalí,-33.38773,-70.65886,Conchalí 1,40.0,RM
8,Huechuraba,-33.3799,-70.62178,El Barrero,40.0,RM
9,La Cisterna,-33.527854,-70.669636,Nueva España,37.0,RM
10,La Cisterna,-33.53351,-70.66997,Cist,36.5,RM
11,La Cisterna ,-33.52583,-70.667812,San Simón,32.0,RM
12,La Florida,-33.5387504,-70.58643,MDM,38.5,RM
13,La Florida,-33.566723,-70.592142,Guacolda,37.5,RM
14,La Florida,-33.52336,-70.56212,Miravalle,37.0,RM
15,La Florida ,-33.5260817,-70.5245883,Lo Cañas,38.8,RM
16,La Granja,-33.5503022,-70.6243832,Casa Rodrigo Rojas,38.0,RM
17,La Reina,-33.459283,-70.56545,FG6189,42.0,RM
18,La Reina,-33.45492,-70.56167,Milna,35.0,RM
19,La Reina,-33.452259,-70.554147,San Benito,34.0,RM
20,La Reina,-33.43648,-70.54493,asilvam,29.2,RM
21,La Reina,-33.435005,-70.529998,HelsbyMate,29.0,RM
22,Lampa,-33.32084,-70.74987,Hubble,39.0,RM
23,Las Condes,-33.405679,-70.55212,pluv_lcbv,41.0,RM
24,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,38.0,RM
25,Las Condes,-33.40635,-70.51399,FECHITA,38.0,RM
26,Las Condes,-33.37354,-70.5041,Casona Las Condes,36.0,RM
27,Las Condes,-33.40002,-70.54015,pie cerro Calán,34.0,RM
28,Las Condes,-33.39729444444444,-70.53663888888889,Calán - DGF,33.8,RM
29,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,42.9,RM
30,Lo Barnechea,-33.332691,-70.524816,Panorámica,38.0,RM
31,Lo Barnechea,-33.363563,-70.496013,San Enrique,31.0,RM
32,Lo Barnechea,-33.3297222,-70.5038889,JPMG,30.5,RM
33,Lo Barnechea,-33.330085,-70.521384,ADRI,30.5,RM
34,Lo Barnechea,-33.356717,-70.479844,Arrayán,30.0,RM
35,Lo Barnechea,-33.342583,-70.47025,POMcI,30.0,RM
36,Lo Barnechea,-33.31861,-70.233055,trespuntas,25.3,RM
37,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,37.0,RM
38,Macul,-33.491065,-70.587073,Patio,26.5,RM
39,Maipu,-33.512062,-70.769442,Maipu_Templo,41.5,RM
40,Maipu,-33.55672433,-70.7812371,AMC,36.0,RM
41,Maipu,-33.5047663,-70.754341,Munich,34.0,RM
42,Maipú ,-33.491105,-70.7749,Huenteno,34.0,RM
43,Melipilla,-33.5761125,-71.0873969,AgricHarrison,38.0,RM
44,Ñuñoa,-33.4624675,-70.6271803,Tomás,44.0,RM
45,ñuñoa,-33.449216,-70.606639,sucre- PdV,37.5,RM
46,Ñuñoa,-33.450585,-70.591376,Brownpoint,34.5,RM
47,Ñuñoa,-33.4609,-70.594277,Johow,32.0,RM
48,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,65.0,RM
49,Paine,-33.820417,-70.741041,Probeta,60.0,RM
50,Paine,-33.820713,-70.761706,Japón,50.0,RM
51,Pedro Aguirre Cerda,-33.4874038,-70.6606549,Panchito's house,36.0,RM
52,Peñalolén,-33.4733008,-70.5329882,CasaAnto,34.0,RM
53,Pirque,-33.713856,-70.5461253,Malena,65.0,RM
54,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,35.0,RM
55,Providencia,-33.436461,-70.620565,Ministro,41.0,RM
56,Providencia,-33.4401249,-70.600959,Tranqui,30.5,RM
57,Pudahuel,-33.466772,-70.86392,Ciudad de los Valles,45.0,RM
58,Puente Alto,-33.60863,-70.53107,El Páramo,44.0,RM
59,Puente Alto,-33.59039,-70.5734443,César3,40.0,RM
60,Quilicura,-33.3498598,-70.73458217,Lásaro,37.0,RM
61,Renca,-33.40343,-70.70815,Djoko,37.0,RM
62,San Bernardo,-33.612675,-70.72276,Hueñimalal,44.0,RM
63,San Bernardo,-33.6424739,-70.6979683,Mi Casa sector Sur,42.0,RM
64,San José de Maipo,-33.634484,-70.35255,San José,48.5,RM
65,San José de Maipo,-33.59083,-70.48583,La Obra DGF,41.4,RM
66,San Miguel,-33.51119,-70.66195,Fajardo,38.7,RM
67,San Miguel,-33.4973,-70.6554,La Marina,36.0,RM
68,Santiago,-33.456944444444446,-70.66166666666668,DGF,30.0,RM
69,Santiago  ,-33.4333882,-70.6584614,Ado,32.0,RM
70,Til Til,-33.003119,-70.999335,Los Quillayes,59.0,RM
71,Til Til,-33.0447222222222,-70.9913889,patorod,50.0,RM
72,Til Til,-33.164083,-70.787468,AEM Til Til,41.0,RM
73,Vitacura,-33.3890092,-70.5560782,Villa El Dorado,38.0,RM
74,Vitacura,-33.383186,-70.579557,Borderío,37.5,RM
75,Vitacura,-33.38783,-70.553479,Escultor,36.0,RM
76,Vitacura,-33.38146,-70.55663,Auri-001,31.0,RM
77,Buin,-33.754444,-70.764444,El Milagro DMC,50.2,EMA
78,Buin,-33.707222,-70.707222,Buin FDF,49.2,EMA
79,Buin,-33.7986592,-70.8413394,Valdivia de Paine,21.4,EMA
80,Calera de Tango,-33.624999,-70.799444,Calera de Tango FDF,41.2,EMA
