,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7360603,-70.7140394,Petri,106.0,RM
1,Buin,-33.747465,-70.735897,Linderos,88.0,RM
2,Buin,-33.7427629,-70.748651,Buin Centro,85.0,RM
3,Calera de Tango,-33.63026,-70.75037,Almendros,85.0,RM
4,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,77.0,RM
5,Cerrillos,-33.5071009,-70.708747,Rocío,57.0,RM
6,Cerro Navia,-33.41946,-70.72695,Nanocerro,53.0,RM
7,Cerro Navia,-33.417376,-70.75786,Harry,46.4,RM
8,Colina,-33.2539999,-70.6294618,Piedraroja,62.0,RM
9,Colina,-33.260994,-70.644855,Ñipa,60.0,RM
10,Colina,-33.307339,-70.660102,Chamisero,55.2,RM
11,Conchali,-33.3900114,-70.681807378,SOL,38.0,RM
12,Curacaví,-33.393795,-71.03482,Tenca - WS2K,86.1,RM
13,El Bosque,-33.572039,-70.69446,Alambres_de_ocaso,70.0,RM
14,Estación Central,-33.4584952,-70.6983327,Gatos,53.0,RM
15,Huechuraba,-33.3799,-70.62178,El Barrero,80.0,RM
16,Huechuraba,-33.347483,-70.663776,Los Guindos,72.0,RM
17,La Cisterna,-33.527854,-70.669636,Nueva España,62.0,RM
18,La Cisterna ,-33.5357254,-70.661582,Mila,55.0,RM
19,La Florida,-33.52336,-70.56212,Miravalle,68.0,RM
20,La Florida,-33.566723,-70.592142,Guacolda,63.0,RM
21,La Florida,-33.5387504,-70.58643,MDM,59.6,RM
22,La Florida,-33.522311,-70.59544,Urbano,50.0,RM
23,La Florida ,-33.5260817,-70.5245883,Lo Cañas,81.2,RM
24,La Pintana,-33.579829,-70.6322247,Sora,92.0,RM
25,La Reina,-33.445699,-70.553097,OpaHouse,110.0,RM
26,La Reina,-33.43648,-70.54493,asilvam,96.0,RM
27,La Reina,-33.444734,-70.537295,sbolivar,70.0,RM
28,La Reina,-33.4325123,-70.5797009,thequeen,64.0,RM
29,Las Condes,-33.405679,-70.55212,pluv_lcbv,93.0,RM
30,Las Condes,-33.40635,-70.51399,FECHITA,90.0,RM
31,Las Condes,-33.39629,-70.53704,Calán - DGF,87.6,RM
32,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,83.0,RM
33,Las Condes,-33.423889,-70.557545,Dreal,81.0,RM
34,Las Condes,-33.426634,-70.587151,Teruel,75.0,RM
35,Lo Barnechea,-33.31861,-70.233055,trespuntas,421.0,RM
36,Lo Barnechea,-33.356717,-70.479844,Arrayán,111.0,RM
37,Lo Barnechea,-33.3497222222222,-70.5405555555556,LAR,100.3,RM
38,Lo Barnechea,-33.342583,-70.47025,POMcI,91.5,RM
39,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,89.0,RM
40,Lo Barnechea,-33.332691,-70.524816,Panorámica,85.0,RM
41,Lo Barnechea,-33.365434,-70.498209,CasaIsidora,82.0,RM
42,Lo Barnechea,-33.3297222,-70.5038889,JPMG,77.5,RM
43,Lo Barnechea,-33.35084,-70.51874,Bruno,74.0,RM
44,Lo Barnechea,-33.330085,-70.521384,ADRI,73.0,RM
45,Lo Espejo,-33.514491,-70.694431,Loespuno,65.0,RM
46,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,57.0,RM
47,Macul,-33.5001643,-70.6044896,Monumental,61.0,RM
48,Maipu,-33.512062,-70.769442,Maipu_Templo,65.0,RM
49,Maipu,-33.514972,-70.786711,Anis,54.0,RM
50,Melipilla,-33.5761125,-71.0873969,AgricHarrison,67.0,RM
51,Ñuñoa,-33.4609,-70.594277,Johow,65.0,RM
52,Ñuñoa,-33.47502,-70.59945,Morgana,64.0,RM
53,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,95.0,RM
54,Olmue,-33.0523818,-71.1135032,Caroqba,90.0,RM
55,Paico,-33.655,-71.0408,El Paico,83.0,RM
56,Paine,-33.8640897,-70.6385446,Matraz,110.0,RM
57,Paine,-33.8333749,-70.64683,Espátula,105.0,RM
58,Paine,-33.865012,-70.624326,Mortero,100.0,RM
59,Paine,-33.82136,-70.64788,cubreobjetos,71.0,RM
60,Paine,-33.820417,-70.741041,Probeta,70.0,RM
61,Pedro Aguirre Cerda,-33.4917,-70.675,Abranquil,59.0,RM
62,Peñaflor,-33.6044444,-70.8980556,BATA,52.0,RM
