,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Cerrillos,-33.5071009,-70.708747,Rocío,13.0,RM
1,Cerro Navia,-33.41946,-70.72695,Nanocerro,13.0,RM
2,Colina,-33.307339,-70.660102,Chamisero,9.9,RM
3,Colina,-33.235,-70.673333,Chicureo,6.0,RM
4,Conchalí,-33.375257,-70.680028,Colón,14.0,RM
5,Curacaví,-33.374,-71.1806,El Mauco La Yaca,38.0,RM
6,Huechuraba,-33.347483,-70.663776,Los Guindos,12.0,RM
7,Isla de Maipo,-33.704432,-70.89853,Granortu,9.6,RM
8,La Cisterna,-33.527854,-70.669636,Nueva España,15.0,RM
9,La Cisterna ,-33.52583,-70.667812,San Simón,10.0,RM
10,La Cruz,-32.8508333,-71.223333,Campanario La Cruz,32.0,V-R
11,La Florida,-33.5260817,-70.5245883,Lo Cañas,20.0,RM
12,La Florida,-33.51899,-70.52299,Alto Macul,17.0,RM
13,La Florida,-33.5387504,-70.58643,MDM,14.2,RM
14,La Florida,-33.5202,-70.5665,Colegio Santa Irene,11.0,RM
15,La Reina,-33.4479073,-70.5454391,Zapiola,14.5,RM
16,La Reina,-33.432775,-70.51780555555555,Parque Aguas de Ramón,13.8,RM
17,La Reina,-33.43648,-70.54493,asilvam,11.5,RM
18,La Reina,-33.435005,-70.529998,HelsbyMate,10.0,RM
19,Lampa,-33.32,-70.75,Valle Grande,9.5,RM
20,Las Condes,-33.426634,-70.587151,Teruel,13.0,RM
21,Las Condes,-33.37354,-70.5041,La Posada MK,12.5,RM
22,Las Condes,-33.379558,-70.519431,Huerta_JLG,10.5,RM
23,Las Condes,-33.40635,-70.51399,FECHITA,10.0,RM
24,Las Condes,-33.405679,-70.55212,pluv_lcbv,10.0,RM
25,Las Condes,-33.42053,-70.5582,Salvador,3.0,RM
26,Lo Barnechea,-33.363563,-70.496013,San Enrique,16.5,RM
27,Lo Barnechea,-33.346539,-70.527303,Lilo,13.2,RM
28,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,13.0,RM
29,Lo Barnechea,-33.330798,-70.5139946,LoBarnechea17,13.0,RM
30,Macul,33.4875,70.5981,GFA,14.5,RM
31,Maipu,-33.512062,-70.769442,Maipu_Templo,19.0,RM
32,Maipú,-33.52718,-70.77573,Pepe Carter,16.0,RM
33,Navidad,-34.0597,-71.8955,Pumatumán,87.0,VI-R
34,Navidad,-34.0069,-71.8225,RAB REM,56.0,VI-R
35,Ñuñoa,-33.4503,-70.5821,Gorostiaga,16.0,RM
