,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Calera de Tango,-33.63026,-70.75037,Almendros,4.0,RM
1,Calera de tango,-33.6161675,-70.8020156,La Virgen,2.0,RM
2,Cerrillos,-33.5071009,-70.708747,Rocío,2.0,RM
3,Colina,-33.307339,-70.660102,Chamisero,3.0,RM
4,Colina,-33.260994,-70.644855,Ñipa,3.0,RM
5,Colina,-33.2539999,-70.6294618,Piedraroja,2.0,RM
6,Isla de Maipo,-33.74849,-70.86864,Uva,2.0,RM
7,La Florida,-33.566723,-70.592142,Guacolda,8.0,RM
8,La Florida,-33.5387504,-70.58643,MDM,4.1,RM
9,La Pintana,-33.579829,-70.6322247,Sora,3.0,RM
10,La Reina,-33.44599,-70.54248,Azim,6.0,RM
11,La Reina,-33.435005,-70.529998,HelsbyMate,4.0,RM
12,La Reina,-33.452259,-70.554147,San Benito,3.8,RM
13,Las Condes,-33.40002,-70.54015,pie Cerro Calán,7.0,RM
14,Las Condes,-33.40525,-70.527254,CLaGloria,6.5,RM
15,Las Condes,-33.379558,-70.519431,Huerta_JLG,6.0,RM
16,Las Condes,-33.412407,-70.590422,Alsacia181,5.5,RM
17,Las Condes,-33.423889,-70.557545,Dreal,4.5,RM
18,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,10.0,RM
19,Lo Barnechea,-33.36356,-70.49601,San Enrique,9.5,RM
20,Lo Barnechea,-33.342583,-70.47025,POMcI,8.0,RM
21,Lo Barnechea,-33.3297222,-70.5038889,JPMG,6.6,RM
22,Lo Barnechea,-33.3497222222222,-70.5405555555556,LAR,5.2,RM
23,Lo Barnechea,-33.356717,-70.479844,Arrayán,5.1,RM
24,Lo Espejo,-33.514491,-70.694431,Loespuno,4.0,RM
25,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,3.0,RM
26,Maipu,-33.562645,-70.777641,C. Satelite,3.0,RM
27,Maipu,-33.512062,-70.769442,Maipu_Templo,2.8,RM
28,Melipilla,-33.5761125,-71.0873969,AgricHarrison,1.0,RM
29,Ñuñoa,-33.456043,-70.598147,Morgana,6.0,RM
30,Ñuñoa,-33.4609,-70.594277,Johow,4.5,RM
31,Pedro Aguirre Cerda,-33.4866206,-70.6690528,KirefPAC,4.0,RM
32,Peñaflor,-33.5951716,-70.8549146,FernandoM1,2.5,RM
33,Peñalolén,-33.50167,-70.586438,Terra-Aqua,6.0,RM
34,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,4.0,RM
35,Providencia,-33.43493,-70.609567,Estanques,5.0,RM
36,Pudahuel,-33.46175,-70.842074,chispa,3.0,RM
37,Pudahuel,-33.457778,-70.756944,Auquinco,2.5,RM
38,Pudahuel,-33.466772,-70.86392,Ciudad de los Valles,1.8,RM
39,Pudahuel-,-33.463888,-70.84333,AndGar,1.5,RM
40,Puente alto,-33.5917815,-70.5778761,Casa alvin,10.0,RM
41,Puente Alto,-33.60863,-70.53107,Cordillera,9.0,RM
42,Puente Alto,-33.5629432,-70.546021,Trébol,9.0,RM
43,Puente Alto,-33.55991,-70.5488,DepaFranSE,7.0,RM
44,Puente Alto,-33.59039,-70.5734443,César3,7.0,RM
45,Puente Alto,-33.5821241,-70.5858865,CasaPabla,6.0,RM
46,Puente Alto,-33.557769,-70.5533,Opendoor,5.0,RM
47,Quilicura,-33.3595,-70.73047,Huentenao,2.0,RM
48,Quinta Normal,-33.42228,-70.688669,JULIOVERNE,1.1,RM
49,San Bernardo,-33.61697,-70.687,LaSelva,2.5,RM
50,San Bernardo,-33.612675,-70.72276,Hueñimalal,2.0,RM
51,San Miguel,-33.4973,-70.6554,La Marina,5.0,RM
52,San Miguel,-33.493608,-70.651679,smiguel13,3.0,RM
53,Santiago,-33.456944444444446,-70.66166666666668,DGF,3.1,RM
54,Santiago,-33.448245,-70.644013,San Isidro E,3.0,RM
55,Vitacura,-33.383186,-70.579557,Borderío,3.3,RM
56,Vitacura,-33.38783,-70.553479,Escultor,3.0,RM
