,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.747465,-70.735897,Linderos,93.0,RM
1,Buin,-33.7427629,-70.748651,Buin Centro,92.0,RM
2,Calera de Tango,-33.63026,-70.75037,Almendros,88.0,RM
3,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,86.5,RM
4,Cerrillos,-33.5071009,-70.708747,Rocío,78.0,RM
5,Cerro Navia,-33.417376,-70.75786,Harry,73.0,RM
6,Colina,-33.2539999,-70.6294618,Piedraroja,85.0,RM
7,Colina,-33.235,-70.673333,Chicureo,83.0,RM
8,Colina,-33.307339,-70.660102,Chamisero,79.7,RM
9,Conchalí,-33.38773,-70.65886,Conchalí 1,93.0,RM
10,Huechuraba,-33.347483,-70.663776,Los Guindos,104.0,RM
11,Huechuraba,-33.3799,-70.62178,El Barrero,95.0,RM
12,La Cisterna,-33.527854,-70.669636,Nueva España,86.0,RM
13,La Cisterna,-33.53351,-70.66997,Cist,85.0,RM
14,La Cisterna ,-33.52583,-70.667812,San Simón,83.0,RM
15,La Florida,-33.52336,-70.56212,Miravalle,92.0,RM
16,La Florida,-33.566723,-70.592142,Guacolda,90.0,RM
17,La Florida,-33.5387504,-70.58643,MDM,88.3,RM
18,La Florida ,-33.5260817,-70.5245883,Lo Cañas,101.4,RM
19,La Reina,-33.4325123,-70.5797009,thequeen,105.0,RM
20,La Reina,-33.459283,-70.56545,FG6189,104.0,RM
21,La Reina,-33.43648,-70.54493,asilvam,93.2,RM
22,La Reina,-33.45492,-70.56167,Milna,91.0,RM
23,La Reina,-33.452259,-70.554147,San Benito,82.0,RM
24,La Reina,-33.435005,-70.529998,HelsbyMate,80.0,RM
25,Lampa,-33.32084,-70.74987,Hubble,100.0,RM
26,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,101.5,RM
27,Las Condes,-33.40635,-70.51399,FECHITA,99.0,RM
28,Las Condes,-33.405679,-70.55212,pluv_lcbv,99.0,RM
29,Las Condes,-33.37354,-70.5041,La Posada MK,96.5,RM
30,Las Condes,-33.423889,-70.557545,Dreal,96.0,RM
31,Las Condes,-33.39729444444444,-70.53663888888889,Calán - DGF,87.6,RM
32,Las Condes,-33.379558,-70.519431,Huerta_JLG,83.0,RM
33,Lo Barnechea,-33.356717,-70.479844,Arrayán,115.0,RM
34,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,107.3,RM
35,Lo Barnechea,-33.332691,-70.524816,Panorámica,95.0,RM
36,Lo Barnechea,-33.342583,-70.47025,POMcI,95.0,RM
37,Lo Barnechea,-33.365434,-70.498209,CasaIsidora,91.0,RM
38,Lo Barnechea,-33.31861,-70.233055,trespuntas,88.0,RM
39,Lo Barnechea,-33.3297222,-70.5038889,JPMG,85.5,RM
40,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,85.0,RM
41,Lo Barnechea,-33.330085,-70.521384,ADRI,84.0,RM
42,Lo Barnechea,-33.363563,-70.496013,San Enrique,81.0,RM
43,Lo Espejo,-33.514491,-70.694431,Loespuno,92.0,RM
44,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,82.0,RM
45,Macul,-33.481192,-70.596257,patioeric,84.0,RM
46,Maipu,-33.512062,-70.769442,Maipu_Templo,86.5,RM
47,Maipu,-33.55672433,-70.7812371,AMC,80.0,RM
48,Maipu,-33.5047663,-70.754341,Munich,75.0,RM
49,Maipú ,-33.491105,-70.7749,Huenteno,71.0,RM
50,Melipilla,-33.5761125,-71.0873969,AgricHarrison,78.5,RM
51,Ñuñoa,-33.4624675,-70.6271803,Tomás,104.0,RM
52,Ñuñoa,-33.449216,-70.606639,sucre- PdV,92.5,RM
