,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Lo Barnechea,-33.363563,-70.496013,San Enrique,41.0,RM
1,Lo Barnechea,-33.356717,-70.479844,Arrayán,40.0,RM
2,Puente Alto,-33.60863,-70.53107,Cordillera,40.0,RM
3,Las Condes,-33.379558,-70.519431,Huerta_JLG,39.0,RM
4,Puente Alto,-33.60863,-70.53107,El Páramo,37.0,RM
5,Lo Barnechea,-33.342583,-70.47025,POMcI,36.5,RM
6,Lo Barnechea,-33.3497222222222,-70.5405555555556,LAR,36.0,RM
7,Maipu,-33.4926119,-70.7754244,Leiton,35.0,RM
8,Vitacura,-33.38146,-70.55663,Auri-001,34.0,RM
9,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,34.0,RM
10,Las Condes,-33.43648,-70.54493,asilvam,31.8,RM
11,Pirque,-33.63692,-70.54591,Tricahue,31.0,RM
12,Las Condes,-33.403104,-70.552105,Renacentistas,31.0,RM
13,Vitacura,-33.385779,-70.581083,Ingo,30.0,RM
14,Puente Alto,-33.59039,-70.5734443,César3,30.0,RM
15,Lo Barnechea,-33.332691,-70.524816,Panorámica,30.0,RM
16,Peñalolen,33.49169444444445,70.53708333333333,JucaNku,30.0,RM
17,Peñaflor,-33.606575,-70.906942,Huaso,29.0,RM
18,Vitacura,-33.383186,-70.579557,Borderío,29.0,RM
19,La Florida,-33.534556,-70.550194,Fortnite,28.0,RM
20,Macul,-33.481766,-70.601512,Casa Vásquez,28.0,RM
21,San Bernardo,-33.6400972,-70.6944466,Gatorain,27.0,RM
22,La Florida,-33.524163,-70.566667,OliClima,27.0,RM
23,Pirque,-33.7232945,-70.5784115,Blanco,27.0,RM
24,Peñalolén,-33.5047084,-70.557723,Límite Peñalolén,27.0,RM
25,Las Condes,-33.4300093662595,-70.5609341050816,Triwe,27.0,RM
26,La Florida,-33.549163,-70.57665,John Kennedy,26.0,RM
27,La Florida,-33.5387504,-70.58643,MDM,26.0,RM
28,Recoleta,-33.4255985,-70.64025,Cerrito,25.0,RM
29,Las Condes,-33.42901,-70.559023,Manquehue,25.0,RM
30,Lo Barnechea,-33.347483,-70.663776,Los Guindos,25.0,RM
31,Puente Alto,-33.584007,-70.551698,El Peral,25.0,RM
32,La Reina,-33.460866,-70.562577,Dragones,25.0,RM
33,La Florida,-33.548604,-70.589773,BENAME,25.0,RM
34,Peñalolen,-33.5015555555556,-70.5864444444444,Las Torres,25.0,RM
35,Maipu,-33.5071,-70.7905,My pooh,25.0,RM
36,Lo Barnechea,-33.330085,-70.521384,ADRI,25.0,RM
37,Pirque,-33.672334,-70.636347,Pirque,24.0,RM
38,Macul,-33.456043,-70.598147,Morgana,24.0,RM
39,Las Condes,-33.404553,-70.548143,Las Condes,24.0,RM
40,Ñuñoa,-33.451547,-70.601653,Mapache,24.0,RM
41,La Florida,-33.515476,-70.563839,Nuevo Amanecer,24.0,RM
42,Puente Alto,-33.5821241,-70.5858865,CasaPabla,23.0,RM
43,San Bernardo,-33.629462,-70.677308,CumbresDeNos,23.0,RM
44,Caleu,-33.003657,-71.015062,Caleu,23.0,RM
45,Las Condes,-33.424957,-70.589081,Neptuno,22.0,RM
46,La Reina,-33.452259,-70.554147,San Benito,22.0,RM
47,Ñuñoa,-33.4397894,-70.579823,Lipigas,22.0,RM
48,San Bernardo,-33.600384,-70.702447,flopi sbk,22.0,RM
49,Lampa,-33.326486,-70.7572,Valle Grande,22.0,RM
50,Peñaflor,-33.5951716,-70.8549146,FernandoM1,21.0,RM
51,Isla de Maipo,-33.754,-70.896,Yubarta,21.0,RM
52,Quinta Normal,-33.430338,-70.700863,Casa del Jano,21.0,RM
53,La Reina,-33.440763,-70.555714,Quintrala,21.0,RM
54,Huechuraba,-33.359459,-70.680397,Sauce,20.0,RM
55,Puente Alto,-33.56399,-70.54793,Fran1,20.0,RM
56,Santiago,-33.45768,-70.62993,Metro Irarrázabal,20.0,RM
57,Providencia,-33.419786,-70.607987,Holley,20.0,RM
58,Ñuñoa,-33.45378,-70.611387,Monseñor,20.0,RM
59,Colina,-33.307339,-70.660102,Chamisero,20.0,RM
60,San Bernardo,-33.5987222222222,-70.6765277777778,Colmillo de puma,20.0,RM
61,Puente Alto,-33.612698,-70.55215,Primavera,20.0,RM
62,María Pinto ,-33.4648501,-71.0842792,Los Rulos,20.0,RM
63,Paico,-33.655,-71.0408,El Paico,20.0,RM
64,Peñalolén,-33.486429,-70.54726,Cerca del cielo,19.0,RM
65,Puente Alto,-33.578741,-70.603334,Creta,19.0,RM
66,El Bosque,-33.5591666666667,-70.6777222222222,El Bosque,18.0,RM
67,Maipu,-33.48368,-70.769762,El Rosal,18.0,RM
68,Talagante,-33.707993,-70.981435,Urano,18.0,RM
69,San Bernardo,-33.6241666666667,-70.7047222222222,KIRA,18.0,RM
70,Quilicura,-33.368808,-70.722058,Poochilloni,18.0,RM
71,Pudahuel,-33.461436,-70.841897,PATIO,17.0,RM
72,Quilicura,-33.3595,-70.73047,Huentenao,17.0,RM
73,Pudahuel,-33.457778,-70.756944,Auquinco,17.0,RM
74,Santiago,-33.4402,-70.63935,Torre 3 San Borja,17.0,RM
75,Talagante,-33.6544773,-70.907333,Orion,17.0,RM
76,La Reina,-33.441352,-70.535606,Esquina las Brujas,16.0,RM
77,Santiago,-33.4363305,-70.6607604,Cataluña,16.0,RM
78,Pudahuel,-33.379973,-70.874791,La periferia,16.0,RM
79,Macul,-33.479397,-70.599954,Botitas,15.5,RM
80,Peñalolén,-33.49581,-70.577694,CasaM,15.0,RM
81,Renca,-33.403662,-70.707586,Rencav2,15.0,RM
82,Pudahuel,-33.442392,-70.759831,Pudahuel Norte,15.0,RM
83,Cerrillos,-33.5071009,-70.708747,Rocío,15.0,RM
84,La Cisterna,-33.5205694444444,-70.6585305555556,Talematros,15.0,RM
85,Padre Hurtado,-33.5643611111111,-70.8044166666667,Violetas,15.0,RM
86,Melipilla,-33.688841,-71.227145,Sombrero,15.0,RM
87,Lampa,-33.2843725,-70.8736396,Celeste,15.0,RM
88,Estación Central,-33.470452,-70.713757,Tetue,15.0,RM
89,La Florida,-33.53172,-70.556389,KIKE,14.3,RM
90,Colina,-33.208465,-70.660189,Colina,14.0,RM
91,Cerro Navia,-33.424337,-70.724038,Cerro Navia,14.0,RM
92,Maipu,-33.557576,-70.774359,Michimalongo ,14.0,RM
93,La Granja,-33.5485378284992,-70.6160126841484,Delfinafonseca,14.0,RM
94,San Miguel,-33.4973,-70.6554,La Marina,13.0,RM
95,Vitacura,-33.433054,-70.514444,Qda Ramón DGA,30.900000000000002,EMA
96,Til Til,-33.121388,-70.834166,Til Til FDF 2,7.0,EMA
97,Til Til,-33.077221,-70.752777,Til Til FDF 1,7.6000000000000005,EMA
98,Talagante,-33.670277,-70.849444,Talagante (DMC),19.0,EMA
99,Santiago,-33.445,-70.67778,Q. Normal (DMC),17.2,EMA
100,San Bernardo,-33.662777,-70.765833,Lo Herrera FDF,22.5,EMA
101,S José de Maipo,-33.809722,-70.210277,R Volcan DGA,25.4,EMA
102,S José de Maipo,-33.636388,-70.356944,S José DGA,27.9,EMA
