,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Calera de Tango,-33.63026,-70.75037,Almendros,3.0,RM
1,Cerrillos,-33.5071009,-70.708747,Rocío,4.0,RM
2,Colina,-33.235,-70.673333,Chicureo,7.0,RM
3,Colina,-33.307339,-70.660102,Chamisero,4.4,RM
4,Curacaví,-33.393795,-71.03482,Tenca - WS2K,1.0,RM
5,Isla de Maipo,-33.704432,-70.89853,Granortu,1.0,RM
6,La Florida,-33.528457,-70.552391,Yakana,8.0,RM
7,La Florida,-33.5387504,-70.58643,MDM,4.5,RM
8,La Reina,-33.4479073,-70.5454391,Zapiola,10.8,RM
9,La Reina,-33.434636,-70.522047,Petricor,9.8,RM
10,La Reina,-33.43648,-70.54493,asilvam,9.6,RM
11,La Reina,-33.45683,-70.52308,Luciernaga,9.5,RM
12,La Reina,-33.432775,-70.51780555555555,Parque Aguas de Ramón,9.0,RM
13,La Reina,-33.445699,-70.553097,OpaHouse,7.0,RM
14,La Reina,-33.44535,-70.54923,PBurchard,7.0,RM
15,La Reina,-33.459283,-70.56545,FG6189,7.0,RM
16,La Reina,-33.45498,-70.56382,Nazarit,5.8,V-R
17,Lampa,-33.32,-70.75,Valle Grande,5.0,RM
18,Las Condes,-33.37354,-70.5041,La Posada MK,9.5,RM
19,Las Condes,-33.40635,-70.51399,FECHITA,9.0,RM
20,Las Condes,-33.41068,-70.51288,Boldo,9.0,RM
21,Las Condes,-33.405679,-70.55212,pluv_lcbv,8.5,RM
22,Las Condes,-33.41812,-70.5747,MPM-1,5.5,RM
23,Lo Barnechea,-33.330798,-70.5139946,LoBarnechea17,11.0,RM
24,Lo Barnechea,-33.363563,-70.496013,San Enrique,11.0,RM
25,Lo Barnechea,-33.356717,-70.479844,Arrayán - Estero,8.0,RM
26,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,7.0,RM
27,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,7.0,RM
28,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,5.0,RM
29,Macul,33.4875,70.5981,GFA,4.0,RM
30,Maipu,-33.512062,-70.769442,Maipu_Templo,4.0,RM
31,Navidad,-34.0597,-71.8955,Pumatumán,0.0,RM
32,Ñuñoa,-33.4624675,-70.6271803,Tomás,7.0,RM
33,Ñuñoa,-33.4399552,-70.5770178,TOMACHO,6.0,RM
34,Ñuñoa,-33.4503,-70.5821,Gorostiaga,5.5,RM
35,Ñuñoa,-33.456043,-70.598147,Morgana,5.3,RM
36,Ñuñoa,-33.450585,-70.591376,Brownpoint,5.0,RM
37,Ñuñoa,-33.4609,-70.594277,Johow,5.0,RM
38,Pedro Aguirre Cerda,-33.4917,-70.675,Abranquil,5.5,RM
39,Peñalolén,-33.464228,-70.510042,Parque Cantalao,11.0,RM
40,Peñalolén,-33.5005704,-70.535267,Pirquera,7.0,RM
41,Peñalolén,-33.4784758,-70.5516726,peñamex,5.0,RM
42,Peñalolén,-33.50167,-70.586438,Terra-Aqua,5.0,RM
43,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,4.0,RM
44,Pirque,-33.626029,-70.536201,ApoloPirque,4.0,RM
45,Providencia,-33.43493,-70.609567,Estanques,6.0,RM
46,Providencia,-33.4392,-70.6203,Providencia,4.0,RM
47,Pudahuel,-33.454455,-70.85234,MIGIOMI,2.8,RM
48,Pudahuel,-33.457359,-70.819123,Geol327,2.5,RM
49,Puente Alto,-33.601355,-70.515257,Vizcachas,9.0,RM
50,Puente Alto,-33.57219,-70.5778,Nemesio Vicuña,5.0,RM
51,Puente Alto,-33.59039,-70.5734443,César3,4.0,RM
52,Quilicura,-33.35935,-70.72336,Mawün,5.5,RM
53,San José de Maipo,-33.825362,-70.17099,El Volcán,17.0,RM
54,San José de Maipo,-33.621401,-70.350204,El Quillay,11.0,RM
55,San José de Maipo,-33.578198,-70.405527,Alicura,10.0,RM
56,San José de Maipo,-33.576059,-70.43879,RodrigoF,10.0,RM
57,San José de Maipo,-33.57627777777778,-70.44894444444445,AWS El Canelo El Bajo,9.1,RM
58,San José de Maipo,-33.634484,-70.35255,San José,9.0,RM
59,San José de Maipo,-33.58811,-70.397258,AMMA1,8.0,VI-R
60,San José de Maipo,-33.571349,-70.456669,Ngen-ko,6.0,VI-R
61,San Miguel,-33.51119,-70.66195,Fajardo,5.3,RM
62,San Miguel,-33.4973,-70.6554,La Marina,5.0,RM
63,Santiago,-33.45827,-70.69544,Coronel Souper E,4.0,RM
64,Talagante,-33.6616396,-70.9290078,CasaCentro,1.5,RM
65,Talagante,-33.641922,-70.86369,Kinton85,1.0,RM
66,Til Til,-32.94729722222222,-70.75080833333334,Rincón de los Valle,10.5,RM
67,Til Til,-33.07638333333334,-70.94580555555557,Los Quilos ,7.5,RM
68,Til Til,-33.0447222222222,-70.9913889,Caleu Los Arrayanes,7.0,V-R
69,Til Til,-33.1512806,-70.8892361,La Plazuela,6.8,RM
70,Til Til,-33.11244444444445,-70.79876944444445,Santa Matilde,5.9,RM
71,Til Til,-33.135,-70.7972222,Huertos Familiares,5.5,RM
72,Til Til,-33.07725555555556,-70.9251,TilTil Centro,5.1,RM
73,Til Til,-33.07089722222223,-70.98711388888889,Asiento Viejo,5.0,RM
74,Til Til,-33.0236889,-70.9867861,La Poesía,5.0,RM
75,Til Til,-33.118275,-70.84519444444445,Punta Peuco,5.0,RM
76,Til Til,-33.04546388888889,-70.93291111111111,El Naranjo,4.3,RM
77,Vitacura,-33.38146,-70.55663,Auri-001,7.0,RM
78,Vitacura,-33.3890092,-70.5560782,Villa El Dorado,7.0,RM
79,Vitacura,-33.38783,-70.553479,Escultor,6.0,RM
80,Vitacura,-33.395182,-70.588737,Vitacumbia,5.5,RM
81,Vitacura,-33.383186,-70.579557,Borderío,4.5,RM
82,Algarrobo,-33.439,-71.624,Algarrobo (DGA),0.0,EMA
83,Alhue,-34.029166,-70.994999,El Asiento INIA,0.4,EMA
84,Alhue,-34.07,-71.261,Alhue Auilamuta (DGA),0.0,EMA
85,Alhue,-34.02,-71.139,Alhue (WG),0.0,EMA
86,Alhué,-34.035,-71.094,Villa Alhue (DGA),2.6,EMA
87,Alhué,-34.078,-71.195,Barrera Loncha (DGA),0.1,EMA
88,Buin,-33.733,-70.722,Miguel Hinojosa (WG),3.5,EMA
89,Buin,-33.754444,-70.764444,El Milagro (DMC),2.2,EMA
90,Buin,-33.789,-70.798,El Amanecer (WG),1.5,EMA
91,Buin,-33.7986592,-70.8413394,Valdivia de Paine,1.5,EMA
92,Calera de Tango,-33.624999,-70.799444,Calera de Tango FDF,2.8,EMA
93,Casablanca,-33.323,-71.411,Casablanca (DGA),9.6,EMA
94,CasaBlanca,-33.291,-71.289,Tapihue (DGA),1.1,EMA
95,Catemu,-32.758,-70.943,Catemu (DGA),11.4,EMA
96,Colina,-33.202,-70.588,Río Colina en Peldehue (DGA),8.7,EMA
97,Colina,-33.318,-70.657,Casa Chamisero (WG),6.6,EMA
98,Colina,-33.275,-70.66,PippaWeather Chicureo (WG),6.3,EMA
99,Colina,-33.1471111,-70.6602222,Peldehue Agromet,6.2,EMA
100,Colina,-33.284,-70.651,Chicureo (DGA),6.1,EMA
101,Colina,-33.218888,-70.715833,Colina FDF,5.0,EMA
102,Colina,-33.162222,-70.643055,Colina (DMC),5.0,EMA
103,Colina,-33.29,-70.69,chicureo.com (WG),4.8,EMA
104,Colina,-33.208,-70.73,FTG (WG),4.3,EMA
105,Colina,-33.211,-70.729,Alvaro Inostroza (WG),4.1,EMA
106,Colina,-33.268054,-70.732221,Lo Pinto (DMC),3.6,EMA
