,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
158,El Monte,-33.691944,-71.101111,El Monte FDF,11.0,EMA
159,Santiago,-33.44861,-70.64389,DGA - Terraza Central,10.9,EMA
160,Buin,-33.7986592,-70.8413394,Valdivia de Paine,10.5,EMA
161,Paine,-33.811111,-70.88361,Angostura en Valdivia de Paine,10.2,EMA
162,Pudahuel,-33.442221,-70.746666,San Pablo DMC,10.0,EMA
163,Isla de Maipo,-33.725554,-71.042499,Sn Antonio Naltahua INIA,9.2,EMA
164,Buin,-33.718611111,-70.66917,Santa Rita,9.1,EMA
165,Buin,-33.711666,-70.711944,Los Tilos (INIA),9.0,EMA
166,Lampa,-33.286388,-70.83611,El Oasis INIA,8.9,EMA
167,María Pinto,-33.508555,-71.084029,El Parrón,8.9,EMA
168,Pudahuel,-33.37833,-70.79639,Aer. Pudahuel DMC,8.4,EMA
169,Colina,-33.218888,-70.715833,Colina FDF,8.4,EMA
170,Til Til,-33.123888,-70.828054,Polpaico DMC,8.1,EMA
171,Lampa,-33.34368,-70.8185,Chorrillos,8.1,EMA
172,Isla de Maipo,-33.763888,-70.886666,Isla de Maipo FDF,7.9,EMA
173,Colina,-33.113888,-70.685833,Peldehue Ad DMC,7.3,EMA
174,Colina,-33.1471111,-70.6602222,Peldehue Agromet,6.6,EMA
175,Calera de Tango,-33.624999,-70.799444,Calera de Tango FDF,6.5,EMA
176,Padre Hurtado,-33.562443,-70.875305,El Villorio,6.4,EMA
177,Maipú,-33.497221,-70.845555,Rinconada INIA,6.3,EMA
178,San Bernardo,-33.662777,-70.765833,Sn Bernardo Lo Herrera FDF,6.2,EMA
179,Curacaví,-33.438888,-71.025277,Panguiles DGA,6.1,EMA
180,Lo Barnechea,-33.370554,-70.451111,Mapocho - Almendros DGA,6.1,EMA
181,Talagante,-33.670277,-70.849444,Talagante DMC,4.9,EMA
182,Curacaví,-33.429661,-71.029152,La Aurora,4.7,EMA
183,Talagante,-33.673332,-70.92111,Talagante FDF,3.5,EMA
