,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
68,,-33.8913888,-71.3941666,San Pedro - AG54,4.8,EMA
69,Alhue,-34.065,-71.253888889,Alhué - AG53,4.7,EMA
70,,-33.691944,-71.10083,El Monte - AG56,4.7,EMA
71,,-33.897935,-71.452881,San Pedro de Melipilla - AG268,4.5,EMA
72,,-33.7,-70.7,Los Tilos - AG285,4.2,EMA
73,,-33.771111,-70.6855556,San Pedro - El Tránsito AG248,3.8,EMA
74,La Reina,-33.45528,-70.54222,Aeródromo Tobalaba - DMC,3.7,EMA
75,,-33.725439,-71.042558,San Antonio de Naltagua - AG267,3.7,EMA
76,,-33.438611,-71.025555,Curacaví - AG52,3.6,EMA
77,Colina,-33.113888,-70.685833,Peldehue Ad - DMC,3.5,EMA
78,Buin,-33.754444,-70.764444,El Milagro Buin - DMC,3.4,EMA
79,,-33.6305555,-70.799167,Calera de Tango - AG49,3.4,EMA
80,,-33.707361111,-70.701555556,Buin - AG43,3.3,EMA
81,Vitacura,-33.433054,-70.514444,Quebrada de Ramón - DGA,3.2,EMA
82,Santiago,-33.445,-70.67778,Quinta Normal - DMC,3.2,EMA
83,,-33.763888889,-70.886666667,Isla de Maipo - AG55,3.0,EMA
84,,-33.6628889,-70.765917,Lo Herrera - AG46,3.0,EMA
85,Peñaflor,-33.5716667,-71.1016667,Mallarauco - DGA,2.8,EMA
86,,-33.8111,-70.8836,Río Angostura en Valdivia de Paine - DGA,2.6,EMA
87,Pudahuel,-33.442221,-70.746666,San Pablo DASA - DMC,2.6,EMA
88,Talagante,-33.670277,-70.849444,Talagante - DMC,2.6,EMA
89,,-33.58666,-70.996111,Mallarauco - AG51,2.6,EMA
90,Paine,-33.8858333,-71.8775,Laguna de Aculeo - DGA,2.5,EMA
91,Santiago,-33.44861,-70.64389,Terraza Central - DGA,2.5,EMA
92,Colina,-33.268054,-70.732221,Lo Pinto - DMC,2.5,EMA
93,,-33.12389,-70.82805,Polpaico - DMC,2.5,EMA
94,Pudahuel,-33.458055,-70.94861,Lo Prado Co. San Francisco - DMC,2.2,EMA
95,Talgante,-33.67325,-70.921138,Talagante - AG45,1.8,EMA
96,,-33.506388889,-71.0608333,Casa Rivas - AG218,1.6,EMA
97,Pudahuel,-33.37833,-70.79639,Aeropuerto Pudahuel - DMC,1.5,EMA
98,,-33.497093,-70.845436,Rinconada U. de Chile - AG373,1.3,EMA
99,Til Til,-33.121388,-70.834166,Til Til - AG41,1.2,EMA
100,,-33.286268,-70.83606,El Oasis - AG688,0.7,EMA
101,,-33.1686089,-71.1557171,Colliguay - AG499,0.3,EMA
102,Til-Til,-33.005556,-70.993611,Caleu - DGA,0.1,EMA
