,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Maipú,-33.52718,-70.77573,Pepe Carter,45.5,RM
1,Lo Barnechea,-33.342583,-70.47025,POMcI,38.0,RM
2,Maipu,-33.512062,-70.769442,Maipu_Templo,28.0,RM
3,Las Condes,-33.40635,-70.51399,FECHITA,18.0,RM
4,Las Condes,-33.37354,-70.5041,La Posada MK,18.0,RM
5,Conchalí,-33.38773,-70.65886,Conchalí 1,16.0,RM
6,Paico,-33.655,-71.0408,El Paico,14.5,RM
7,La Reina,-33.43648,-70.54493,asilvam,13.1,RM
8,La Reina,-33.434636,-70.522047,Petricor,12.8,RM
9,Las Condes,-33.41068,-70.51288,Boldo,12.0,RM
10,Lo Barnechea,-33.363563,-70.496013,San Enrique,11.0,RM
11,La Reina,-33.4479073,-70.5454391,Zapiola,8.0,RM
12,Peñalolén,-33.464228,-70.510042,Parque Cantalao,8.0,RM
13,La Reina,-33.44535,-70.54923,PBurchard,7.5,RM
14,Colina,-33.307339,-70.660102,Chamisero,7.3,RM
15,La Reina,-33.45683,-70.52308,Luciernaga,7.0,RM
16,Til Til,-33.163019444444444,-70.78773333333334,Alto el Manzano,6.5,RM
17,Peñaflor,-33.6044444,-70.8980556,BATA,6.0,RM
18,San José de Maipo,-33.634484,-70.35255,San José,6.0,RM
19,San José de Maipo,-33.578198,-70.405527,Alicura,5.0,RM
20,Santiago Centro,-33.46936111111111,-70.65347222222223,Melissandra,4.0,RM
21,Lampa,-33.25,-70.8947,Malena,4.0,RM
22,La Florida ,-33.5260817,-70.5245883,Lo Cañas,3.7,RM
23,Pudahuel,-33.45772,-70.8507,AnGar,3.0,RM
24,Peñalolén,-33.4784758,-70.5516726,peñamex,3.0,RM
25,La Reina,-33.459283,-70.56545,FG6189,3.0,RM
26,San José de Maipo,-33.762359,-70.279106,El Ingenio,2.5,RM
27,Til Til,-33.1512806,-70.8892361,La Plazuela,2.0,RM
28,Providencia,-33.436461,-70.620565,Ministro,2.0,RM
29,Quilicura,-33.3498598,-70.73458217,Lázaro,2.0,RM
30,Las Condes,-33.423889,-70.557545,Dreal,2.0,RM
31,Las Condes,-33.405679,-70.55212,pluv_lcbv,2.0,RM
32,Lampa,-33.32,-70.75,Valle Grande,2.0,RM
33,Vitacura,-33.395182,-70.588737,Vitacumbia,1.0,RM
34,Vitacura,-33.38146,-70.55663,Auri-001,1.0,RM
35,San José de Maipo,-33.5783328,-70.451299,El Canelo,1.0,RM
36,Vitacura,-33.38783,-70.553479,Escultor,1.0,RM
37,Peñalolén,-33.487568,-70.574487,Ciudadana,1.0,RM
38,La Reina,-33.45492,-70.56167,Milna,1.0,RM
39,ñuñoa,-33.449216,-70.606639,sucre- PdV,0.8,RM
40,San Bernardo ,-33.612675,-70.72276,Hueñimalal,0.5,RM
41,Ñuñoa,-33.4399552,-70.5770178,TOMACHO,0.5,RM
42,San Miguel,-33.51119,-70.66195,Fajardo,0.5,RM
43,Cerrillos,-33.5071009,-70.708747,Rocío,0.5,RM
44,San Miguel,-33.4973,-70.6554,La Marina,0.5,RM
45,La Florida,-33.5387504,-70.58643,MDM,0.4,RM
46,San Bernardo,-33.592121,-70.707756,Saitama,0.1,RM
47,Til Til,-33.07725555555556,-70.9251,TilTil Centro,0.0,RM
48,Ñuñoa,-33.456043,-70.598147,Morgana,0.0,RM
49,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,0.0,RM
50,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,0.0,VR
51,La Florida,-33.566723,-70.592142,Guacolda,0.0,RM
52,,-33.338,-70.469,Parque El Arrayán (DGA),34.3,EMA
53,,-33.555,-70.823,Fundo Marruecos (DGA),23.5,EMA
54,SanJosé de Maipo,-33.8053,-70.07,Glaciar Sn Francisco Aguas Panimávida,21.2,EMA
55,Maipú,-33.497221,-70.845555,Rinconada INIA,17.4,EMA
56,Isla de Maipo,-33.725554,-71.042499,Sn Antonio Naltahua INIA,12.3,EMA
57,Til Til,-33.121388,-70.834166,Til Til FDF,11.6,EMA
58,,-33.784,-71.108,Pozo Horcón de Piedra (DGA),11.1,EMA
59,Lo Barnechea,-33.328889,-70.459444,Estero Arrayán,10.6,EMA
60,,-33.284,-70.651,Chicureo (DGA),10.0,EMA
61,San Bernardo,-33.662777,-70.765833,Sn Bernardo Lo Herrera FDF,9.4,EMA
62,San José de Maipo,-33.587,-70.392,Pozo Estero El Manzano (DGA),8.8,EMA
63,San José de Maipo,-33.597499,-70.379443,Maipo Manzano DGA,8.8,EMA
64,,-33.438,-70.497,Qda Ramón 1 (DGA),8.6,EMA
65,San José de Maipo,-33.594,-70.11,Valle Echaurren Norte (DGA),8.6,EMA
66,San José de Maipo,-33.531111,-70.2619444,Maitenes - DGA,8.5,EMA
67,Calera de Tango,-33.624999,-70.799444,Calera de Tango FDF,8.0,EMA
68,,-33.76,-71.158,Carmen de las Rosas (DGA),7.4,EMA
69,Melipilla,-33.650277,-71.100277,Melipilla FDF,7.3,EMA
70,La Reina,-33.45528,-70.54222,Aer. Tobalaba DMC,6.8,EMA
71,Lo Barnechea,-33.37361,-70.396388,Rio Molina DGA,6.6,EMA
72,Talagante,-33.673332,-70.92111,Talagante FDF,6.6,EMA
73,,-33.497,-70.516,Antupirén (DGA),5.7,EMA
74,Colina,-33.268054,-70.732221,Lo Pinto DMC,5.6,EMA
75,San José de Maipo,-33.636388,-70.356944,San José de Maipo Retén - DGA,5.4,EMA
76,San José de Maipo,-33.6767,-70.0886,El Yeso Embalse - DGA,5.2,EMA
77,San José de Maipo,-33.615277,-70.350555,Guayacan DMC,5.0,EMA
78,Peñalolén,-33.500833,-70.514166,Qda Macul DGA,4.7,EMA
79,Til Til,-33.123888,-70.828054,Polpaico DMC,3.9,EMA
80,Padre Hurtado,-33.562443,-70.875305,El Villorio,3.9,EMA
81,Til Til,-33.02,-70.9080556,Rungue Embalse - DGA,3.8,EMA
82,Santiago,-33.445,-70.67778,Q. Normal DMC,3.8,EMA
83,,-33.086,-70.802,Huechún Embalse (DGA),3.5,EMA
84,Lo Barnechea,-33.352,-70.313,Farellones (DGA),3.4,EMA
85,,-33.169,-70.891,Pozo Cancha Polpaico (DGA),3.4,EMA
86,Pudahuel,-33.442221,-70.746666,San Pablo DMC,3.4,EMA
87,Lo Barnechea,-33.389,-70.373,Pozo La Junta (DGA),2.9,EMA
88,San José de Maipo,-33.77,-70.274,Rio Maipo en el Ingenio (DGA),2.9,EMA
89,Santiago,-33.44861,-70.64389,DGA - Terraza Central,2.8,EMA
90,Lo Barnechea,-33.3086111,-70.357222,Río San Francisco a/j estero Yerba Loca - DGA,2.5,EMA
91,Lo Barnechea,-33.344444,-70.363889,Estero Yerba Loca a/j San Fco.,2.3,EMA
92,Pudahuel,-33.37833,-70.79639,Aer. Pudahuel DMC,2.2,EMA
93,El Monte,-33.691944,-71.101111,El Monte FDF,2.2,EMA
94,Talagante,-33.670277,-70.849444,Talagante DMC,1.9,EMA
95,San José de Maipo,-33.7820843,-70.237239,San Gabriel (DGA),1.8,EMA
96,San José de Maipo,-33.5902778,-70.4852778,La Obra EMOS (DGA),1.2,EMA
97,,-33.51,-70.714,Pozo Cerrillos (DGA),1.1,EMA
98,Melipilla,-33.586666,-70.99611,Mallarauco FDF,1.0,EMA
99,Lo Barnechea,-33.331,-70.297,La Parva - DGA,0.9,EMA
100,San José de Maipo,-33.809722,-70.210277,Rio Volcan  en Queltehues - DGA,0.6,EMA
101,Melipilla,-33.725556,-71.209722,Chocalán,0.6,EMA
102,Colina,-33.218778,-70.71583,Colina Agromet,0.6,EMA
103,Pirque,-33.673888,-70.586666,Pirque (DGA),0.3,EMA
104,La Florida,-33.544999,-70.548333,AA La Florida DMC,0.3,EMA
105,San José de Maipo,-33.852,-70.198,Río Maipo en las Melosas,0.2,EMA
106,Buin,-33.707222,-70.707222,Buin FDF,0.2,EMA
107,Paine,-33.861944,-70.639166,Huelquén FDF,0.2,EMA
108,Pirque,-33.673888889,-70.586944444,Pirque,0.2,EMA
109,Santo Domingo,-33.655,-71.6142,Aer. Santo Domingo (DMC),0.2,EMA
110,Alhue,-34.029166,-70.994999,El Asiento INIA,0.1,EMA
111,Lampa,-33.286388,-70.83611,El Oasis INIA,0.1,EMA
112,Buin,-33.711666,-70.711944,Los Tilos (INIA),0.1,EMA
113,,-34.078,-71.195,Barrera Loncha (DGA),0.0,EMA
114,Til-Til,-33.005556,-70.993611,Caleu - DGA,0.0,EMA
115,,-33.392,-71.121,Estadio Cuyuncavi,0.0,EMA
116,,-32.948,-70.807,Fundo Las Bateas (DGA),0.0,EMA
117,,-33.481,-71.281,Ibacache Alto (DGA),0.0,EMA
118,Paine,-33.8858333,-70.8775,Laguna de Aculeo - DGA,0.0,EMA
119,Melipilla,-33.8908333,-71.233611,Los Guindos - DGA,0.0,EMA
120,Curacaví,-33.438888,-71.025277,Panguiles DGA,0.0,EMA
121,Peñaflor,-33.5716667,-71.1016667,Mallarauco - DGA,0.0,EMA
122,,-33.84,-71.367,Pozo Melipilla Ulmén (DGA),0.0,EMA
123,,-33.92,-71.515,Pozo Escuela El Prado,0.0,EMA
124,,-34.048,-71.381,Pozo San Vicente (DGA),0.0,EMA
125,,-32.948,-70.753,Rincón de los Valles (DGA),0.0,EMA
126,Paine,-33.811111,-70.88361,Angostura en Valdivia de Paine (DGA),0.0,EMA
127,,-34.035,-71.094,Villa Alhue (DGA),0.0,EMA
128,Colina,-33.162222,-70.643055,Colina DMC,0.0,EMA
129,Curacavi,-33.411111,-71.167777,Curacavi DMC,0.0,EMA
130,El Monte,-33.706388,-71.008055,El Paico DMC,0.0,EMA
131,Til Til,-33.04944,-71.00139,La Dormida DMC,0.0,EMA
132,Pudahuel,-33.458055,-70.94861,Lo Prado DMC,0.0,EMA
133,Colina,-33.113888,-70.685833,Peldehue Ad DMC,0.0,EMA
134,Alhue,-34.065,71.2538888,Alhué,0.0,EMA
135,Lampa,-33.34368,-70.8185,Chorrillos,0.0,EMA
136,Quilpué,-33.1686089,-71.1557171,Colliguay,0.0,EMA
137,San Antonio,-33.736215,-71.421579,Cuncumén INIA,0.0,EMA
138,Curacavi,-33.43861,-71.0255556,Curacaví Agromet,0.0,EMA
139,María Pinto,-33.508555,-71.084029,El Parrón,0.0,EMA
140,La Granja,-33.572777,-70.619721,La Platina (INIA),0.0,EMA
141,,-33.703027,-71.37186,San Diego,0.0,EMA
142,,-33.320833333,-71.4372222,Casablanca (AG  38),0.0,EMA
143,,-33.323,-71.411,Casablanca (DGA),0.0,EMA
144,,-33.634,-71.51,Cerrillos de Leyda (DGA),0.0,EMA
145,,-32.853,-71.121,Estero Rabuco (DGA),0.0,EMA
146,Viña del Mar,-33.0492,-71.5017,Jardín Botánico (DMC),0.0,EMA
147,La Cruz,-32.822,-71.2304,La Cruz (AG 284),0.0,EMA
148,,-33.145,-71.556,Lago Peñuela (DGA),0.0,EMA
149,,-33.447,-71.455,Lagunillas (DGA),0.0,EMA
150,,-32.866,-70.848,Las Chilcas (DGA),0.0,EMA
151,,-33.156,-71.312,Las Piedras (DGA),0.0,EMA
152,Limache,-32.994444444,-71.260666,Limache (AG 36),0.0,EMA
153,,-33.098,-71.215,Lliu Lliu Embalse (DGA),0.0,EMA
154,,-32.958,-71.345,Los Aromos (DGA),0.0,EMA
155,Nogales,-32.736389,-71.199167,Nogales (AG 34),0.0,EMA
156,Olmue,-33.021944444,-71.186388889,Olmue (AG 37),0.0,EMA
157,Puchuncaví,-32.754967,-71.343432,Puchuncaví (AG 388),0.0,EMA
158,Puchuncaví,-32.7310833,-71.4241389,Puchuncaví (AG 398),0.0,EMA
159,San Antonio,-33.575,-71.625,Punta Panul (dGA),0.0,EMA
160,Quillota,-32.892388889,-71.206722,Quillota (AG 32),0.0,EMA
161,Quillota,-32.896,-71.206,Quillota (DGA),0.0,EMA
162,Quintero,-32.7841666666666,-71.522777777,Quintero (DMC),0.0,EMA
163,,-33.948,-71.734,Rapel (DGA),0.0,EMA
164,,-33.291,-71.289,Tapihue (DGA),0.0,EMA
165,Viña del Mar,-32.94944,-71.47444,Torquemada (DMC),0.0,EMA
166,Viña del Mar,-33.0367,-71.5342,V. del M. - Rodelillo (DMC),0.0,EMA
167,Maipú,-33.57,-70.77,Casaquinta (WG),42.7,EMA
168,Maipu,-33.55,-70.76,4 Poniente - Barrio Oeste (WG),24.8,EMA
169,Colina,-33.29,-70.69,chicureo.com (WG),24.6,EMA
170,El Monte,-33.66,-70.97,Pinto Piga (WG),24.0,EMA
171,Las Condes,-33.38,-70.51,Los Frailes (WG),19.6,EMA
172,Lampa,-33.19,-70.8,WestieWeather (WG),15.2,EMA
173,Talagante,-33.65,-70.94,WS0310 (WG),14.5,EMA
174,Lampa,-33.34,-70.91,Cuncumen (WG),13.7,EMA
175,Renca,-33.39,-70.75,El Perejil (WG),10.7,EMA
176,Colina,-33.28,-70.66,PippaWeather Chicureo (WG),9.9,EMA
177,Lo Barnechea,-33.37062,-70.46465,WS-5000 Sergio (WG),9.6,EMA
178,Lo Barnechea,-33.36044,-70.51707,Arboleda del Tranque (WG),8.1,EMA
