,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.747465,-70.735897,Linderos,16.0,RM
1,Buin,-33.737577,-70.758161,Casa JAZ,20.0,RM
2,Calera de Tango,-33.610437,-70.770246,Tanguito,6.0,RM
3,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,10.0,RM
4,Cerrillos,-33.5071009,-70.708747,Rocío,9.0,RM
5,Cerro Navia,-33.417376,-70.75786,Harry,11.5,RM
6,Cerro Navia,-33.41946,-70.72695,Nanocerro,12.0,RM
7,Colina,-33.235,-70.673333,Chicureo,1.0,RM
8,Colina,-33.307339,-70.660102,Chamisero,2.0,RM
9,Colina,-33.2539999,-70.6294618,Piedraroja,4.0,RM
10,Conchalí,-33.3900114,-70.681807378,SOL,5.0,RM
11,Curacaví,-33.393795,-71.03482,Tenca - WS2K,14.1,RM
12,El Bosque,-33.56144,-70.67661,Walek,6.0,RM
13,El Bosque,-33.572039,-70.69446,Alambres_de_ocaso,13.4,RM
14,Estación Central,-33.4584952,-70.6983327,Gatos,16.5,RM
15,Estación Central ,-33.454825,-70.700096,Michito,10.0,RM
16,Huechuraba,-33.351138,-70.666083,DondeLaNina,5.0,RM
17,Huechuraba,-33.347483,-70.663776,Los Guindos,8.0,RM
18,Huechuraba,-33.3799,-70.62178,El Barrero,10.0,RM
19,La Cisterna,-33.5357254,-70.661582,Mila,7.0,RM
20,La Cisterna,-33.527854,-70.669636,Nueva España,10.0,RM
21,La Florida,-33.522311,-70.59544,Urbano,10.0,RM
22,La Florida,-33.533354,-70.58685,Mampato,15.0,RM
23,La Florida,-33.5387504,-70.58643,MDM,15.8,RM
24,La Florida,-33.566723,-70.592142,Guacolda,16.0,RM
25,La Pintana,-33.579829,-70.6322247,Sora,9.0,RM
26,La Pintana,-33.5754465,-70.6498304,Ronny,9.0,RM
27,La Reina,-33.444734,-70.537295,sbolivar,8.2,RM
28,La Reina,-33.4325123,-70.5797009,thequeen,10.0,RM
29,La Reina,-33.448541,-70.52257466,CasaAW,10.4,RM
30,La Reina,-33.452259,-70.554147,San Benito,10.5,RM
31,La Reina,-33.445699,-70.553097,OpaHouse,14.0,RM
32,La Reina,-33.435005,-70.529998,HelsbyMate,16.0,RM
33,La Reina,-33.43648,-70.54493,asilvam,17.5,RM
34,Lampa,-33.310169,-70.849814,Qué?,5.0,RM
35,Lampa,-33.287591,-70.883517,Observación Lampa,6.0,RM
36,Lampa,-33.2792346,-70.8888159,Aldo,11.0,RM
37,Las Condes,-33.40002,-70.54015,pie cerro Calán,8.5,RM
38,Las Condes,-33.40635,-70.51399,FECHITA,9.0,RM
39,Las Condes,-33.425362,-70.5760264,CASASOPA,10.5,RM
40,Las Condes,-33.426634,-70.587151,Teruel,11.0,RM
41,Las Condes,-33.41354,-70.58728,MPM,11.0,RM
42,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,12.0,RM
43,Las Condes,-33.405679,-70.55212,pluv_lcbv,12.0,RM
44,Las Condes,-33.41623,-70.590229,Alcantara,13.0,RM
45,Las Condes,-33.423889,-70.557545,Dreal,15.5,RM
46,Lo Barnechea,-33.363563,-70.496013,San Enrique,5.0,RM
47,Lo Barnechea,-33.330085,-70.521384,ADRI,9.0,RM
48,Lo Barnechea,-33.356717,-70.479844,Arrayán,9.4,RM
49,Lo Barnechea,-33.332691,-70.524816,Panorámica,10.0,RM
50,Lo Barnechea,-33.3297222,-70.5038889,JPMG,10.7,RM
51,Lo Barnechea,-33.3497222222222,-70.5405555555556,LAR,11.1,RM
52,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,12.0,RM
53,Lo Barnechea,-33.342583,-70.47025,POMcI,12.0,RM
54,Lo Barnechea,-33.365434,-70.498209,CasaIsidora,15.0,RM
55,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,8.5,RM
56,Lo Espejo,-33.514491,-70.694431,Loespuno,10.0,RM
57,Macul,-33.4893716,-70.5942202,Apolo,13.4,RM
58,Macul,-33.481192,-70.596257,patioeric,14.0,RM
59,Macul,-33.487645,-70.59676,Macul,14.1,RM
60,Maipú,-33.55672433,-70.7812371,AMC,5.0,RM
