,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7427629,-70.748651,Buin Centro,47.0,RM
1,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,32.0,RM
2,Calera de Tango,-33.63026,-70.75037,Almendros,23.0,RM
3,Cerrillos,-33.5071009,-70.708747,Rocío,26.0,RM
4,Cerro Navia,-33.417376,-70.75786,Harry,21.0,RM
5,Cerro Navia,-33.41513,-70.72882,Angostura,20.0,RM
6,Cerro Navia,-33.41946,-70.72695,Nanocerro,16.0,RM
7,Colina,-33.260994,-70.644855,Ñipa,31.0,RM
8,Colina,-33.2539999,-70.6294618,Piedraroja,27.0,RM
9,Colina,-33.235,-70.673333,Chicureo,25.5,RM
10,Colina,-33.307339,-70.660102,Chamisero,21.2,RM
11,Conchalí,-33.38773,-70.65886,Conchalí 1,20.0,RM
12,El Bosque,-33.5594024,-70.665702,Chancaleo,44.0,RM
13,El Bosque,-33.563922,-70.6701799,SevenAlan,36.0,RM
14,Huechuraba,-33.347483,-70.663776,Los Guindos,49.0,RM
15,Isla de Maipo,-33.704432,-70.89853,Granortu,34.5,RM
16,La Cisterna,-33.527854,-70.669636,Nueva España,32.0,RM
17,La Cisterna,-33.51955,-70.65685,Arimikachi,25.0,RM
18,La Cisterna ,-33.52158,-70.6577,Liceo RBL,31.0,RM
19,La Cisterna ,-33.52583,-70.667812,San Simón,30.0,RM
20,La Cruz,-32.8508333,-71.223333,Campanario La Cruz,52.0,RM
21,La Florida,-33.566723,-70.592142,Guacolda,42.0,RM
22,La Florida,-33.5387504,-70.58643,MDM,40.5,RM
23,La Florida,-33.53493,-70.57879,Costa Rica,39.0,RM
24,La Florida,-33.52336,-70.56212,Miravalle,35.0,RM
25,La Reina,-33.45683,-70.52308,Luciernaga,51.0,RM
26,La Reina,-33.434636,-70.522047,Petricor,46.0,RM
27,La Reina,-33.4479073,-70.5454391,Zapiola,44.5,RM
28,La Reina,-33.459283,-70.56545,FG6189,44.5,RM
29,La Reina,-33.43648,-70.54493,asilvam,44.2,RM
30,La Reina,-33.44535,-70.54923,PBurchard,43.0,RM
31,La Reina,-33.435005,-70.529998,HelsbyMate,41.0,RM
32,La Reina,-33.4325123,-70.5797009,thequeen,36.5,RM
33,La Reina,-33.44194,-70.56306,Tadeo,33.0,RM
34,Lampa,-33.25,-70.8947,Malena,26.0,RM
35,Lampa,-33.255169,-70.881025,Lampa_Rural,24.0,RM
36,Lampa,-33.32,-70.75,Valle Grande,22.0,RM
37,Las Condes,-33.41068,-70.51288,Boldo,52.0,RM
38,Las Condes,-33.40635,-70.51399,FECHITA,51.0,RM
39,Las Condes,-33.41069,-70.51004,Marley,50.0,RM
40,Las Condes,-33.379558,-70.519431,Huerta_JLG,49.0,RM
41,Las Condes,-33.37354,-70.5041,La Posada MK,49.0,RM
42,Las Condes,-33.405679,-70.55212,pluv_lcbv,47.0,RM
43,Las Condes,-33.39729444444444,-70.53663888888889,Calán - DGF,45.0,RM
44,Las Condes,-33.407573,-70.540641,Dominicos,45.0,RM
45,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,37.0,RM
46,Las Condes,-33.42053,-70.5582,Salvador,36.0,RM
47,Las Condes,-33.426634,-70.587151,Teruel,33.0,RM
48,Las Condes,-33.41812,-70.5747,MPM-1,30.0,RM
49,Lo Barnechea,-33.342583,-70.47025,POMcI,70.0,RM
50,Lo Barnechea,-33.332691,-70.524816,Panorámica,59.5,RM
51,Lo Barnechea,-33.363563,-70.496013,San Enrique,59.0,RM
52,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,58.5,RM
53,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,58.0,RM
54,Lo Barnechea,-33.3297222,-70.5038889,JPMG,55.0,RM
55,Lo Barnechea,-33.347133,-70.482523,Arrayán,45.0,RM
56,Lo Espejo,-33.514491,-70.694431,Loespuno,29.0,RM
57,Maipu,-33.512062,-70.769442,Maipu_Templo,30.0,RM
58,Maipú,-33.498029,-70.741741,Tagua,27.0,RM
59,Maipú,-33.53931,-70.77602,Pingüino,26.0,RM
60,Maipú,-33.50571,-70.74064,Lechuza,25.0,RM
61,Maipú,-33.52718,-70.77573,Pepe Carter,20.0,RM
62,Melipilla,-33.5761125,-71.0873969,AgricHarrison,41.0,RM
63,Ñuñoa,-33.4399552,-70.5770178,TOMACHO,33.0,RM
64,Ñuñoa,-33.4609,-70.594277,Johow,31.0,RM
65,Ñuñoa,-33.4624675,-70.6271803,Tomás,31.0,RM
66,ñuñoa,-33.449216,-70.606639,sucre- PdV,29.0,RM
67,Ñuñoa,-33.450585,-70.591376,Brownpoint,26.0,RM
68,Ñuñoa,-33.45006,-70.57776,Pascual Baburizza,25.5,RM
69,Ñuñoa,-33.456043,-70.598147,Morgana,25.0,RM
70,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,57.0,RV
71,Padre Hurtado,-33.562211,-70.885686,Aromito,39.0,RM
72,Padre Hurtado,-33.571829,-70.826461,fcoelectro,27.5,RM
73,Paico,-33.655,-71.0408,El Paico,45.0,RM
74,Pedro Aguirre Cerda,-33.4917,-70.675,Abranquil,30.0,RM
75,Peñaflor,-33.6044444,-70.8980556,BATA,31.0,RM
76,Peñalolén,-33.504061,-70.529608,Jorge las Pircas,42.0,RM
