,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
29,Las Condes,-33.37354,-70.5041,La Posada MK,16.0,RM
30,Las Condes,-33.405679,-70.55212,pluv_lcbv,15.0,RM
31,Las Condes,-33.41812,-70.5747,MPM-1,13.0,RM
32,Las Condes,-33.426634,-70.587151,Teruel,12.0,RM
33,Lo Barnechea,-33.31861,-70.233055,trespuntas,106.8,RM
34,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,24.0,RM
35,Lo Barnechea,-33.330798,-70.5139946,LoBarnechea17,20.0,RM
36,Lo Barnechea,-33.3439,-70.4705,Arrayán,20.0,VI-R
37,Lo Barnechea,-33.3297222,-70.5038889,JPMG,19.7,RM
38,Lo Barnechea,-33.342583,-70.47025,POMcI,18.0,RM
39,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,17.4,RM
40,Lo Espejo,-33.514491,-70.694431,Loespuno,6.0,RM
41,Macul,33.4875,70.5981,GFA,8.0,RM
42,Maipu,-33.512062,-70.769442,Maipu_Templo,3.5,RM
43,Maipú,-33.52718,-70.77573,Pepe Carter,3.0,RM
44,Navidad,-34.0597,-71.8955,Pumatumán,0.0,VI-R
45,Ñuñoa,-33.4399552,-70.5770178,TOMACHO,11.0,RM
46,Ñuñoa,-33.4609,-70.594277,Johow,9.0,RM
47,Ñuñoa,-33.456043,-70.598147,Morgana,7.1,RM
48,Ñuñoa,-33.452802,-70.611177,Pepi,6.5,RM
49,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,1.0,V-R
50,Pedro Aguirre Cerda,-33.4917,-70.675,Abranquil,10.0,RM
51,Peñaflor,-33.6044444,-70.8980556,BATA,1.0,RM
52,Peñalolén,-33.464228,-70.510042,Parque Cantalao,17.0,RM
53,Peñalolén,-33.488425,-70.5301222,Com Eco Peñalolén,14.7,RM
54,Peñalolén,-33.504061,-70.529608,Jorge las Pircas,13.0,RM
55,Peñalolén,-33.5005704,-70.535267,Pirquera,12.0,RM
56,Peñalolén,-33.4784758,-70.5516726,peñamex,11.0,RM
57,Peñalolén,-33.487568,-70.574487,Ciudadana,10.0,RM
58,Peñalolén,-33.50167,-70.586438,Terra-Aqua,5.0,RM
59,Pirque,-33.626029,-70.536201,ApoloPirque,12.5,RM
60,Pirque,-33.62933,-70.54722,El Huingán,12.0,RM
61,Providencia,-33.43551,-70.586153,El Belloto,11.0,RM
62,Providencia,-33.415555,-70.616476,El Rey,9.0,RM
63,Providencia,-33.436461,-70.620565,Ministro,8.5,RM
64,Providencia,-33.44554,-70.61255,AVaras,8.2,RM
65,Providencia,-33.445057,-70.616973,Santaisa,8.0,RM
66,Pudahuel,-33.447149,-70.741206,CAPA - Pudahuel.,5.6,RM
67,Pudahuel,-33.457778,-70.756944,Auquinco,4.0,RM
68,Puente Alto,-33.5821241,-70.5858865,CasaPabla,10.5,RM
69,Puente Alto,-33.57219,-70.5778,Nemesio Vicuña,9.0,RM
70,Puente Alto,-33.59039,-70.5734443,César3,7.0,RM
71,Puente Alto,-33.601355,-70.515257,Vizcachas,4.5,RM
72,Puente Alto,-33.56369,-70.57959,Scarleth,1.0,RM
73,Quilicura,-33.360389,-70.743528,Azul,4.5,RM
74,Renca,-33.40343,-70.70815,Djoko,13.0,RM
75,San Bernardo,-33.612675,-70.72276,Hueñimalal,5.0,RM
76,San José de Maipo,-33.726463,-70.315408,San Alfonso,23.0,RM
77,San José de Maipo,-33.822472,-70.224139,Puente El Cristo,22.0,RM
78,San José de Maipo,-33.762359,-70.279106,El Ingenio,20.0,RM
79,San José de Maipo,-33.821315,-70.06249,Cordillera,18.0,RM
80,San José de Maipo,-33.587699,-70.470749,Las Vertientes 1,18.0,RM
81,San José de Maipo,-33.57627777777778,-70.44894444444445,AWS El Canelo El Bajo,16.0,RM
82,San José de Maipo,-33.5783328,-70.451299,El Canelo,16.0,RM
83,San José de Maipo,-33.578198,-70.405527,Alicura,14.0,RM
84,San José de Maipo,-33.576059,-70.43879,RodrigoF,14.0,RM
85,San José de Maipo,-33.621401,-70.350204,El Quillay,14.0,RM
86,San José de Maipo,-33.571349,-70.456669,Ngen-ko,14.0,RM
87,San José de Maipo,-33.63731,-70.31333,Santuario de Lagunillas,14.0,RM
88,San José de Maipo,-33.58811,-70.397258,AMMA1,13.0,RM
89,San José de Maipo,-33.595436,-70.377091,PyG,12.0,RM
90,San José de Maipo,-33.815362,-70.170099,El Volcán,12.0,RM
91,San José de Maipo,-33.640904,-70.352198,San José de Maipo,12.0,RM
92,San Miguel,-33.51119,-70.66195,Fajardo,9.8,RM
93,Santiago,-33.45827,-70.69544,Coronel Souper E,5.0,RM
94,Talagante,-33.6616396,-70.9290078,CasaCentro,0.5,RM
95,Talagante,-33.641922,-70.86369,Kinton85,0.5,RM
96,Til Til,-32.94729722222222,-70.75080833333334,Rincón de los Valle,12.0,RM
97,Til Til,-33.163019444444444,-70.78773333333334,Alto el Manzano,9.0,RM
98,Til Til,-33.07609444444445,-70.77221666666667,Huechún,9.0,RM
99,Til Til,-32.99071111111111,-70.89506111111112,Rungue,8.0,RM
100,Til Til,-33.135,-70.7972222,Huertos Familiares,7.0,RM
101,Til Til,-32.93295833333333,-70.81376388888889,La Cumbre,7.0,RM
102,Til Til,-33.095111111111116,-70.92550833333334,El Sauce,6.2,RM
103,Til Til,-33.1512806,-70.8892361,La Plazuela,6.0,RM
104,Til Til,-32.96924166666667,-70.83778333333333,Montenegro,6.0,RM
105,Til Til,-33.11244444444445,-70.79876944444445,Santa Matilde,6.0,RM
106,Til Til,-33.118275,-70.84519444444445,Punta Peuco,5.0,RM
107,Til Til,-33.07725555555556,-70.9251,TilTil Centro,4.8,RM
108,Til Til,-33.0236889,-70.9867861,La Poesía,4.0,RM
109,Til Til,-33.04158333333333,-70.98044444444444,Las Cortaderas,4.0,RM
110,Til Til,-33.07638333333334,-70.94580555555557,Los Quilos ,4.0,RM
111,Til Til,-33.07089722222223,-70.98711388888889,Asiento Viejo,3.0,RM
112,Vitacura,-33.38146,-70.55663,Auri-001,17.0,RM
113,Vitacura,-33.38783,-70.553479,Escultor,16.0,RM
114,Vitacura,-33.3890092,-70.5560782,Villa El Dorado,13.5,RM
115,Vitacura,-33.383186,-70.579557,Borderío,10.5,RM
116,Vitacura,-33.395182,-70.588737,Vitacumbia,10.0,RM
117,Algarrobo,-33.439,-71.624,Algarrobo (DGA),0.0,EMA
118,Alhue,-34.07,-71.261,Alhue Quilamuta (DGA),0.0,EMA
119,Alhue,-34.065,71.2538888,Alhué,0.0,EMA
120,Alhue,-34.029166,-70.994999,El Asiento INIA,0.0,EMA
121,Alhué,-34.078,-71.195,Barrera Loncha (DGA),0.0,EMA
122,Alhué,-34.035,-71.094,Villa Alhue (DGA),0.0,EMA
123,Buin,-33.754444,-70.764444,El Milagro (DMC),2.9,EMA
124,Buin,-33.7986592,-70.8413394,Valdivia de Paine,1.4,EMA
125,Calera de Tango,-33.624999,-70.799444,Calera de Tango FDF,2.5,EMA
126,Casablanca,-33.323,-71.411,Casablanca (DGA),0.0,EMA
127,CasaBlanca,-33.291,-71.289,Tapihue (DGA),0.0,EMA
128,Colina,-33.202,-70.588,Río Colina en Peldehue (DGA),15.5,EMA
129,Colina,-33.284,-70.651,Chicureo (DGA),13.1,EMA
130,Colina,-33.162222,-70.643055,Colina (DMC),12.2,EMA
131,Colina,-33.1471111,-70.6602222,Peldehue Agromet,12.0,EMA
132,Colina,-33.113888,-70.685833,Peldehue Ad (DMC),10.0,EMA
133,Colina,-33.218888,-70.715833,Colina FDF,7.4,EMA
134,Colina,-33.268054,-70.732221,Lo Pinto (DMC),5.8,EMA
135,Curacaví,-33.51,-70.714,Pozo Cerrillos (DGA),6.0,EMA
136,Curacaví,-33.392,-71.121,Estadio Cuyuncavi (DGA),0.6,EMA
137,Curacaví,-33.438888,-71.025277,Panguiles (DGA),0.5,EMA
138,El Monte,-33.706388,-71.008055,El Paico (DMC),0.4,EMA
139,El Monte,-33.691944,-71.101111,El Monte FDF,0.2,EMA
140,Hihuelas,-32.853,-71.121,Estero Rabuco (DGA),1.2,EMA
141,La Cruz,-32.814,-71.25,Lo Rojas (DGA),0.4,EMA
142,La Florida,-33.544999,-70.548333,AA La Florida (DMC),9.3,EMA
143,La Granja,-33.572777,-70.619721,La Platina (INIA),10.1,EMA
144,La Reina,-33.45528,-70.54222,Aer. Tobalaba (DMC),27.8,EMA
145,Lampa,-33.34368,-70.8185,Chorrillos,1.6,EMA
146,Lampa,-33.286388,-70.83611,El Oasis INIA,0.1,EMA
147,Limache,-33.098,-71.215,Lliu Lliu Embalse (DGA),0.0,EMA
148,Limache,-32.958,-71.345,Los Aromos (DGA),0.0,EMA
149,Llay Llay,-32.866,-70.848,Las Chilcas (DGA),5.2,EMA
150,Llay Llay,-32.88139,-70.91306,Llay Llay - Las Peñas (DMC),3.5,EMA
151,Llay Llay,-32.90333,-70.950556,Llay Llay (AG30),1.6,EMA
152,Lo Barnechea,-33.370554,-70.451111,Mapocho - Almendros (DGA),19.9,EMA
153,Lo Barnechea,-33.338,-70.469,Parque El Arrayán (DGA),17.6,EMA
154,Lo Barnechea,-33.37361,-70.396388,Rio Molina a/j Sn. Fco. (DGA),9.1,EMA
155,Lo Barnechea,-33.389,-70.373,Pozo La Junta (DGA),7.7,EMA
156,Lo Barnechea,-33.344444,-70.363889,Estero Yerba Loca a/j San Fco. (DGA),5.8,EMA
157,Lo Barnechea,-33.352,-70.313,Farellones (DGA),4.6,EMA
158,Lo Barnechea,-33.3086111,-70.357222,Río San Francisco a/j estero Yerba Loca (DGA),3.8,EMA
159,Los Andes,-32.811,-70.642,Los Andes (DGA),4.8,EMA
160,Los Andes,-32.86,-70.472,Vilcuya (DGA),4.6,EMA
161,María Pinto,-33.508555,-71.084029,El Parrón,0.3,EMA
162,María Pinto,-33.481,-71.281,Ibacache Alto (DGA),0.0,EMA
163,Melipilla,-33.767499,-71.530554,Río Maipo en Cabimbao (DGA),0.1,EMA
164,Melipilla,-33.76,-71.158,Carmen de las Rosas (DGA),0.0,EMA
165,Melipilla,-33.661388,-71.336944,Estero Puangue (DGA),0.0,EMA
166,Melipilla,-33.8908333,-71.233611,Los Guindos (DGA),0.0,EMA
167,Melipilla,-33.680277,-71.1997,Melipilla Esc. Tec. (DGA),0.0,EMA
168,Melipilla,-33.92,-71.515,Pozo Escuela El Prado (DGA),0.0,EMA
169,Melipilla,-33.784,-71.108,Pozo Horcón de Piedra (DGA),0.0,EMA
170,Melipilla,-33.84,-71.367,Pozo Melipilla Ulmén (DGA),0.0,EMA
171,Melipilla,-33.725556,-71.209722,Chocalán,0.0,EMA
172,Melipilla,-33.586666,-70.99611,Mallarauco FDF,0.0,EMA
173,Melipilla,-33.650277,-71.100277,Melipilla FDF,0.0,EMA
174,Olmué,-33.051,-71.115,Quebrada Alvarado (DGA),0.4,EMA
175,Padre Hurtado,-33.555,-70.823,Fundo Marruecos (DGA),1.6,EMA
176,Paine,-33.861944,-70.639166,Huelquén FDF,5.2,EMA
177,Paine,-33.811111,-70.88361,Angostura en Valdivia de Paine (DGA),0.9,EMA
178,Paine,-33.8858333,-70.8775,Laguna de Aculeo (DGA),0.4,EMA
179,Peñaflor,-33.5716667,-71.1016667,Mallarauco (DGA),0.0,EMA
180,Peñalolén,-33.497,-70.516,Antupirén (DGA),21.2,EMA
181,Peñalolén,-33.438,-70.497,Quebrada Ramón 1 (DGA),15.2,EMA
182,Peñalolén,-33.500833,-70.514166,Quebrada Macul (DGA),6.6,EMA
183,Pirque,-33.673888,-70.586666,Pirque (DGA),13.6,EMA
184,Polpaico,-33.169,-70.891,Pozo Cancha Polpaico (DGA),8.3,EMA
185,Pudahuel,-33.442221,-70.746666,San Pablo (DMC),5.7,EMA
186,Pudahuel,-33.37833,-70.79639,Aer. Pudahuel (DMC),2.3,EMA
187,Putaendo,-32.568,-70.699,El Tártaro (DMC),4.4,EMA
188,Quillota,-32.896,-71.206,Quillota (DGA),0.6,EMA
189,Quintero,-32.7841666666666,-71.522777777,Quintero (DMC),0.0,EMA
190,San Antonio,-33.634,-71.51,Cerrillos de Leyda (DGA),0.0,EMA
191,San Antonio,-33.575,-71.625,Punta Panul (DGA),0.0,EMA
192,San Felipe,-32.75528,-70.70694,San Felipe Esc. Agric. (DMC),3.2,EMA
193,San José de Maipo,-33.77,-70.274,Rio Maipo en el Ingenio (DGA),21.5,EMA
194,San José de Maipo,-33.852,-70.198,Río Maipo en las Melosas (DGA),19.2,EMA
195,San José de Maipo,-33.5902778,-70.4852778,La Obra EMOS (DGA),19.0,EMA
196,San José de Maipo,-33.587,-70.392,Pozo Estero El Manzano (DGA),17.7,EMA
197,San José de Maipo,-33.809722,-70.210277,Rio Volcan  en Queltehues (DGA),15.0,EMA
198,San José de Maipo,-33.597499,-70.379443,Maipo Manzano (DGA),14.1,EMA
199,San José de Maipo,-33.817,-70.224,Río Maipo en Queltehues (DGA),14.0,EMA
200,San José de Maipo,-33.615277,-70.350555,Guayacan (DMC),13.0,EMA
201,San José de Maipo,-33.7820843,-70.237239,San Gabriel (DGA),11.6,EMA
202,San José de Maipo,-33.636388,-70.356944,San José de Maipo Retén (DGA),11.6,EMA
203,San José de Maipo,-33.6767,-70.0886,El Yeso Embalse (DGA),6.6,EMA
204,San José de Maipo,-33.495,-70.138,Meteorológica rio Colorado (DGA),5.2,EMA
205,San Pedro,-33.913,-71.364,Pozo Rinconada Longovilo (DGA),0.0,EMA
206,San Pedro,-33.8913888,-71.3941667,San Pedro,0.0,EMA
207,Santa María,-32.687,-70.596,Jahuel (DGA),3.1,EMA
208,Santiago,-33.44861,-70.64389,Terraza Central (DGA),6.9,EMA
209,Santiago,-33.445,-70.67778,Q. Normal (DMC),6.5,EMA
210,Santo Domingo,-33.655,-71.6142,Aer. Santo Domingo (DMC),0.2,EMA
211,Talagante,-33.668744,-70.912195,Santa Amelia,0.6,EMA
212,Talagante,-33.6958333,-70.9236111,El Vergel (DGA),0.5,EMA
213,Talagante,-33.670277,-70.849444,Talagante (DMC),0.5,EMA
214,Til Til,-32.948,-70.753,Rincón de los Valles (DGA),11.3,EMA
215,Til Til,-33.073,-70.768,Huechún Andina (DGA),9.3,EMA
216,Til Til,-32.948,-70.807,Fundo Las Bateas (DGA),8.7,EMA
217,Til Til,-33.086,-70.802,Huechún Embalse (DGA),6.1,EMA
218,Til Til,-33.02,-70.9080556,Rungue Embalse (DGA),5.0,EMA
219,Til Til,-33.076,-70.944,Cuesta la Dormida(DGA),4.0,EMA
220,Valparaiso,-33.041,-71.605,Valparaiso (DGA),0.0,EMA
221,Viña del Mar,-33.0492,-71.5017,Jardín Botánico (DMC),0.0,EMA
222,Viña del Mar,-33.051,-71.584,Rodelillo (DGA),0.0,EMA
223,Zapallar,-32.624,-71.407,Laguna Zapallar (DGA),0.1,EMA
224,,-32.85,-70.509,Rio Aconcagua en Chacabuco (DGA),7.8,EMA
225,,-32.84,-71.026,Rio Aconcagua en Romeral (DGA),0.7,EMA
226,,-33.703027,-71.37186,San Diego,0.2,EMA
227,,-34.03,-71.12,Pozo La Puntilla (DGA),0.0,EMA
228,,-34.048,-71.381,Pozo San Vicente (DGA),0.0,EMA
229,,-33.156,-71.312,Las Piedras (DGA),0.0,EMA
