,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.747465,-70.735897,Linderos,28.0,RM
1,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,26.0,RM
2,Cerro Navia,-33.41946,-70.72695,Nanocerro,24.0,RM
3,Cerro Navia,-33.41513,-70.72882,Angostura,18.0,RM
4,Colina,-33.307339,-70.660102,Chamisero,20.8,RM
5,Colina,-33.235,-70.673333,Chicureo,19.0,RM
6,Conchalí,-33.38773,-70.65886,Conchalí 1,22.0,RM
7,El Monte,-33.67925,-70.97853,PIE,30.0,RM
8,Isla de Maipo,-33.704432,-70.89853,Granortu,19.0,RM
9,La Cisterna ,-33.52583,-70.667812,San Simón,25.0,RM
10,La Florida,-33.5350191,-70.5787438,Costa Rica,27.0,RM
11,La Florida,-33.53039167,-70.56961667,Casa_Sary,27.0,RM
12,La Florida,-33.566723,-70.592142,Guacolda,27.0,RM
13,La Florida,-33.52336,-70.56212,Miravalle,26.0,RM
14,La Florida,-33.5387504,-70.58643,MDM,25.5,RM
15,La Reina,-33.43648,-70.54493,asilvam,40.0,RM
16,La Reina,-33.452259,-70.554147,San Benito,38.0,RM
17,La Reina,-33.438747,-70.522457,Monbel,31.5,RM
18,La Reina,-33.434636,-70.522047,Petricor,31.0,RM
19,La Reina,-33.459283,-70.56545,FG6189,31.0,RM
20,La Reina,-33.44194,-70.56306,Tadeo,28.0,RM
21,La Reina,-33.435005,-70.529998,HelsbyMate,27.0,RM
22,La Reina,-33.4325123,-70.5797009,thequeen,27.0,RM
23,La Reina,-33.445699,-70.553097,OpaHouse,26.0,RM
24,Las Condes,-33.41069,-70.51004,Marley,38.0,RM
25,Las Condes,-33.37354,-70.5041,La Posada MK,36.0,RM
26,Las Condes,-33.40635,-70.51399,FECHITA,33.5,RM
27,Las Condes,-33.39729444444444,-70.53663888888889,Calán - DGF,33.1,RM
28,Las Condes,-33.379558,-70.519431,Huerta_JLG,32.0,RM
29,Las Condes,-33.405679,-70.55212,pluv_lcbv,32.0,RM
30,Las Condes,-33.423889,-70.557545,Dreal,29.0,RM
31,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,27.0,RM
32,Las Condes,-33.426634,-70.587151,Teruel,27.0,RM
33,Lo Barnechea,-33.356717,-70.479844,Arrayán - Estero,48.0,RM
34,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,41.8,RM
35,Lo Barnechea,-33.342583,-70.47025,POMcI,40.0,RM
36,Lo Barnechea,-33.363563,-70.496013,San Enrique,40.0,RM
37,Lo Barnechea,-33.3297222,-70.5038889,JPMG,35.7,RM
38,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,35.0,RM
39,Lo Barnechea,-33.365434,-70.498209,CasaIsidora,35.0,RM
40,Lo Barnechea,-33.31861,-70.233055,trespuntas,16.4,RM
41,Lo Espejo,-33.514491,-70.694431,Loespuno,35.0,RM
42,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,30.0,RM
43,Macul,-33.481192,-70.596257,patioeric,27.0,RM
44,Maipu,-33.512062,-70.769442,Maipu_Templo,33.0,RM
45,Maipu,-33.5047663,-70.754341,Munich,30.0,RM
46,Melipilla,-33.5761125,-71.0873969,AgricHarrison,20.5,RM
47,Ñuñoa,-33.4624675,-70.6271803,Tomás,29.0,RM
48,Ñuñoa,-33.4609,-70.594277,Johow,27.0,RM
49,Ñuñoa,-33.4479009,-70.57846513,naima,26.0,RM
50,Ñuñoa,-33.456043,-70.598147,Morgana,25.0,RM
51,Ñuñoa,-33.450585,-70.591376,Brownpoint,25.0,RM
52,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,38.0,RM
53,Padre Hurtado,-33.53836888888889,-70.91502100000001,Cirrus,28.5,RM
54,Padre Hurtado,-33.562211,-70.885686,Aromito,20.0,RM
55,Pedro Aguirre Cerda,-33.4874038,-70.6606549,Panchito's house,28.0,RM
56,Peñaflor,-33.6044444,-70.8980556,BATA,25.0,RM
57,Peñalolén,-33.487568,-70.574487,Ciudadana,27.0,RM
58,Peñalolén,-33.50167,-70.586438,Terra-Aqua,26.0,RM
59,Peñalolén,-33.4733008,-70.5329882,CasaAnto,26.0,RM
60,Peñalolén,-33.4893921,-70.541795,Puyehue,25.0,RM
61,Peñalolén,-33.5005704,-70.535267,Pirquera,20.0,RM
62,Pirque,-33.713856,-70.5461253,Malena,43.0,RM
63,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,23.0,RM
64,Providencia,-33.436461,-70.620565,Ministro,29.0,RM
65,Providencia,-33.4401249,-70.600959,Tranqui,25.0,RM
66,Puente Alto,-33.60863,-70.53107,Cordillera,33.0,RM
67,Puente Alto,-33.601355,-70.515257,Vizcachas,30.0,RM
68,Puente Alto,-33.5821241,-70.5858865,CasaPabla,28.0,RM
69,Puente Alto,-33.60863,-70.53107,El Páramo,22.0,RM
70,San Bernardo,-33.612675,-70.72276,Hueñimalal,30.0,RM
71,San José de Maipo,-33.5783328,-70.451299,El Canelo,46.0,RM
72,San José de Maipo,-33.578198,-70.405527,Alicura,42.0,RM
73,San José de Maipo,-33.59083,-70.48583,La Obra DGF,36.3,RM
74,San José de Maipo,-33.634484,-70.35255,San José,30.0,RM
75,San José de Maipo,-33.762359,-70.279106,pachamos,27.6,RM
76,San Miguel,-33.51119,-70.66195,Fajardo,27.1,RM
77,San Miguel,-33.4973,-70.6554,La Marina,19.0,RM
78,San Ramón,-33.528298,-70.6411026,Pep9,27.0,RM
79,Santiago,-33.456944444444446,-70.66166666666668,DGF,21.2,RM
80,Til Til,-33.0447222222222,-70.9913889,patorod,74.0,RM
81,Til Til,-33.003119,-70.999335,Los Quillayes,60.0,RM
82,Til Til,-33.002995,-70.997043,Profe Luis,56.0,RM
83,Til Til,-33.04158333333333,-70.98044444444444,Caleu Las Cortaderas,36.0,RM
84,Til Til,-30.1512806,-70.8892361,La Plazuela,25.0,RM
85,Til Til,-33.07725555555556,-70.9251,Til Til Centro,22.0,RM
86,Til Til,-33.095111111111116,-70.92550833333334,El Sauce,22.0,RM
87,Til Til,-33.08021111111111,-70.88654166666667,La Aguada,19.0,RM
88,Til Til,-32.99071111111111,-70.89506111111112,Rungue,17.0,RM
89,Til Til,-33.11244444444445,-70.79876944444445,Santa Matilde,16.0,RM
90,Til Til,-33.135,-70.7972222,Huertos Familiares,15.0,RM
91,Til Til,-32.94729722222222,-70.75080833333334,Rincón de los Valle,15.0,RM
