,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.733116,-70.714982,Mechero,30.0,RM
1,Buin,-33.7360603,-70.7140394,Petri,32.8,RM
2,Buin,-33.737577,-70.758161,Casa JAZ,21.0,RM
3,Buin,-33.747465,-70.735897,Linderos,28.0,RM
4,Calera de Tango,-33.63026,-70.75037,Almendros,27.0,RM
5,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,18.0,RM
6,Cerrillos,-33.5071009,-70.708747,Rocío,1.0,RM
7,Cerro Navia,-33.417376,-70.75786,Harry,7.5,RM
8,Cerro Navia,-33.41946,-70.72695,Nanocerro,0.2,RM
9,Colina,-33.235,-70.673333,Chicureo,1.0,RM
10,Colina,-33.307339,-70.660102,Chamisero,1.0,RM
11,Conchali,-33.3900114,-70.681807378,SOL,3.0,RM
12,Curacaví,-33.393795,-71.03482,Tenca - WS2K,21.1,RM
13,El Bosque,-33.572039,-70.69446,Alambres_de_ocaso,6.2,RM
14,Estación Central,-33.4584952,-70.6983327,Gatos,1.0,RM
15,Huechuraba,-33.3799,-70.62178,El Barrero,0.2,RM
16,Huechuraba ,-33.351138,-70.666083,DondeLaNina,2.1,RM
17,Independencia,-33.401477,-70.659081,mochila,5.0,RM
18,Jovino Novoa,-33.287591,-70.883517,Observación Lampa,2.0,RM
19,La Cisterna,-33.527854,-70.669636,Nueva España,4.0,RM
20,La Cisterna ,-33.5357254,-70.661582,Mila,0.3,RM
21,La Florida,-33.522311,-70.59544,Urbano,4.0,RM
22,La Florida,-33.52336,-70.56212,Miravalle,3.0,RM
23,La Florida,-33.5276739,-70.5779872,patio,4.0,RM
24,La Florida,-33.53039167,-70.56961667,Casa_Sary,4.2,RM
25,La Florida,-33.5387504,-70.58643,MDM,5.4,RM
26,La Florida,-33.566723,-70.592142,Guacolda,6.0,RM
27,La Florida ,-33.5260817,-70.5245883,Lo Cañas,4.1,RM
28,La Florida ,-33.533354,-70.58685,Mampato,2.0,RM
29,La Pintana,-33.5754465,-70.6498304,Ronny,7.0,RM
30,La Pintana,-33.579829,-70.6322247,Sora,6.0,RM
31,La Reina,-33.4325123,-70.5797009,thequeen,4.5,RM
32,La Reina,-33.43648,-70.54493,asilvam,4.8,RM
33,La Reina,-33.438896,-70.553981,kikuo,2.6,RM
34,La Reina,-33.444734,-70.537295,sbolivar,2.0,RM
35,La Reina,-33.445699,-70.553097,OpaHouse,3.5,RM
36,La Reina,-33.452259,-70.554147,San Benito,3.0,RM
37,lampa,-33.277234,-70.888512,papu,1.0,RM
38,Las Condes,-33.40002,-70.54015,pie cerro Calán,3.5,RM
39,Las Condes,-33.405679,-70.55212,pluv_lcbv,4.0,RM
40,Las Condes,-33.40635,-70.51399,FECHITA,5.0,RM
41,Las Condes,-33.41354,-70.58728,MPM,3.0,RM
42,Las Condes,-33.423889,-70.557545,Dreal,1.0,RM
43,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,4.0,RM
44,Las Condes,-33.425362,-70.5760264,CASASOPA,2.5,RM
45,Las Condes,-33.426634,-70.587151,Teruel,4.3,RM
46,Lo Barnechea,-33.31861,-70.233055,trespuntas,0.0,RM
47,Lo Barnechea,-33.3297222,-70.5038889,JPMG,7.5,RM
48,Lo Barnechea,-33.330085,-70.521384,ADRI,4.0,RM
49,Lo Barnechea,-33.332691,-70.524816,Panorámica,5.0,RM
50,Lo Barnechea,-33.342583,-70.47025,POMcI,7.0,RM
51,Lo Barnechea,-33.3497222222222,-70.5405555555556,LAR,3.6,RM
52,Lo Barnechea,-33.356717,-70.479844,Arrayán,8.0,RM
53,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,8.0,RM
54,Lo Barnechea,-33.363563,-70.496013,San Enrique,7.0,RM
55,Lo Barnechea,-33.365434,-70.498209,CasaIsidora,6.0,RM
56,Lo Espejo,-33.514491,-70.694431,Loespuno,4.0,RM
57,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,2.0,RM
58,Macul,-33.481192,-70.596257,patioeric,6.5,RM
59,Macul,-33.487645,-70.59676,Macul,2.0,RM
60,Maipu,-33.512062,-70.769442,Maipu_Templo,6.5,RM
61,Maipu,-33.514972,-70.786711,Anis,10.0,RM
62,Maipu,-33.55672433,-70.7812371,AMC,17.0,RM
63,Maipu,-33.584984,-70.5590161,puentealto,16.0,RM
64,Melipilla,-33.5761125,-71.0873969,AgricHarrison,17.5,RM
65,Ñuñoa,-33.44642,-70.58054,Mofeta,3.0,RM
66,ñuñoa,-33.449216,-70.606639,sucre- PdV,3.4,RM
67,Ñuñoa,-33.458077,-70.611905,camipg,0.5,RM
68,Ñuñoa,-33.464448,-70.622927,Cancha,2.0,RM
69,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,11.0,RM
70,Olmue,-33.0523818,-71.1135032,Caroqba,12.0,RM
71,Paine,-33.820417,-70.741041,Probeta,36.0,RM
72,Paine,-33.82136,-70.64788,cubreobjetos,45.0,RM
73,Paine,-33.825849,-70.646401,Guantes,46.0,RM
74,Paine,-33.8333749,-70.64683,Espátula,47.0,RM
75,Paine,-33.8339166666667,-70.6473333333333,Tubo de ensayo,50.0,RM
76,Paine,-33.837665,-70.63722,Gafas de Seguridad,50.0,RM
77,Paine,-33.8640897,-70.6385446,Matraz,50.0,RM
78,Paine,-33.865012,-70.624326,Mortero,55.0,RM
79,Pedro Aguirre Cerda,-33.4917,-70.675,Abranquil,4.0,RM
80,Peñalolen,-33.46721,-70.568262,pluvio,7.0,RM
81,Peñalolen,-33.49691,-70.5536582,casita,4.0,RM
82,Peñalolén,-33.4733008,-70.5329882,CasaAnto,6.0,RM
83,Pirque,-33.6294445,-70.5776333,Riomaipo,6.0,RM
84,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,5.0,RM
85,Pirque,-33.713856,-70.5461253,Malena,11.0,RM
86,Providencia,-33.436461,-70.620565,Ministro,2.7,RM
87,Providencia,-33.4401249,-70.600959,Tranquila,4.0,RM
88,Pudahuel,-33.427516,-70.758564,No sé qué poner,3.0,RM
89,Pudahuel,-33.457778,-70.756944,Auquinco,2.0,RM
90,Pudahuel,-33.463888,-70.84333,AnGar,9.1,RM
91,Pudahuel,-33.466772,-70.86392,Ciudad de los Valles,10.0,RM
92,Puente Alto,-33.5556806,-70.5525458,POLCRIB,4.0,RM
93,Puente Alto,-33.576725,-70.56600833333333,Puente1,4.5,RM
94,Puente Alto,-33.5788263,-70.5941799,makizone,4.5,RM
95,Puente Alto,-33.5821241,-70.5858865,CasaPabla,4.0,RM
96,Puente Alto,-33.582919,-70.514592,Viscachas,38.0,RM
97,Puente Alto,-33.58549,-70.58528,Radae,5.0,RM
98,Puente Alto,-33.588537,-70.559082,Chucao,6.0,RM
99,Puente Alto,-33.59039,-70.5734443,César3,6.0,RM
100,Puente Alto,-33.60863,-70.53107,Cordillera,9.0,RM
101,Puente Alto,-33.612717,-70.552012,Primavera,9.0,RM
102,Puente Alto ,-33.58358,-70.50814,Casa Martina,10.0,RM
103,Quilicura,-33.354362,-70.731295,DelTrigal,3.0,RM
104,Quilicura,-33.3621036,-70.7231821,kulakura,1.0,RM
105,Quilicura,-33.3832678,-70.7211707,Lola,3.0,RM
106,Quinta Normal,-33.4128931,-70.7105162,Casa,3.0,RM
107,Quinta Normal,-33.43512,-70.69548,Marina,2.1,RM
108,San Bernardo,-33.612675,-70.72276,Hueñimalal,30.0,RM
109,San Bernardo,-33.61697,-70.687,LaSelva,14.0,RM
110,San Jose de Maipo,-33.594661,-70.379611,manzano,23.0,RM
111,San José de Maipo,-33.586952,-70.466303,Las Vertientes,10.2,RM
112,San José de Maipo,-33.5783328,-70.451299,El Canelo,10.0,RM
113,San Jose de Maipo ,-33.589586,-70.4726842,Vertiente,11.0,RM
114,San Miguel,-33.4973,-70.6554,La Marina,2.0,RM
115,San Ramón,-33.53756,-70.6391,lidia,0.6,RM
116,Santiago,-33.443306,-70.6773,Chuca,1.0,RM
117,Santiago,-33.45583333333334,-70.66250000000001,Beauchef,3.0,RM
118,Santiago  ,-33.4441743,-70.6615414,Azulcito,1.5,RM
119,Til Til,-33.002995,-70.997043,Profe Luis,4.0,RM
120,Til Til,-33.003119,-70.999335,Los Quillayes,6.0,RM
121,Til Til,-33.0447222222222,-70.9913889,patorod,2.0,RM
122,Til Til,-33.164083,-70.787468,AEM Til Til,0.0,RM
123,Tiltil,-33.0854832,-70.9325163,Ki&Fa,1.0,RM
124,Vitacura,-33.38146,-70.55663,Auri-001,3.0,RM
125,Vitacura,-33.383186,-70.579557,Borderío,4.5,RM
126,Vitacura,-33.385938,-70.581230114,Vitacura,4.0,RM
127,Vitacura,-33.38783,-70.553479,Escultor,3.0,RM
128,Paine,-33.84306,-70.61972,Perez Cruz (AG 224),42.4,EMA
129,Paine,-33.861944,-70.639166,Huelquén FDF,40.9,EMA
130,,-33.771111,-70.6855556,San Pedro El Tránsito,30.6,EMA
131,,-33.7986592,-70.8413394,Valdivia de Paine,27.1,EMA
132,Buin,-33.754444,-70.764444,El Milagro DMC,25.8,EMA
133,,-33.811111,-70.88361,Rio Angostura en Valdivia de Paine,24.8,EMA
134,Melipilla,-33.650277,-71.100277,Melipilla FDF,23.2,EMA
135,Calera de Tango,-33.725554,-71.042499,Naltahua DGA,21.3,EMA
136,El Monte,-33.706388,-71.008055,El Paico DMC,19.4,EMA
137,Isla de Maipo,-33.763888,-70.886666,Isla de Maipo FDF,19.4,EMA
138,Alhue,-34.029166,-70.994999,El Asiento INIA,19.1,EMA
139,,-33.429661,-71.029152,La Aurora,19.1,EMA
140,Curacaví,-33.438888,-71.025277,Panguiles DGA,18.3,EMA
141,,-33.668744,-70.912195,Santa Amelia,17.9,EMA
142,Talagante,-33.670277,-70.849444,Talagante (DMC),17.1,EMA
143,Melipilla,-33.586666,-70.99611,Melipilla Mallarauco FDF,16.8,EMA
144,Curacaví,-33.43861,-71.025554,Curacaví FDF,16.4,EMA
145,,-33.508555,-71.084029,El Parrón,14.0,EMA
146,,-33.562443,-70.875305,El Villorio,13.5,EMA
147,Calera de Tango,-33.624999,-70.799444,Calera de Tango FDF,12.9,EMA
