,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Calera de Tango,-33.63026,-70.75037,Almendros,13.0,RM
1,Caleu,-33.002995,-70.997043,Profe Luis,40.0,RM
2,Caleu,-33.0447222222222,-70.9913889,patorod,32.0,RM
3,Cerrillos,-33.5071009,-70.708747,Rocío,10.0,RM
4,Cerro Navia,-33.424337,-70.724038,Cerro Navia,7.0,RM
5,Cerro Navia,-33.41946,-70.72695,Nanocerro,6.0,RM
6,Colina,-33.260994,-70.644855,Ñipa,21.0,RM
7,Colina,-33.2539999,-70.6294618,Piedraroja,20.0,RM
8,Colina,-33.208657,-70.66088,Sta. Filomena,16.0,RM
9,Colina,-33.307339,-70.660102,Chamisero,15.0,RM
10,Conchali,-33.366715,-70.691649,Cortijo,14.0,RM
11,La Florida,-33.566723,-70.592142,Guacolda,15.0,RM
12,La Florida,-33.5387504,-70.58643,MDM,13.4,RM
13,La Reina,-33.43648,-70.54493,asilvam,23.1,RM
14,La Reina,-33.452259,-70.554147,San Benito,20.0,RM
15,Las Condes,-33.379558,-70.519431,Huerta_JLG,32.0,RM
16,Las Condes,-33.405679,-70.55212,pluv_lcbv,30.0,RM
17,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,22.0,RM
18,Las Condes,-33.423889,-70.557545,Dreal,19.0,RM
19,Lo Barnechea,-33.342583,-70.47025,POMcI,40.0,RM
20,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,39.0,RM
21,Lo Barnechea,-33.332691,-70.524816,Panorámica,37.0,RM
22,Lo Barnechea,-33.3497222222222,-70.5405555555556,LAR,36.9,RM
23,Lo Barnechea,-33.3297222,-70.5038889,JPMG,33.1,RM
24,Lo Barnechea,-33.330085,-70.521384,ADRI,29.0,RM
25,Lo Barnechea,-33.35084,-70.51874,BRUNO,26.0,RM
26,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,9.5,RM
27,Macul,-33.481192,-70.596257,patioeric,17.5,RM
28,Maipu,-33.512062,-70.769442,Maipu_Templo,10.0,RM
29,Melipilla,-33.5761125,-71.0873969,AgricHarrison,12.5,RM
30,Ñuñoa,-33.456043,-70.598147,Morgana,19.0,RM
31,Ñuñoa,-33.4609,-70.594277,Johow,17.0,RM
32,Ñuñoa,-33.467595,-70.620413,Villa Olímpica,14.0,RM
33,Peñaflor,-33.6044444,-70.8980556,BATA,22.0,RM
34,Peñaflor,-33.5951716,-70.8549146,FernandoM1,8.0,RM
35,Peñalolén,-33.5005704,-70.539494,Pirquera,23.0,RM
36,Peñalolén,-33.4916601,-70.5705195,arboleda,20.5,RM
37,Peñalolén,-33.50167,-70.586438,Terra-Aqua,18.0,RM
38,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,15.0,RM
39,Providencia,-33.43493,-70.609567,Estanques,19.0,RM
40,Providencia,-33.436461,-70.620565,Ministro,16.0,RM
41,Providencia,-33.4401249,-70.600959,Tranquila,11.0,RM
42,Pudahuel,-33.457778,-70.756944,Auquinco,7.0,RM
43,Pudahuel,-33.463888,-70.84333,CDV-1,7.0,RM
