,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7360603,-70.7140394,Petri,19.0,RM
1,Buin,-33.747465,-70.735897,Linderos,10.0,RM
2,Buin,-33.737577,-70.758161,Casa JAZ,4.0,RM
3,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,7.5,RM
4,Calera de Tango,-33.63026,-70.75037,Almendros,7.0,RM
5,Calera de Tango,-33.610437,-70.770246,Tanguito,6.0,RM
6,Cerrillos,-33.5071009,-70.708747,Rocío,4.0,RM
7,Cerro Navia,-33.417376,-70.75786,Harry,3.5,RM
8,Cerro Navia,-33.41946,-70.72695,Nanocerro,0.4,RM
9,Colina,-33.260994,-70.644855,Ñipa,2.0,RM
10,Colina,-33.307339,-70.660102,Chamisero,1.0,RM
11,Colina,-33.235,-70.673333,Chicureo,1.0,RM
12,Colina,-33.2539999,-70.6294618,Piedraroja,1.0,RM
13,Conchali,-33.3900114,-70.681807378,SOL,6.0,RM
14,Curacaví,-33.393795,-71.03482,Tenca - WS2K,7.6,RM
15,El Bosque,-33.572039,-70.69446,Alambres_de_ocaso,4.6,RM
16,Estación Central ,-33.454825,-70.700096,Michito,2.0,RM
17,Huechuraba,-33.3799,-70.62178,El Barrero,0.1,RM
18,La Cisterna,-33.527854,-70.669636,Nueva España,2.0,RM
19,La Cisterna ,-33.5357254,-70.661582,Mila,2.0,RM
20,La Florida,-33.566723,-70.592142,Guacolda,3.0,RM
21,La Florida,-33.5276739,-70.5779872,patio,3.0,RM
22,La Florida,-33.5387504,-70.58643,MDM,2.3,RM
23,La Florida,-33.53039167,-70.56961667,Casa_Sary,2.3,RM
24,La Florida,-33.52336,-70.56212,Miravalle,2.0,RM
25,La Florida ,-33.533354,-70.58685,Mampato,4.0,RM
26,La Florida ,-33.5260817,-70.5245883,Lo Cañas,3.1,RM
27,La Pintana,-33.5754465,-70.6498304,Ronny,3.0,RM
28,La Reina,-33.4325123,-70.5797009,thequeen,2.0,RM
29,La Reina,-33.445699,-70.553097,OpaHouse,1.5,RM
30,La Reina,-33.43648,-70.54493,asilvam,1.3,RM
31,La Reina,-33.444734,-70.537295,sbolivar,1.3,RM
32,La Reina,-33.452259,-70.554147,San Benito,1.0,RM
33,La Reina,-33.435005,-70.529998,HelsbyMate,1.0,RM
34,Lampa,-33.2792346,-70.8888159,Aldo,2.0,RM
35,Las Condes,-33.40635,-70.51399,FECHITA,5.0,RM
36,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,2.0,RM
37,Las Condes,-33.426634,-70.587151,Teruel,2.0,RM
38,Las Condes,-33.405679,-70.55212,pluv_lcbv,2.0,RM
39,Las Condes,-33.425362,-70.5760264,CASASOPA,1.0,RM
40,Las Condes,-33.39729444444444,-70.53663888888889,Calán DGF,0.5,RM
41,Las Condes,-33.40002,-70.54015,pie cerro Calán,0.3,RM
42,Las Condes,-33.423889,-70.557545,Dreal,0.0,RM
43,Lo Barnechea,-33.31861,-70.233055,trespuntas,19.4,RM
