,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,La Florida,-33.5387504,-70.58643,MDM,12.0,RM
1,Macul,-33.481766,-70.601512,Casa Vásquez,11.0,RM
2,Macul,-33.456043,-70.598147,Morgana,10.0,RM
3,Providencia,-33.43493,-70.609567,Estanques,9.0,RM
4,Providencia,-33.436461,-70.620565,Ministro,8.5,RM
5,Lo Barnechea,-33.342583,-70.47025,POMcI,8.0,RM
6,Pirque,-33.672334,-70.636347,Pirque,7.0,RM
7,La Florida,-33.549163,-70.57665,AGM,6.0,RM
8,Lo Barnechea,-33.356717,-70.479844,Arrayán,5.4,RM
9,Lo Barnechea,-33.3297222,-70.5038889,JPMG,5.3,RM
10,Recoleta,-33.4255985,-70.64025,Cerrito,5.0,RM
11,Puente Alto,-33.59039,-70.5734443,César3,5.0,RM
12,La Florida,-33.524163,-70.566667,OliClima,5.0,RM
13,Providencia,-33.419786,-70.607987,Holley,5.0,RM
14,Vitacura,-33.38146,-70.55663,Auri-001,5.0,RM
15,Lo Barnechea,-33.332691,-70.524816,Panorámica,5.0,RM
16,Lo Barnechea,-33.363563,-70.496013,San Enrique,5.0,RM
17,Las Condes,-33.379558,-70.519431,Huerta_JLG,5.0,RM
18,Lo Barnechea,-33.330085,-70.521384,ADRI,5.0,RM
19,Huechuraba,-33.341086,-70.665547,Tortuga,4.5,RM
20,Puente Alto,-33.5821241,-70.5858865,CasaPabla,4.0,RM
21,Santiago,-33.45768,-70.62993,Metro Irarrázabal,4.0,RM
22,Colina,-33.307339,-70.660102,Chamisero,4.0,RM
23,Puente Alto,-33.612698,-70.55215,Primavera,4.0,RM
24,Peñalolen,-33.5015555555556,-70.5864444444444,Las Torres,4.0,RM
25,Puente Alto,-33.561927,-70.551963,Coli,4.0,RM
26,La Florida,-33.566926,-70.592082,Los Quillayes,4.0,RM
27,Providencia,-33.4401249,-70.600959,Tranqui,4.0,RM
28,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,4.0,RM
29,Colina,-33.2539999,-70.6294618,Piedraroja,4.0,RM
30,Pirque,-33.63692,-70.54591,Tricahue,3.0,RM
31,La Pintana,-33.579923,-70.63224,SORA,3.0,RM
32,Colina,-33.208465,-70.660189,Colina,3.0,RM
33,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,3.0,RM
34,Las Condes,-33.4300093662595,-70.5609341050816,Triwe,3.0,RM
35,Las Condes,-33.43648,-70.54493,asilvam,2.3,RM
36,Puente Alto,-33.56399,-70.54793,Fran1,2.0,RM
37,Caleu,-33.003657,-71.015062,Caleu,2.0,RM
38,Vitacura,-33.383186,-70.579557,Borderío,1.5,RM
39,Puente Alto,-33.584007,-70.551698,El Peral,1.3,RM
40,Pudahuel,-33.461436,-70.841897,PATIO,1.0,RM
41,Quilicura,-33.3595,-70.73047,Huentenao,1.0,RM
42,Vitacura,-33.395182,-70.588737,Vitacumbia,1.0,RM
43,Pudahuel,-33.457778,-70.756944,Auquinco,1.0,RM
44,Lo Barnechea,-33.347483,-70.663776,Los Guindos,1.0,RM
45,Las Condes,-33.423889,-70.557545,Dreal,1.0,RM
46,La Reina,-33.452259,-70.554147,San Benito,0.5,RM
47,Quinta Normal,-33.42228,-70.688669,JULIOVERNE,0.1,RM
48,Maipu,-33.48368,-70.769762,El Rosal,0.0,RM
49,La Reina,-33.460866,-70.562577,Dragones,0.0,RM
50,Puente Alto,-33.578741,-70.603334,Creta,0.0,RM
51,La Cisterna,-33.5205694444444,-70.6585305555556,Talematros,0.0,RM
52,San Bernardo,-33.5987222222222,-70.6765277777778,Colmillo de puma,0.0,RM
53,San Bernardo,-33.600384,-70.702447,flopi sbk,0.0,RM
54,Quilicura,-33.368808,-70.722058,Poochilloni,0.0,RM
55,Santiago,-33.4402,-70.63935,Torre 3 San Borja,0.0,RM
56,Santiago,-33.4363305,-70.6607604,Cataluña,0.0,RM
57,La Florida,-33.515476,-70.563839,Nuevo Amanecer,0.0,RM
58,Talagante,-33.707993,-70.981435,Urano,0.0,RM
