,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Calera de Tango,-33.63026,-70.75037,Almendros,23.0,RM
1,Caleu,-33.002995,-70.997043,Profe Luis,57.0,RM
2,Caleu,-33.0447222222222,-70.9913889,patorod,35.0,RM
3,Cerrillos,-33.5071009,-70.708747,Rocío,17.0,RM
4,Cerro Navia,-33.41946,-70.72695,Nanocerro,9.0,RM
5,Colina,-33.260994,-70.644855,Ñipa,12.0,RM
6,Colina,-33.2539999,-70.6294618,Piedraroja,11.0,RM
7,Colina,-33.307339,-70.660102,Chamisero,8.0,RM
8,Colina,-33.208657,-70.66088,Sta. Filomena,8.0,RM
9,Conchali,-33.366715,-70.691649,Cortijo,8.0,RM
10,Huechuraba,-33.3799,-70.62178,El Barrero,13.0,RM
11,La Florida,-33.566723,-70.592142,Guacolda,19.0,RM
12,La Florida,-33.5387504,-70.58643,MDM,16.0,RM
13,La Florida,-33.52336,-70.56212,Miravalle,15.0,RM
14,La Reina,-33.43648,-70.54493,asilvam,11.7,RM
15,La Reina,-33.452259,-70.554147,San Benito,11.0,RM
16,La Reina,-33.4325123,-70.5797009,thequeen,9.0,RM
17,Las Condes,-33.379558,-70.519431,Huerta_JLG,16.0,RM
18,Las Condes,-33.41354,-70.58728,MPM,8.0,RM
19,Las Condes,-33.423889,-70.557545,Dreal,8.0,RM
20,Lo Barnechea,-33.363563,-70.496013,San Enrique,18.0,RM
21,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,16.0,RM
22,Lo Barnechea,-33.342583,-70.47025,POMcI,15.0,RM
23,Lo Barnechea,-33.3297222,-70.5038889,JPMG,14.5,RM
24,Lo Barnechea,-33.35084,-70.51874,BRUNO,11.0,RM
25,Lo Barnechea,-33.347483,-70.663776,Los Guindos,10.0,RM
26,Lo Barnechea,-33.332691,-70.524816,Panorámica,10.0,RM
27,Lo Barnechea,-33.3497222222222,-70.5405555555556,LAR,9.6,RM
28,Lo Barnechea,-33.330085,-70.521384,ADRI,9.0,RM
29,Lo Espejo,-33.514491,-70.694431,Loespuno,26.0,RM
30,Maipu,-33.512062,-70.769442,Maipu_Templo,18.0,RM
31,Macul,-33.481192,-70.596257,patioeric,17.3,RM
32,ñuñoa,-33.449216,-70.606639,sucre- PdV,10.7,RM
33,Ñuñoa,-33.456043,-70.598147,Morgana,9.0,RM
34,Ñuñoa,-33.4609,-70.594277,Johow,8.0,RM
35,Peñalolén,-33.5005704,-70.539494,Pirquera,15.0,RM
36,Peñalolén,-33.50167,-70.586438,Terra-Aqua,13.0,RM
37,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,25.0,RM
38,Providencia,-33.436461,-70.620565,Ministro,14.0,RM
39,Providencia,-33.442542,-70.615579,Hortensias,12.0,RM
40,Providencia,-33.4401249,-70.600959,Tranquila,10.0,RM
41,Pudahuel,-33.457778,-70.756944,Auquinco,12.0,RM
42,Pudahuel,-33.466772,-70.86392,Ciudad de los Valles,11.0,RM
43,Pudahuel,-33.463888,-70.84333,CDV-1,11.0,RM
44,Puente Alto,-33.557769,-70.5533,Opendoor,29.0,RM
45,Puente Alto,-33.60863,-70.53107,Cordillera,28.0,RM
46,Puente Alto,-33.60863,-70.53107,El Páramo,27.0,RM
47,Puente Alto,-33.59039,-70.5734443,César3,24.0,RM
48,Quilicura,-33.3595,-70.73047,Huentenao,6.0,RM
49,San José de Maipo,-33.586952,-70.466303,Geoestudios,17.0,RM
50,San Miguel,-33.4973,-70.6554,La Marina,12.0,RM
51,Santiago,-33.456944444444446,-70.66166666666668,DGF,9.3,RM
52,Til Til,-33.164083,-70.787468,AEM Til Til,5.0,RM
53,Til Til,-33.118275,-70.84519444444445,Punta Peuco,4.0,RM
54,Til Til,-32.990722222222225,-70.89500833333334,Rungue,20.0,RM
55,Vitacura,-33.383186,-70.579557,Borderío,12.9,RM
56,Vitacura,-33.38146,-70.55663,Auri-001,10.0,RM
57,Vitacura,-33.395182,-70.588737,Vitacumbia,8.0,RM
58,Vitacura,-33.38783,-70.553479,Escultor,8.0,RM
59,TilTil,-33.07725555555556,-70.9251,TilTil Centro,11.5,EMA
60,Melipilla,-33.661388,-71.336944,Estero Puangue - DGA,41.1,EMA
61,Melipilla,-33.8908333,-71.233611,Los Guindos - DGA,40.6,EMA
62,Peñalolén,-33.500833,-70.514166,Quebrada de Macul - DGA,34.8,EMA
63,,-33.736215,-71.421579,Cuncumén - AG559,34.7,EMA
64,,-34.065,-71.253888889,Alhué - AG53,33.4,EMA
65,,-34.0225,-71.34416666,Ventisquero - AG226,32.2,EMA
66,,-33.897935,-71.452881,San Pedro de Melipilla - AG268,31.7,EMA
67,,-33.843055556,-70.619722222,Pérez Cruz - AG224,29.0,EMA
68,,-33.691944,-71.10083,El Monte - AG56,28.8,EMA
69,,-33.862083,-70.639194,Huelquén - AG47,27.9,EMA
70,,-33.725439,-71.042558,San Antonio de Naltagua - AG267,27.0,EMA
71,,-33.65,-71.1,Melipilla - AG44,26.3,EMA
72,,-34.029282,-70.995098,El Asiento - AG511,25.9,EMA
73,,-33.771111,-70.6855556,San Pedro - El Tránsito AG248,25.4,EMA
74,Buin,-33.754444,-70.764444,El Milagro Buin - DMC,25.2,EMA
75,,-33.8111,-70.8836,Río Angostura en Valdivia de Paine - DGA,24.6,EMA
76,Talagante,-33.670277,-70.849444,Talagante - DMC,23.9,EMA
77,,-33.7,-70.7,Los Tilos - AG285,23.8,EMA
78,,-33.8913888,-71.3941666,San Pedro - AG54,22.6,EMA
79,,-33.58666,-70.996111,Mallarauco - AG51,22.0,EMA
80,,-33.671388889,-70.581666667,William Febre AG 219,22.0,EMA
81,,-33.703027,-71.37186,San Diego - AG39,20.9,EMA
82,,-33.56987,-70.627972833,La Platina - AG162,20.8,EMA
83,,-33.763888889,-70.886666667,Isla de Maipo - AG55,20.3,EMA
84,Curacavi,-33.411111,-71.167777,Curacavi - DMC,18.2,EMA
85,,-33.6628889,-70.765917,Lo Herrera - AG46,17.3,EMA
86,,-33.707361111,-70.701555556,Buin - AG43,17.1,EMA
87,Vitacura,-33.433054,-70.514444,Quebrada de Ramón - DGA,16.9,EMA
88,Lo Barnechea,-33.37361,-70.396388,Rio Molina a/j San Francisco - DGA,16.2,EMA
89,Pudahuel,-33.458055,-70.94861,Lo Prado Co. San Francisco - DMC,15.2,EMA
90,Las Condes,-33.394999,-70.536666,Cerro Calán - DGA,13.9,EMA
91,,-33.506388889,-71.0608333,Casa Rivas (AG218),13.8,EMA
92,Til-Til,-33.005556,-70.993611,Caleu - DGA,13.3,EMA
93,San José de Maipo,-33.636388,-70.356944,San José de Maipo - DGA,13.1,EMA
94,,-33.66583333,-70.107777777,Laguna Negra - DGA,12.5,EMA
95,San José de Maipo,-33.615277,-70.350555,San José de Guayacan - DMC,12.4,EMA
96,,-33.497093,-70.845436,Rinconada U. de Chile AG-373,12.1,EMA
97,La Reina,-33.45528,-70.54222,Aeródromo Tobalaba - DMC,11.8,EMA
98,Santiago,-33.445,-70.67778,Quinta Normal - DMC,11.1,EMA
99,San José de Maipo,-33.597499,-70.379443,Rio Maipo en el  Manzano - DGA,10.6,EMA
100,Pudahuel,-33.442221,-70.746666,San Pablo DASA - DMC,10.6,EMA
101,Santiago,-33.44861,-70.64389,Terraza Central - DGA,10.3,EMA
