,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
87,,-33.8858,-70.8775,Laguna Aculeo,13.2,EMA
88,Peñalolén,-33.500833,-70.514166,Quebrada de Macul,12.6,EMA
89,Melipilla,-33.680277,-71.2,Melipilla Esc. Tec.,12.0,EMA
90,,-33.67325,-70.9211389,Talagante,11.8,EMA
91,,-33.65,-71.1,Melipilla ,11.3,EMA
92,,-33.843056,-70.619722,Perez Cruz,10.2,EMA
93,La Granja,-33.572777,-70.619721,La Platina ( INIA ),10.1,EMA
94,Lo Barnechea,-33.37361,-70.396388,Río Molina antes j San Francisco,10.0,EMA
95,Lo Barnechea,-33.344444,-70.363888,Yerba loca ant. jta. San Francisco,8.9,EMA
96,,-33.0053,-70.9933,Caleu,8.7,EMA
97,Las Condes,-33.394999,-70.536666,Cerro Calán DGA,8.5,EMA
98,,-33.21878,-70.715833,Colina ,8.5,EMA
99,Curacaví,-33.411111,-71.167777,Curacaví Ad.,7.5,EMA
100,Pudahuel,-33.458055,-70.94861,Lo Prado Cerro San Francisco,7.0,EMA
101,Pudahuel,-33.442221,-70.746666,San Pablo - DASA,7.0,EMA
102,Estación Central,-33.445,-70.67778,"Quinta Normal, Santiago",6.9,EMA
103,La Reina,-33.45528,-70.54222,"Eulogio Sánchez, Tobalaba Ad.",6.5,EMA
104,Santiago,-33.44861,-70.64389,Terraza DGA central,5.7,EMA
105,,-33.862083,-70.639194,Huelquen,4.9,EMA
106,Pudahuel,-33.37833,-70.79639,Pudahuel Santiago,4.4,EMA
107,,-33.438611111,-71.025555556,Curacavi,4.2,EMA
108,Colina,-33.113888,-70.685833,Peldehue Ad.,3.3,EMA
109,,-33.121333,-70.834777,Til Til,2.9,EMA
