,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7427629,-70.748651,Buin Centro,8.0,RM
1,Calera de Tango,-33.63026,-70.75037,Almendros,6.0,RM
2,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,5.0,RM
3,Cerro Navia,-33.41946,-70.72695,Nanocerro,0.0,RM
4,Colina,-33.2539999,-70.6294618,Piedraroja,3.0,RM
5,Colina,-33.307339,-70.660102,Chamisero,2.9,RM
6,Conchalí,-33.38773,-70.65886,Conchalí 1,3.0,RM
7,El Monte,-33.68048,-70.998302,Coipocho,13.0,RM
8,La Cisterna,-33.527854,-70.669636,Nueva España,5.0,RM
9,La Cruz,-32.8508333,-71.223333,Campanario La Cruz,5.0,RM
10,La Florida,-33.51899,-70.52299,Alto Macul,20.0,RM
11,La Florida,-33.566723,-70.592142,Guacolda,9.5,RM
12,La Florida,-33.5387504,-70.58643,MDM,4.5,RM
13,La Florida ,-33.5260817,-70.5245883,Lo Cañas,25.0,RM
14,La Reina,-33.434636,-70.522047,Petricor,24.5,RM
15,La Reina,-33.44535,-70.54923,PBurchard,24.0,RM
16,La Reina,-33.45683,-70.52308,Luciernaga,24.0,RM
17,La Reina,-33.445699,-70.553097,OpaHouse,23.0,RM
18,La Reina,-33.4325123,-70.5797009,thequeen,19.0,RM
19,La Reina,-33.44194,-70.56306,Tadeo,19.0,RM
20,La Reina,-33.43648,-70.54493,asilvam,17.0,RM
21,La Reina,-33.459283,-70.56545,FG6189,15.0,RM
22,Lampa,-33.32,-70.75,Valle Grande,0.1,RM
23,Lampa,-33.255169,-70.881025,Lampa_Rural,0.0,RM
24,Las Condes,-33.40635,-70.51399,FECHITA,32.0,RM
25,Las Condes,-33.41068,-70.51288,Boldo,23.0,RM
26,Las Condes,-33.405679,-70.55212,pluv_lcbv,23.0,RM
27,Las Condes,-33.423889,-70.557545,Dreal,22.0,VR
28,Las Condes,-33.37354,-70.5041,La Posada MK,19.0,RM
29,Las Condes,-33.426634,-70.587151,Teruel,13.0,RM
30,Lo Barnechea,-33.342583,-70.47025,POMcI,31.0,RM
31,Lo Barnechea,-33.363563,-70.496013,San Enrique,29.0,RM
32,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,26.5,VR
33,Lo Barnechea,-33.31861,-70.233055,trespuntas,19.2,RM
34,Lo Barnechea,-33.3297222,-70.5038889,JPMG,19.0,RM
35,Lo Barnechea,-33.356717,-70.479844,Arrayán - Estero,19.0,RM
36,Lo Barnechea,-33.332691,-70.524816,Panorámica,14.0,RM
37,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,13.0,RM
38,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,5.3,RM
39,Lo Espejo,-33.514491,-70.694431,Loespuno,4.0,RM
40,Maipu,-33.512062,-70.769442,Maipu_Templo,4.0,RM
41,Maipu,-33.486,-70.76915,Teddy,3.0,RM
42,Maipu,-33.53858,-70.91284,Charly,2.5,RM
43,Maipú,-33.498029,-70.741741,Tagua,7.0,RM
44,Maipú,-33.52718,-70.77573,Pepe Carter,3.9,RM
45,Melipilla,-33.5761125,-71.0873969,AgricHarrison,14.0,RM
46,Navidad,-34.0069,-71.8225,RAB REM,12.0,RM
47,Ñuñoa,-33.4399552,-70.5770178,TOMACHO,13.5,RM
48,Ñuñoa,-33.445999,-70.588186,Pedro_Torres,7.0,RM
49,Ñuñoa,-33.4624675,-70.6271803,Tomás,7.0,RM
