,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
63,Pedro Aguirre Cerda,-33.50933,-70.6739,Aguilera,38.0,RM
64,Pedro Aguirre Cerda,-33.4917,-70.675,Abranquil,31.0,RM
65,Pedro Aguirre Cerda,-33.4874038,-70.6606549,Panchito's house,30.0,RM
66,Peñaflor,-33.6044444,-70.8980556,BATA,16.0,RM
67,Peñalolén,-33.4733008,-70.5329882,CasaAnto,32.0,RM
68,Peñalolén,-33.50167,-70.586438,Terra-Aqua,30.0,RM
69,Peñalolén,-33.464228,-70.510042,Parque Cantalao,29.8,RM
70,Peñalolén,-33.504061,-70.529608,Jorge,26.0,RM
71,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,30.0,RM
72,Providencia,-33.43551,-70.586153,El Belloto,35.0,RM
73,Providencia,-33.4401249,-70.600959,Tranqui,31.0,RM
74,Pudahuel,-33.457778,-70.756944,Auquinco,26.0,RM
75,Pudahuel,-33.454455,-70.85234,MIGIOMI,19.5,RM
76,Pudahuel,-33.466772,-70.86392,Ciudad de los Valles,18.5,RM
77,Pudahuel,-33.463888,-70.84333,AnGar,17.0,RM
78,Puente Alto,-33.601355,-70.515257,Vizcachas,38.0,RM
79,Puente Alto,-33.60863,-70.53107,Cordillera,35.0,RM
80,Puente Alto,-33.5821241,-70.5858865,CasaPabla,31.0,RM
81,Puente Alto,-33.59039,-70.5734443,César3,30.0,RM
82,Quilicura,-33.35935,-70.72336,mawün,25.0,RM
83,Quilicura,-33.3498598,-70.73458217,Lásaro,23.2,RM
84,Renca,-33.40343,-70.70815,Djoko,28.0,RM
85,San Bernardo,-33592121.0,-70707756.0,Saitama,25.0,RM
86,San José de Maipo,-33.5783328,-70.451299,El Canelo,49.0,RM
87,San José de Maipo,-33.586952,-70.466303,Las Vertientes,48.0,RM
88,San José de Maipo,-33.578198,-70.405527,Alicura,40.0,RM
89,San José de Maipo,-33.634484,-70.35255,San José,33.0,RM
90,San José de Maipo,-33.762359,-70.279106,El Ingenio,24.5,RM
91,San Miguel,-33.51119,-70.66195,Fajardo,30.3,RM
92,San Miguel,-33.4973,-70.6554,La Marina,28.0,RM
93,San Ramón,-33.528298,-70.6411026,Pep9,31.0,RM
94,Santiago,-33.456944444444446,-70.66166666666668,DGF,23.1,RM
95,Til Til,-33.003119,-70.999335,Los Quillayes,92.0,RM
96,Til Til,-33.0447222222222,-70.9913889,patorod,84.0,RM
97,Til Til,-33.07089722222223,-70.98711388888889,Asiento Viejo,65.0,RM
98,Til Til,-33.04158333333333,-70.98044444444444,Caleu Las Cortaderas,53.0,RM
99,Til Til,-33.07638333333334,-70.94580555555557,Los Quilos ,40.0,RM
100,Til Til,-33.07725555555556,-70.9251,TilTil Centro,32.5,RM
101,Til Til,-33.095111111111116,-70.92550833333334,El Sauce,32.0,RM
102,Til Til,-32.96924166666667,-70.83778333333333,Montenegro,32.0,RM
103,Til Til,-32.93295833333333,-70.81376388888889,La Cumbre,29.0,RM
104,Til Til,-32.94729722222222,-70.75080833333334,Rincón de los Valle,29.0,RM
105,Til Til,-32.99071111111111,-70.89506111111112,Rungue,28.0,RM
106,Til Til,-33.08021111111111,-70.88654166666667,La Aguada,27.0,RM
107,Til Til,-33.1512806,-70.8892361,La Plazuela,27.0,RM
108,Til Til,-33.163019444444444,-70.78773333333334,Alto el Manzano,24.0,RM
109,Til Til,-33.135,-70.7972222,Huertos Familiares,24.0,RM
110,Til Til,-33.164083,-70.787468,AEM Til Til,23.0,RM
111,Til Til,-33.11244444444445,-70.79876944444445,Santa Matilde,20.2,RM
112,Til Til,-33.118275,-70.84519444444445,Punta Peuco,19.0,RM
113,Vitacura,-33.395182,-70.588737,Vitacumbia,41.0,RM
114,Vitacura,-33.383186,-70.579557,Borderío,33.5,RM
115,Vitacura,-33.3890092,-70.5560782,Villa El Dorado,34.0,RM
116,Vitacura,-33.38146,-70.55663,Auri-001,32.0,RM
117,Vitacura,-33.38783,-70.553479,Escultor,31.0,RM
118,Alhue,-34.029166,-70.994999,El Asiento INIA,24.9,EMA
119,Alhue,-34.065,71.2538888,Alhué,24.0,EMA
120,Buin,-33.707222,-70.707222,Buin FDF,31.0,EMA
121,Buin,-33.718611111,-70.66917,Santa Rita,29.5,EMA
122,Buin,-33.754444,-70.764444,El Milagro DMC,27.7,EMA
123,Buin,-33.7986592,-70.8413394,Valdivia de Paine,23.9,EMA
124,Buin,-33.711666,-70.711944,Los Tilos (INIA),21.8,EMA
125,Colina,-33.2488,-70.72322,Chacabuco - INIA,25.4,EMA
126,Colina,-33.218888,-70.715833,Colina FDF,22.0,EMA
127,Colina,-33.113888,-70.685833,Peldehue Ad DMC,17.7,EMA
128,Colina,-33.1471111,-70.6602222,Peldehue Agromet,15.4,EMA
129,Curacaví,-33.429661,-71.029152,La Aurora,22.2,EMA
130,Curacaví,-33.438888,-71.025277,Panguiles DGA,22.1,EMA
131,Curacaví,-33.43861,-71.025554,Curacaví FDF,20.4,EMA
132,El Monte,-33.691944,-71.101111,El Monte FDF,21.6,EMA
133,Isla de Maipo,-33.725554,-71.042499,Sn Antonio Naltahua INIA,21.0,EMA
134,La Granja,-33.572777,-70.619721,La Platina (INIA),30.2,EMA
135,La Reina,-33.45528,-70.54222,Aer. Tobalaba DMC,28.0,EMA
136,Lampa,-33.286388,-70.83611,El Oasis INIA,18.0,EMA
137,Lampa,-33.34368,-70.8185,Chorrillos,16.5,EMA
138,Las Condes,-33.394999,-70.536666,Calán - DGA,28.9,EMA
139,Lo Barnechea,-33.370554,-70.451111,Mapocho - Almendros DGA,29.3,EMA
140,Maipú,-33.497221,-70.845555,Rinconada INIA,23.1,EMA
141,María Pinto,-33.508555,-71.084029,El Parrón,25.6,EMA
142,Melipilla,-33.725556,-71.209722,Chocalán,29.6,EMA
143,Melipilla,-33.650277,-71.100277,Melipilla FDF,28.0,EMA
144,Padre Hurtado,-33.562443,-70.875305,El Villorio,19.2,EMA
145,Paine,-33.811111,-70.88361,Angostura en Valdivia de Paine,22.6,EMA
146,Pirque,-33.673888889,-70.586944444,Pirque,38.4,EMA
147,Pirque,-33.673888,-70.586666,Pirque DGA,30.7,EMA
148,Pudahuel,-33.442221,-70.746666,San Pablo DMC,23.8,EMA
149,Pudahuel,-33.37833,-70.79639,Aer. Pudahuel DMC,20.2,EMA
150,San Antonio,-33.736215,-71.421579,Cuncumén INIA,25.2,EMA
151,San Bernardo,-33.662777,-70.765833,Sn Bernardo Lo Herrera FDF,23.4,EMA
152,San José de Maipo,-33.5902778,-70.4852778,La Obra EMOS DGA,48.3,EMA
153,San José de Maipo,-33.597499,-70.379443,Maipo Manzano DGA,34.4,EMA
154,San José de Maipo,-33.636388,-70.356944,San José de Maipo Retén - DGA,34.4,EMA
155,San José de Maipo,-33.615277,-70.350555,Guayacan DMC,27.8,EMA
156,San Pedro,-33.8913888,-71.3941667,San Pedro,41.6,EMA
157,San Pedro,-33.898055,-71.452777,San Pedro Melipilla  INIA,31.3,EMA
158,Santiago,-33.44861,-70.64389,DGA - Terraza Central,26.0,EMA
159,Talagante,-33.6958333,-70.9236111,El Vergel - DGA,28.4,EMA
160,Talagante,-33.668744,-70.912195,Santa Amelia,22.6,EMA
161,Til Til,-33.04944,-71.00139,La Dormida DMC,62.8,EMA
