,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
55,Macul,-33.456043,-70.598147,Morgana,22.0,RM
56,Maipu,-33.48368,-70.769762,El Rosal,17.0,RM
57,Maipu,-33.557576,-70.774359,Michimalongo ,16.0,RM
58,Maipu,-33.5071,-70.7905,My pooh,15.0,RM
59,María Pinto ,-33.4648501,-71.0842792,Los Rulos,38.0,RM
60,Melipilla,-33.688841,-71.227145,Sombrero,52.0,RM
61,Ñuñoa,-33.447758,-70.589684,Botero,29.0,RM
62,Ñuñoa,-33.439519,-70.5836209,Watuh,22.0,RM
63,Ñuñoa,-33.45378,-70.611387,Monseñor,20.0,RM
64,Padre Hurtado,-33.5643611111111,-70.8044166666667,Violetas,23.0,RM
65,Paico,-33.655,-71.0408,El Paico,53.0,RM
66,Peñaflor,-33.606575,-70.906942,Huaso,34.0,RM
67,Peñaflor,-33.6044444,-70.8980556,BATA,34.0,RM
68,Peñaflor,-33.5951716,-70.8549146,FernandoM1,32.0,RM
69,Peñaflor,-33.594404,-70.85292,JDVN-640,25.0,RM
70,Peñalolen,33.49169444444445,70.53708333333333,JucaNku,30.0,RM
71,Peñalolen,-33.5015555555556,-70.5864444444444,Las Torres,28.0,RM
72,Peñalolen,-33.5050202,-70.5735969,Chincol,28.0,RM
73,Peñalolén,-33.486429,-70.54726,Cerca del cielo,25.0,RM
74,Peñalolén,-33.49581,-70.577694,CasaM,24.0,RM
75,Pirque,-33.63692,-70.54591,Tricahue,47.0,RM
76,Pirque,-33.7232945,-70.5784115,Blanco,42.0,RM
77,Pirque,-33.672334,-70.636347,Pirque,39.0,RM
78,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,38.0,RM
79,Providencia,-33.43493,-70.609567,Estanques,31.0,RM
80,Providencia,-33.436461,-70.620565,Ministro,28.0,RM
81,Providencia,-33.4401249,-70.600959,Tranqui,27.0,RM
82,Providencia,-33.419786,-70.607987,Holley,24.0,RM
83,Pudahuel,-33.457778,-70.756944,Auquinco,16.0,RM
84,Pudahuel,-33.442392,-70.759831,Pudahuel Norte,15.0,RM
85,Pudahuel,-33.4342578,-70.7539329,Luna,15.0,RM
86,Pudahuel,-33.461436,-70.841897,PATIO,13.0,RM
87,Pudahuel,-33.379973,-70.874791,La periferia,13.0,RM
88,Pudahuel,-33.466772,-70.86392,Ciudad de los Valles,13.0,RM
89,Pudahuel,-33.4536905,-70.824061,Lomas,13.0,RM
90,Pudahuel,-33.4497774,-70.7452143,PV-MCO,13.0,RM
91,Pudahuel,-33.4580219,-70.8446675,Moka,12.0,RM
92,Pudahuel-,-33.463888,-70.84333,CDV-1,13.0,RM
93,Puente Alto,-33.56399,-70.54793,Fran1,51.0,RM
94,Puente Alto,-33.60863,-70.53107,Cordillera,50.0,RM
95,Puente Alto,-33.60863,-70.53107,El Páramo,44.0,RM
96,Puente Alto,-33.561927,-70.551963,Coli,41.0,RM
97,Puente Alto,-33.59039,-70.5734443,César3,40.0,RM
98,Puente Alto,-33.612698,-70.55215,Primavera,38.0,RM
99,Puente Alto,-33.5821241,-70.5858865,CasaPabla,38.0,RM
100,Puente Alto,-33.578741,-70.603334,Creta,32.0,RM
101,Quilicura,-33.352402,-70.72401,Millantú,13.0,RM
102,Quilicura,-33.3595,-70.73047,Huentenao,12.0,RM
103,Quinta Normal,-33.42228,-70.688669,JULIOVERNE,23.0,RM
104,Quinta Normal,-33.4296954,-70.7065161,Solaris,15.0,RM
105,Recoleta,-33.4255985,-70.64025,Cerrito,26.0,RM
106,Renca,-33.4121319,-70.6939949,Piovere,21.0,RM
107,Renca,-33.4043877,-70.7302881,PV-RMB,18.0,RM
108,Renca,-33.40044,-70.72684,CSJRenca4,15.0,RM
109,Renca,-33.3985,-70.70409,CSJRenca5,15.0,RM
110,Renca,-33.405202,-70.7439449,PV-LV,14.0,RM
111,Renca,-33.3979123,-70.7427852,PV-JV,13.0,RM
112,Renca,-33.40103,-70.72004,CSJRenca1,12.0,RM
113,Renca,-33.4219669,-70.6761853,PV-JAH,12.0,RM
114,Renca,-33.39324,-70.75427,CSJRenca2,11.0,RM
115,Renca,-33.403662,-70.707586,Rencav2,10.0,RM
116,San Bernardo,-33.5987222222222,-70.6765277777778,Colmillo de puma,37.0,RM
117,San Bernardo,-33.629462,-70.677308,CumbresDeNos,29.0,RM
118,San Bernardo,-33.600384,-70.702447,flopi sbk,27.0,RM
119,San Bernardo,-33.612675,-70.72276,Hueñimalal,25.0,RM
120,San Miguel,-33.5091674,-70.6557002,Sol,28.0,RM
121,San Miguel,-33.4973,-70.6554,La Marina,17.0,RM
122,Santiago,-33.45768,-70.62993,Metro Irarrázabal,27.0,RM
123,Santiago,-33.45125,-70.666244,Kimi the cat,21.5,RM
124,Santiago,-33.4402,-70.63935,Torre 3 San Borja,19.0,RM
125,Talagante,-33.707993,-70.981435,Urano,45.0,RM
126,Talagante,-33.6544773,-70.907333,Orion,38.0,RM
127,Talagante,-33.696346,-70.863785,Manzanares,33.0,RM
128,Vitacura,-33.38783,-70.553479,Escultor,51.0,RM
129,Vitacura,-33.38146,-70.55663,Auri-001,43.0,RM
130,Vitacura,-33.383186,-70.579557,Borderío,38.0,RM
131,Vitacura,-33.385779,-70.581083,Ingo,35.0,RM
132,Vitacura,-33.395182,-70.588737,Vitacumbia,30.0,RM
133,S José de Maipo,-33.597499,-70.379443,Maipo Manzano DGA,117.5,EMA
134,Melipilla,-33.661388,-71.336944,E Puangue DGA,72.0,EMA
135,San J. de Maipo,-33.636388,-70.356944,S José DGA,71.7,EMA
136,S José de Maipo,-33.495277,-70.137221,Rio Olivares DGA,70.8,EMA
137,San José de Maipo,-33.615277,-70.350555,Guayacan (DMC),66.9,EMA
138,San José de Maipo,-33.7820843,-70.237239,Sn Gabriel DGA,66.6,EMA
139,Melipilla,-33.650277,-71.100277,Melipilla FDF,64.4,EMA
140,Curacaví,-33.438888,-71.025277,Panguiles DGA,63.5,EMA
141,Melipilla,-33.763888,-70.886666,S Pedro FDF,58.7,EMA
142,Lo Barnechea,-33.344444,-70.363888,Yerba Loca DGA,52.1,EMA
143,Las Condes,-33.394999,-70.536666,Calán - DGA,49.4,EMA
144,Buin,-33.754444,-70.764444,El Milagro DMC,43.0,EMA
145,Vitacura,-33.433054,-70.514444,Qda Ramón DGA,41.7,EMA
146,Lo Barnechea,-33.370554,-70.451111,Mapocho - Almendros DGA,40.8,EMA
147,Peñalolén,-33.500833,-70.514166,Qda Macul DGA,39.9,EMA
148,María Pinto,-33.529443,-33.529443,Chorombo (DMC),36.7,EMA
149,Pudahuel,-33.458055,-70.94861,Lo Prado (DMC),36.3,EMA
150,La Granja,-33.572777,-70.619721,La Platina (INIA),35.1,EMA
151,Buin,-33.711666,-70.711944,Los Tilos (INIA),34.5,EMA
152,La Reina,-33.45528,-70.54222,Aer. Tobalaba (DMC),33.0,EMA
153,Curacavi,-33.411111,-71.167777,Curacavi DMC,33.0,EMA
154,Melipilla,-33.941388,-71.394166,Chocalán FDF,32.5,EMA
155,Alhue,-34.029166,-70.994999,El Asiento INIA,30.0,EMA
156,Talagante,-33.670277,-70.849444,Talagante (DMC),22.2,EMA
157,Santiago,-33.445,-70.67778,Q. Normal (DMC),17.6,EMA
158,Maipú,-33.497221,-70.845555,Rinconada INIA,15.9,EMA
159,Pudahuel,-33.442221,-70.746666,San Pablo DMC,15.2,EMA
160,Santiago,-33.44861,-70.64389,DGA - Morande,15.0,EMA
161,Pudahuel,-33.37833,-70.79639,Aer. Pudahuel (DMC),13.8,EMA
162,Lampa,-33.286388,-70.83611,El Oasis INIA,11.0,EMA
163,Til Til,-33.121388,-70.834166,Til Til FDF 2,10.4,EMA
164,Colina,-33.147221,-70.660277,Peldehue FDF,10.0,EMA
165,Colina,-33.268054,-70.732221,Lo Pinto DMC,9.3,EMA
