,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
41,Peñaflor,-33.5951716,-70.8549146,FernandoM1,17.0,RM
42,Peñalolén,-33.50167,-70.586438,Terra-Aqua,23.0,RM
43,Peñalolén,-33.5005704,-70.539494,Pirquera,22.0,RM
44,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,20.0,RM
45,Providencia,-33.43493,-70.609567,Estanques,24.0,RM
46,Providencia,-33.4401249,-70.600959,Tranquila,20.0,RM
47,Providencia,-33.442542,-70.615579,Hortensias,15.0,RM
48,Puente Alto,-33.60863,-70.53107,Cordillera,30.0,RM
49,Puente Alto,-33.557769,-70.5533,Opendoor,30.0,RM
50,Puente Alto,-33.5821241,-70.5858865,CasaPabla,24.0,RM
51,Puente Alto,-33.59039,-70.5734443,César3,23.0,RM
52,Puente Alto,-33.60863,-70.53107,El Páramo,22.0,RM
53,Puente Alto,-33.583924,-70.514863,HACIENDA,20.0,RM
54,Puente alto,-33.5917815,-70.5778761,Casa alvin,19.0,RM
55,Quilicura,-33.3595,-70.73047,Huentenao,12.0,RM
56,San Bernardo,-33.612675,-70.72276,Hueñimalal,19.0,RM
57,San José de Maipo,-33.59841,-70.36178,Quillayal,34.8,RM
58,Santiago,-33.456944444444446,-70.66166666666668,DGF,13.1,RM
59,Santiago Centro,-33.443306,-70.6773,Chuca,15.0,RM
60,Til Til,-33.164083,-70.787468,AEM Til Til,16.0,RM
61,TilTil,-33.07725555555556,-70.9251,TilTil Centro,35.5,RM
62,Vitacura,-33.395182,-70.588737,Vitacumbia,30.0,RM
63,Vitacura,-33.38146,-70.55663,Auri-001,25.0,RM
64,Vitacura,-33.38783,-70.553479,Escultor,25.0,RM
65,Vitacura,-33.385938,-70.581230114,Vitacura,25.0,RM
66,Til Til,-32.990722222222225,-70.89500833333334,Rungue,46.0,RM
67,Til Til,-33.118275,-70.84519444444445,Punta Peuco,15.5,RM
68,,-33.1686089,-71.1557171,Colliguay - AG499,78.3,EMA
69,,-33.736215,-71.421579,Cuncumén - AG559,52.3,EMA
70,Melipilla,-33.661388,-71.336944,Estero Puangue - DGA,43.6,EMA
71,Melipilla,-33.8908333,-71.233611,Los Guindos - DGA,41.7,EMA
72,,-33.897935,-71.452881,San Pedro de Melipilla - AG268,41.5,EMA
73,San José de Maipo,-33.597499,-70.379443,Rio Maipo en el  Manzano - DGA,40.8,EMA
74,,-34.065,-71.253888889,Alhué - AG53,39.4,EMA
75,Curacavi,-33.411111,-71.167777,Curacavi - DMC,34.8,EMA
76,,-33.58666,-70.996111,Mallarauco - AG51,34.0,EMA
77,San José de Maipo,-33.615277,-70.350555,San José de Guayacan - DMC,33.1,EMA
78,,-33.8913888,-71.3941666,San Pedro - AG54,32.8,EMA
79,,-33.8111,-70.8836,Río Angostura en Valdivia de Paine - DGA,32.0,EMA
80,,-33.763888889,-70.886666667,Isla de Maipo - AG55,29.9,EMA
81,,-33.725439,-71.042558,San Antonio de Naltagua - AG267,29.9,EMA
82,,-33.703027,-71.37186,San Diego - AG39,29.9,EMA
83,Vitacura,-33.433054,-70.514444,Quebrada de Ramón - DGA,28.4,EMA
84,,-33.218778,-70.71583,Colina - AG48,26.5,EMA
85,Pudahuel,-33.458055,-70.94861,Lo Prado Co. San Francisco - DMC,26.1,EMA
86,Las Condes,-33.394999,-70.536666,Cerro Calán - DGA,25.3,EMA
87,Melipilla,-33.941388,-71.394166,Chocalán - AG223,24.2,EMA
88,La Reina,-33.45528,-70.54222,Aeródromo Tobalaba - DMC,22.5,EMA
89,,-33.843055556,-70.619722222,Pérez Cruz - AG224,22.2,EMA
90,Melipilla,-33.680277,-71.2,Melipilla - DGA,21.9,EMA
91,,-33.67389,-70.586944,Pirque - AG42,21.6,EMA
92,,-33.65,-71.1,Melipilla - AG44,21.0,EMA
93,Buin,-33.754444,-70.764444,El Milagro Buin - DMC,20.3,EMA
94,,-34.0225,-71.34416666,Ventisquero - AG226,20.0,EMA
95,,-33.671389,-70.581667,William Febre - AG219,20.0,EMA
96,Colina,-33.1471111,-70.6602222,Peldehue - AG438,19.0,EMA
97,,-33.56987,-70.627972833,La Platina - AG162,18.2,EMA
98,Peñaflor,-33.5716667,-71.1016667,Mallarauco - DGA,18.1,EMA
99,,-33.7,-70.7,Los Tilos - AG285,17.8,EMA
100,Paine,-33.8858333,-71.8775,Laguna de Aculeo - DGA,17.5,EMA
101,Santiago,-33.445,-70.67778,Quinta Normal - DMC,17.0,EMA
102,Santiago,-33.44861,-70.64389,Terraza Central - DGA,16.7,EMA
103,Colina,-33.113888,-70.685833,Peldehue Ad - DMC,16.5,EMA
104,,-33.771111,-70.6855556,San Pedro - El Tránsito AG248,16.2,EMA
105,Colina,-33.268054,-70.732221,Lo Pinto - DMC,15.0,EMA
106,Pudahuel,-33.442221,-70.746666,San Pablo DASA - DMC,14.7,EMA
107,Til-Til,-33.005556,-70.993611,Caleu - DGA,14.0,EMA
108,,-33.862083,-70.639194,Huelquén - AG47,14.0,EMA
109,,-33.707361111,-70.701555556,Buin - AG43,13.4,EMA
110,,-33.497093,-70.845436,Rinconada U. de Chile AG-373,12.8,EMA
111,,-33.67325,-70.921138,Talagante - AG45,11.3,EMA
112,Pudahuel,-33.37833,-70.79639,Aeropuerto Pudahuel - DMC,11.1,EMA
