,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Calera de Tango,-33.63026,-70.75037,Almendros,17.0,RM
1,Calera de tango,-33.6161675,-70.8020156,La Virgen,15.0,RM
2,Caleu,-33.001,-70.95179,LaCapilla,36.0,RM
3,Caleu,-33.0447222222222,-70.9913889,patorod,31.0,RM
4,Cerrillos,-33.5071009,-70.708747,Rocío,17.0,RM
5,Cerro Navia,-33.424337,-70.724038,Cerro Navia,15.0,RM
6,Colina,-33.260994,-70.644855,Ñipa,24.0,RM
7,Colina,-33.2539999,-70.6294618,Piedraroja,22.0,RM
8,Colina,-33.307339,-70.660102,Chamisero,15.0,RM
9,Colina,-33.208657,-70.66088,Sta. Filomena,14.0,RM
10,Conchali,-33.366715,-70.691649,Cortijo,19.0,RM
11,Huechuraba,-33.3799,-70.62178,El Barrero,20.0,RM
12,Isla de Maipo,-33.74849,-70.86864,Uva,17.0,RM
13,La Florida,-33.534475,-70.550238,Amongus,26.0,RM
14,La Florida,-33.566723,-70.592142,Guacolda,22.0,RM
15,La Florida,-33.52336,-70.56212,Miravalle,20.0,RM
16,La Florida,-33.53039167,-70.56961667,Casa_Sary,19.0,RM
17,La Florida,-33.5387504,-70.58643,MDM,15.4,RM
18,La Pintana,-33.579829,-70.6322247,Sora,16.0,RM
19,La Reina,-33.43648,-70.54493,asilvam,25.0,RM
20,La Reina,-33.452259,-70.554147,San Benito,20.0,RM
21,Lampa,-33.2843725,-70.8736396,Celeste,12.0,RM
22,Las Condes,-33.379558,-70.519431,Huerta_JLG,26.0,RM
23,Las Condes,-33.422148,-70.557498,Azúcar,26.0,RM
24,Las Condes,-33.412407,-70.590422,Alsacia181,22.0,RM
25,Las Condes,-33.423889,-70.557545,Dreal,20.0,RM
26,Lo Barnechea,-33.31861,-70.233055,trespuntas,74.0,RM
27,Lo Barnechea,-33.356717,-70.479844,Arrayán,37.9,RM
28,Lo Barnechea,-33.332691,-70.524816,Panorámica,34.0,RM
29,Lo Barnechea,-33.3497222222222,-70.5405555555556,LAR,31.0,RM
30,Lo Barnechea,-33.342583,-70.47025,POMcI,30.0,RM
31,Lo Barnechea,-33.363563,-70.496013,San Enrique,30.0,RM
32,Lo Barnechea,-33.3297222,-70.5038889,JPMG,28.5,RM
33,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,26.0,RM
34,Lo Barnechea,-33.330085,-70.521384,ADRI,23.0,RM
35,Lo Barnechea,-33.347483,-70.663776,Los Guindos,22.0,RM
36,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,16.0,RM
37,Maipu,-33.512062,-70.769442,Maipu_Templo,19.0,RM
38,Melipilla,-33.5761125,-71.0873969,AgricHarrison,17.0,RM
39,Ñuñoa,-33.467595,-70.620413,Villa Olímpica,24.0,RM
40,Ñuñoa,-33.456043,-70.598147,Morgana,14.0,RM
41,Peñaflor,-33.5951716,-70.8549146,FernandoM1,16.0,RM
42,Peñaflor,-33.6044444,-70.8980556,BATA,10.0,RM
43,Peñalolen,-33.489767,-70.57516,Patio con pasto,19.0,RM
44,Peñalolén,-33.50167,-70.586438,Terra-Aqua,15.0,RM
45,Peñalolén,-33.481254,-70.562164,El Estero,14.0,RM
46,Pirque,-33.6493055555556,-70.6056388888889,IsaPir,20.0,RM
47,Providencia,-33.43493,-70.609567,Estanques,24.0,RM
48,Providencia,-33.4401249,-70.600959,Tranqui,19.0,RM
49,Providencia,-33.442542,-70.615579,Hortensias,19.0,RM
50,Pudahuel,-33.457778,-70.756944,Auquinco,15.0,RM
51,Puente Alto,-33.60863,-70.53107,El Páramo,22.0,RM
52,Puente Alto,-33.60863,-70.53107,Cordillera,20.0,RM
53,Puente Alto,-33.557769,-70.5533,Opendoor,20.0,RM
54,Puente Alto,-33.5821241,-70.5858865,CasaPabla,19.0,RM
55,Puente Alto,-33.59039,-70.5734443,César3,19.0,RM
56,Puente alto,-33.5917815,-70.5778761,Casa alvin,19.0,RM
57,Puente Alto,-33.576725,-70.56600833333333,Puente1,18.0,RM
58,puente alto,-33.58396,-70.55175,Peral,18.0,RM
59,Quilicura,-33.3595,-70.73047,Huentenao,18.0,RM
60,Quinta Normal,-33.43512,-70.69548,Marina,17.0,RM
61,San Bernardo,-33.612675,-70.72276,Hueñimalal,17.0,RM
62,San Bernardo,-33.61697,-70.687,LaSelva,17.0,RM
63,San José de Maipo,-33.586952,-70.466303,Las Vertientes,35.0,RM
64,San José de Maipo,-33.59841,-70.36178,Quillayal,23.4,RM
65,Santiago,-33.456944444444446,-70.66166666666668,DGF,13.4,RM
66,Santiago,-33.448245,-70.644013,San Isidro E,7.0,RM
67,Santiago Centro,-33.443306,-70.6773,Chuca,17.0,RM
68,Talagante,-33.703533,-70.852514,Lonquén,14.5,RM
69,Til Til,-33.164083,-70.787468,AEM Til Til,10.0,RM
70,Vitacura,-33.383186,-70.579557,Borderío,21.9,RM
71,Vitacura,-33.395182,-70.588737,Vitacumbia,21.0,RM
72,Vitacura,-33.385938,-70.581230114,Vitacura,21.0,RM
73,Vitacura,-33.38146,-70.55663,Auri-001,20.0,RM
74,Vitacura,-33.38783,-70.553479,Escultor,19.0,RM
75,,-34.0225,-71.34416666,Ventisquero - AG226,40.8,EMA
