,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
89,,-33.1686089,-71.1557171,Colliguay - AG499,49.599999999999994,EMA
90,,-34.065,-71.253888889,Alhué - AG53,49.1,EMA
91,,-33.56987,-70.627972833,La Platina - AG162,48.5,EMA
92,,-33.703027,-71.37186,San Diego - AG39,48.5,EMA
93,Talagante,-33.670277,-70.849444,Talagante - DMC,48.0,EMA
94,,-34.0225,-71.34416666,Ventisquero - AG226,45.2,EMA
95,Buin,-33.754444,-70.764444,El Milagro Buin - DMC,45.0,EMA
96,,-33.843055556,-70.619722222,Pérez Cruz - AG224,44.8,EMA
97,Pirque,-33.67138888,-70.58166666,William Febre AG 219,44.0,EMA
98,San José de Maipo,-33.597499,-70.379443,Rio Maipo en el  Manzano - DGA,43.199999999999996,EMA
99,Pudahuel,-33.442221,-70.746666,San Pablo DASA - DMC,42.800000000000004,EMA
100,,-33.58666,-70.996111,Mallarauco - AG51,41.800000000000004,EMA
101,Lo Barnechea,-33.37361,-70.396388,Rio Molina a/j San Francisco - DGA,40.7,EMA
102,Curacavi,-33.411111,-71.167777,Curacavi - DMC,39.300000000000004,EMA
103,,-33.763888889,-70.886666667,Isla de Maipo - AG55,39.2,EMA
104,Santiago,-33.445,-70.67778,Quinta Normal - DMC,39.099999999999994,EMA
105,Pudahuel,-33.37833,-70.79639,Aeropuerto Pudahuel - DMC,38.1,EMA
106,,-33.771111,-70.6855556,San Pedro - El Tránsito AG248,36.6,EMA
107,,-33.707361111,-70.701555556,Buin - AG43,36.4,EMA
108,,-33.8913888,-71.3941666,San Pedro - AG54,36.0,EMA
109,,-33.6628889,-70.765917,Lo Herrera - AG46,35.9,EMA
110,San José de Maipo,-33.615277,-70.350555,San José de Guayacan - DMC,35.2,EMA
111,Santiago,-33.44861,-70.64389,Terraza Central - DGA,33.699999999999996,EMA
112,Paine,-33.8858333,-71.8775,Laguna de Aculeo - DGA,32.2,EMA
113,Las Condes,-33.394999,-70.536666,Cerro Calán - DGA,31.6,EMA
114,Vitacura,-33.433054,-70.514444,Quebrada de Ramón - DGA,30.7,EMA
115,,-33.218778,-70.71583,Colina - AG48,29.6,EMA
116,Colina,-33.113888,-70.685833,Peldehue Ad - DMC,27.400000000000002,EMA
117,,-33.438611,-71.025555,Curacaví - AG52,26.8,EMA
118,Colina,-33.268054,-70.732221,Lo Pinto - DMC,26.1,EMA
119,Peñaflor,-33.5716667,-71.1016667,Mallarauco - DGA,24.7,EMA
120,Lo Barnechea,-33.3086111,-70.357222,Río San Francisco a/j estero Yerba Loca - DGA,24.200000000000003,EMA
121,Til-Til,-33.005556,-70.993611,Caleu - DGA,24.2,EMA
122,,-33.862083,-70.639194,Huelquén - AG47,23.6,EMA
123,,-33.67325,-70.921138,Talagante - AG45,13.799999999999999,EMA
124,,-33.6305555,-70.799167,Calera de Tango - AG49,10.2,EMA
