,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
94,Til Til,-33.11244444444445,-70.79876944444445,Santa Matilde,3.1,RM
95,Til Til,-33.0447222222222,-70.9913889,Caleu Los Arrayanes,3.0,RM
96,Til Til,-33.1512806,-70.8892361,La Plazuela,2.5,RM
97,Til Til,-33.118275,-70.84519444444445,Punta Peuco,2.0,RM
98,Til Til,-33.095111111111116,-70.92550833333334,El Sauce,1.2,RM
99,Til Til,-33.07725555555556,-70.9251,TilTil Centro,0.8,RM
100,Til Til,-33.04546388888889,-70.93291111111111,El Naranjo,0.7,RM
101,Vitacura,-33.395182,-70.588737,Vitacumbia,11.0,RM
102,Vitacura,-33.3890092,-70.5560782,Villa El Dorado,10.0,RM
103,Vitacura,-33.38146,-70.55663,Auri-001,10.0,RM
104,Vitacura,-33.3868,-70.5737,Buenaventura,10.0,RM
105,Vitacura,-33.38783,-70.553479,Escultor,9.0,RM
106,Alhue,-34.029166,-70.994999,El Asiento INIA,25.0,EMA
107,Alhue,-34.065,71.2538888,Alhué,13.8,EMA
108,Alhué,-34.078,-71.195,Barrera Loncha (DGA),25.0,EMA
109,Alhué,-34.035,-71.094,Villa Alhue (DGA),24.2,EMA
110,Buin,-33.73,-70.72,Miguel Hinojosa (WG),15.5,EMA
111,Buin,-33.7986592,-70.8413394,Valdivia de Paine,15.2,EMA
112,Buin,-33.79,-70.8,El Amanecer (WG),14.5,EMA
113,Buin,-33.718611111,-70.66917,Santa Rita,12.3,EMA
114,Buin,-33.711666,-70.711944,Los Tilos (INIA),11.5,EMA
115,Buin,-33.707222,-70.707222,Buin FDF,8.0,EMA
116,Calera de Tango,-33.624999,-70.799444,Calera de Tango FDF,7.8,EMA
117,Casablanca,-33.320833333,-71.4372222,Casablanca (AG  38),16.8,EMA
118,Casablanca,-33.323,-71.411,Casablanca (DGA),13.0,EMA
119,CasaBlanca,-33.291,-71.289,Tapihue (DGA),8.5,EMA
120,Colina,-33.284,-70.651,Chicureo (DGA),6.3,EMA
121,Colina,-33.21,-70.73,FTG (WG),5.8,EMA
122,Colina,-33.28,-70.66,PippaWeather Chicureo (WG),5.4,EMA
123,Colina,-33.162222,-70.643055,Colina (DMC),5.3,EMA
124,Colina,-33.21,-70.73,Alvaro Inostroza (WG),5.0,EMA
125,Colina,-33.268054,-70.732221,Lo Pinto (DMC),2.7,EMA
126,Colina,-33.1471111,-70.6602222,Peldehue Agromet,2.4,EMA
127,Colina,-33.218888,-70.715833,Colina FDF,2.2,EMA
128,Conchali,-33.38471,-70.68896,Cometi (WG),5.1,EMA
129,Curacaví,-33.41,-71.16,Hangar AQI (WG),14.9,EMA
130,Curacaví,-33.51,-70.99,Bomberos Pataguilla (WG),11.5,EMA
131,Curacaví,-33.51,-70.714,Pozo Cerrillos (DGA),10.7,EMA
132,El Monte,-33.697,-71.064,TEST-SE (WG),19.6,EMA
133,El Monte,-33.665,-70.972,Pinto Piga (WG),15.6,EMA
134,El Monte,-33.706388,-71.008055,El Paico (DMC),15.1,EMA
135,Hihuelas,-32.853,-71.121,Estero Rabuco (DGA),0.5,EMA
136,Huechuraba,-33.381,-70.608,Cerro Polanco - Pirámide (WG),9.5,EMA
137,Isla de Maipo,-33.725554,-71.042499,Sn Antonio Naltahua INIA,16.8,EMA
138,Isla de Maipo,-33.763888,-70.886666,Isla de Maipo FDF,10.3,EMA
139,La Cruz,-32.822,-71.2304,La Cruz (AG 284),0.3,EMA
140,La Florida,-33.516,-70.522,Alto Macul (Lucale) (WG),16.5,EMA
141,La Florida,-33.517,-70.532,jims6775 (WG),14.7,EMA
142,La Florida,-33.544999,-70.548333,AA La Florida (DMC),13.9,EMA
143,La Granja,-33.572777,-70.619721,La Platina (INIA),9.7,EMA
144,La Reina,-33.45528,-70.54222,Aer. Tobalaba (DMC),18.8,EMA
145,La Reina,-33.433,-70.583,Metro Bilbao (WG),12.4,EMA
146,La Reina,-33.44567,-70.56323,Villa Virginia (WG),11.0,EMA
147,Lampa,-33.187,-70.798,WestieWeather (WG),5.8,EMA
148,Lampa,-33.304,-70.858,Lampa (WG),5.3,EMA
149,Lampa,-33.34368,-70.8185,Chorrillos,3.9,EMA
150,Lampa,-33.278,-70.891,Lampa (WG),2.5,EMA
151,Las Condes,-33.37578,-70.51207,Los Frailes (WG),15.5,EMA
152,Las Condes,-33.41427,-70.57116,EcoWitt 3000 (WG),13.0,EMA
153,Las Condes,-33.42317,-70.5932,El Golf (WG),12.5,EMA
154,Las Condes,-33.41612,-70.58792,EcoWitt Burgos (WG),9.7,EMA
155,Las Condes,-33.394999,-70.536666,Calán (DGA),9.5,EMA
156,Limache,-32.994444444,-71.260666,Limache (AG 36),1.8,EMA
157,Limache,-33.098,-71.215,Lliu Lliu Embalse (DGA),1.0,EMA
158,Limache,-32.958,-71.345,Los Aromos (DGA),0.9,EMA
159,Llay Llay,-32.866,-70.848,Las Chilcas (DGA),2.3,EMA
160,Llay Llay,-32.88139,-70.91306,Llay Llay - Las Peñas (DMC),1.2,EMA
161,Llay Llay,-32.90333,-70.950556,Llay Llay (AG30),0.6,EMA
162,Lo Barnechea,-33.352,-70.313,Farellones (DGA),33.3,EMA
163,Lo Barnechea,-33.389,-70.373,Pozo La Junta (DGA),27.9,EMA
164,Lo Barnechea,-33.33,-70.55,LosMonjes2022 (WG),20.6,EMA
165,Lo Barnechea,-33.344444,-70.363889,Estero Yerba Loca a/j San Fco. (DGA),19.9,EMA
166,Lo Barnechea,-33.3086111,-70.357222,Río San Francisco a/j estero Yerba Loca (DGA),19.4,EMA
167,Lo Barnechea,-33.37361,-70.396388,Rio Molina a/j Sn. Fco. (DGA),18.7,EMA
168,Lo Barnechea,-33.36727,-70.50012,Mickey Lo Barnechea (WG),17.8,EMA
169,Lo Barnechea,-33.33,-70.513,Valle La Dehesa/Basel (WG),16.9,EMA
170,Lo Barnechea,-33.338,-70.469,Parque El Arrayán (DGA),14.7,EMA
171,Lo Barnechea,-33.371,-70.465,WS-5000 Sergio (WG),13.7,EMA
172,Lo Barnechea,-33.370554,-70.451111,Mapocho - Almendros (DGA),13.2,EMA
173,Lo Barnechea,-33.331,-70.554,Vistand (WG),12.6,EMA
174,Los Andes,-32.86,-70.472,Vilcuya (DGA),8.6,EMA
175,Los Andes,-32.811,-70.642,Los Andes (DGA),4.1,EMA
176,Maipu,-33.55,-70.764,4 Poniente - Barrio Oeste (WG),10.5,EMA
177,Maipú,-33.567,-70.773,Casaquinta (WG),9.5,EMA
178,Maipú,-33.497221,-70.845555,Rinconada INIA,7.5,EMA
179,María Pinto,-33.481,-71.281,Ibacache Alto (DGA),14.4,EMA
180,María Pinto,-33.508555,-71.084029,El Parrón,9.3,EMA
181,Melipilla,-33.76,-71.158,Carmen de las Rosas (DGA),29.1,EMA
182,Melipilla,-33.784,-71.108,Pozo Horcón de Piedra (DGA),27.7,EMA
183,Melipilla,-33.92,-71.515,Pozo Escuela El Prado (DGA),27.1,EMA
184,Melipilla,-33.8908333,-71.233611,Los Guindos (DGA),23.2,EMA
185,Melipilla,-33.84,-71.367,Pozo Melipilla Ulmén (DGA),21.1,EMA
186,Melipilla,-33.680277,-71.1997,Melipilla Esc. Tec. (DGA),19.3,EMA
187,Melipilla,-33.661388,-71.336944,Estero Puangue (DGA),19.0,EMA
188,Melipilla,-33.585,-71.014,ZetaDelicia (WG),10.8,EMA
189,Ñuñoa,-33.46529,-70.5857,WSX1001 (WG),16.6,EMA
190,Olmué,-33.051,-71.115,Quebrada Alvarado (DGA),1.2,EMA
191,Padre Hurtado,-33.555,-70.823,Fundo Marruecos (DGA),10.0,EMA
192,Padre Hurtado,-33.562443,-70.875305,El Villorio,7.9,EMA
193,Paine,-33.852,-70.946,Aculeo (WG),23.9,EMA
194,Paine,-33.79,-70.635,Lidea Chile (WG),19.6,EMA
195,Paine,-33.835,-70.761,De huerta a la raiz (WG),19.0,EMA
196,Paine,-33.811111,-70.88361,Angostura en Valdivia de Paine (DGA),17.4,EMA
197,Paine,-33.8858333,-70.8775,Laguna de Aculeo (DGA),15.2,EMA
198,Paine,-33.861944,-70.639166,Huelquén FDF,13.8,EMA
199,Paine,-33.821,-70.73,Santa Cecilia (WG),13.7,EMA
200,Peñaflor,-33.5716667,-71.1016667,Mallarauco (DGA),9.4,EMA
201,Peñalolén,-33.506,-70.57,Sainlogic (WG),17.1,EMA
202,Peñalolén,-33.438,-70.497,Quebrada Ramón 1 (DGA),10.3,EMA
203,Peñalolén,-33.50024,-70.52728,Las Pircas (WG),10.2,EMA
204,Pirque,-33.741,-70.577,Valle Principal (WG),46.6,EMA
205,Pirque,-33.634,-70.551,Pirque El Huingan (WG),21.1,EMA
206,Pirque,-33.673888,-70.586666,Pirque (DGA),18.5,EMA
207,Pirque,-33.673888889,-70.586944444,Pirque,14.6,EMA
208,Polpaico,-33.169,-70.891,Pozo Cancha Polpaico (DGA),1.2,EMA
209,Puchuncaví,-32.7310833,-71.4241389,Puchuncaví (AG 398),0.2,EMA
210,Puchuncaví,-32.754967,-71.343432,Puchuncaví (AG 388),0.1,EMA
211,Pudahuel,-33.442221,-70.746666,San Pablo (DMC),8.2,EMA
212,Pudahuel,-33.466,-70.866,Rocket Valley  (WG),4.7,EMA
213,Pudahuel,-33.37833,-70.79639,Aer. Pudahuel (DMC),4.4,EMA
214,Puente Alto,-33.597,-70.504,Centro de Vuelo Las Vizcachas,14.5,EMA
215,Quilicura,-33.38106,-70.7449,Teknipac (WG),6.9,EMA
216,Quillota,-32.892388889,-71.206722,Quillota (AG 32),0.2,EMA
217,Quillota,-32.896,-71.206,Quillota (DGA),0.2,EMA
218,Quilpué,-33.1686089,-71.1557171,Colliguay,2.3,EMA
219,Quintero,-32.7841666666666,-71.522777777,Quintero (DMC),0.4,EMA
220,Renca,-33.394,-70.749,El Perejil (WG),8.7,EMA
221,San Antonio,-33.575,-71.625,Punta Panul (DGA),16.6,EMA
222,San Antonio,-33.634,-71.51,Cerrillos de Leyda (DGA),10.4,EMA
223,San Bernardo,-33.662777,-70.765833,Sn Bernardo Lo Herrera FDF,7.8,EMA
224,San José de Maipo,-33.852,-70.198,Río Maipo en las Melosas (DGA),123.4,EMA
225,San José de Maipo,-33.774,-70.277,El Ingenio (WG),90.9,EMA
226,San José de Maipo,-33.817,-70.224,Río Maipo en Queltehues (DGA),79.0,EMA
227,San José de Maipo,-33.495,-70.138,Meteorológica rio Colorado (DGA),78.3,EMA
228,San José de Maipo,-33.769,-70.277,Domo (WG),75.3,EMA
229,San José de Maipo,-33.6767,-70.0886,El Yeso Embalse (DGA),67.9,EMA
230,San José de Maipo,-33.7820843,-70.237239,San Gabriel (DGA),64.2,EMA
231,San José de Maipo,-33.531111,-70.2619444,Maitenes (DGA),52.1,EMA
232,San José de Maipo,-33.636388,-70.356944,San José de Maipo Retén (DGA),46.3,EMA
233,San José de Maipo,-33.587,-70.392,Pozo Estero El Manzano (DGA),40.1,EMA
234,San José de Maipo,-33.597499,-70.379443,Maipo Manzano (DGA),36.9,EMA
235,San José de Maipo,-33.5902778,-70.4852778,La Obra EMOS (DGA),30.4,EMA
236,San Miguel,-33.507,-70.651,Gran Av / Departamental (WG),13.0,EMA
237,San Pedro,-33.913,-71.364,Pozo Rinconada Longovilo (DGA),28.6,EMA
238,San Pedro,-33.898055,-71.452777,San Pedro Melipilla  INIA,27.4,EMA
239,San Pedro,-33.8913888,-71.3941667,San Pedro,22.8,EMA
240,Santiago,-33.4561,-70.66101,Met (WG),14.9,EMA
241,Santiago,-33.445,-70.67778,Q. Normal (DMC),8.3,EMA
242,Santiago,-33.44861,-70.64389,Terraza Central (DGA),8.2,EMA
243,Santo Domingo,-33.655,-71.6142,Aer. Santo Domingo (DMC),21.8,EMA
244,Santo Domingo,-33.737533,-71.639331,Luis Felipe Edwards (AG-742),19.5,EMA
245,Talagante,-33.6958333,-70.9236111,El Vergel (DGA),13.7,EMA
246,Talagante,-33.654,-70.936,WS0310 (WG),13.5,EMA
247,Talagante,-33.670277,-70.849444,Talagante (DMC),9.6,EMA
248,Talagante,-33.668744,-70.912195,Santa Amelia,9.1,EMA
249,Til Til,-32.948,-70.753,Rincón de los Valles (DGA),4.6,EMA
250,Til Til,-33.121388,-70.834166,Til Til FDF,2.6,EMA
251,Til Til,-33.04944,-71.00139,La Dormida (DMC),1.5,EMA
252,Til Til,-33.076,-70.944,Cuesta la Dormida(DGA),0.3,EMA
253,Valparaiso,-33.041,-71.605,Valparaiso (DGA),7.6,EMA
254,Valparaiso,-33.145,-71.556,Lago Peñuela (DGA),6.3,EMA
255,Viña del Mar,-33.051,-71.584,Rodelillo (DGA),7.8,EMA
256,Viña del Mar,-33.0492,-71.5017,Jardín Botánico (DMC),5.2,EMA
257,Vitacura,-33.376,-70.54582,EMA RGVB (WG),19.2,EMA
258,Vitacura,-33.38339,-70.54038,Las Hualtatas/La Aurora (WG),15.8,EMA
259,Vitacura,-33.382,-70.55,Club de Golf (WG),12.0,EMA
260,Vitacura,-33.38705,-70.58004,Rober Weather (WG),11.0,EMA
261,Vitacura,-33.38613,-70.57398,Recife Clima (WG),10.2,EMA
262,Vitacura,-33.39106,-70.55635,Casa Atlanta (WG),9.7,EMA
263,,-34.03,-71.12,Pozo La Puntilla (DGA),29.9,EMA
264,,-33.703027,-71.37186,San Diego,29.8,EMA
265,,-34.048,-71.381,Pozo San Vicente (DGA),25.2,EMA
266,,-33.524444,-71.545555,Casa Marín (AG 285),21.4,EMA
267,,-33.447,-71.455,Lagunillas (DGA),18.9,EMA
268,,-32.85,-70.509,Rio Aconcagua en Chacabuco (DGA),6.4,EMA
269,,-33.002,-71.547,Las Salinas (DGA),5.1,EMA
270,,-33.156,-71.312,Las Piedras (DGA),3.4,EMA
