,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7427629,-70.748651,Buin Centro,138.0,RM
1,Buin,-33.747465,-70.735897,Linderos,135.0,RM
2,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,130.0,RM
3,Calera de Tango,-33.63026,-70.75037,Almendros,110.5,RM
4,Cerrillos,-33.5071009,-70.708747,Rocío,74.0,RM
5,Cerro Navia,-33.41513,-70.72882,Angostura,90.0,RM
6,Cerro Navia,-33.417376,-70.75786,Harry,77.0,RM
7,Cerro Navia,-33.41946,-70.72695,Nanocerro,67.0,RM
8,Colina,-33.260994,-70.644855,Ñipa,68.0,RM
9,Colina,-33.307339,-70.660102,Chamisero,65.0,RM
10,Colina,-33.235,-70.673333,Chicureo,64.0,RM
11,Colina,-33.2539999,-70.6294618,Piedraroja,61.0,RM
12,Conchalí,-33.38773,-70.65886,Conchalí 1,64.0,RM
13,El Monte,-33.678729,-70.979307,Secplan,117.0,RM
14,Huechuraba,-33.347483,-70.663776,Los Guindos,87.0,RM
15,Huechuraba,-33.3799,-70.62178,El Barrero,70.7,RM
16,La Cisterna,-33.52299,-70.64953,LC-SARA,88.0,RM
17,La Cisterna,-33.53351,-70.66997,Cist,84.0,RM
18,La Cisterna,-33.526,-70.657,Sora-2,82.0,RM
19,La Cisterna,-33.527854,-70.669636,Nueva España,82.0,RM
20,La Cisterna ,-33.52583,-70.667812,San Simón,83.0,RM
21,La Cisterna ,-33.5357254,-70.661582,Mila,83.0,RM
22,La Florida,-33.566723,-70.592142,Guacolda,84.0,RM
23,La Florida,-33.53039167,-70.56961667,Casa_Sary,74.0,RM
24,La Florida,-33.5387504,-70.58643,MDM,70.8,RM
25,La Florida,-33.52336,-70.56212,Miravalle,63.0,RM
26,La Florida,-33.522311,-70.59544,Urbano,55.0,RM
27,La Florida ,-33.5260817,-70.5245883,Lo Cañas,77.2,RM
28,La Reina,-33.43648,-70.54493,asilvam,77.0,RM
29,La Reina,-33.459283,-70.56545,FG6189,74.0,RM
30,La Reina,-33.438747,-70.522457,Monbel,72.0,RM
31,La Reina,-33.452259,-70.554147,San Benito,70.0,RM
32,La reina,-33.44194,-70.56306,Tadeo,67.0,RM
33,La Reina,-33.43578,-70.52176,LR-ESPE,65.0,RM
34,La Reina,-33.4325123,-70.5797009,thequeen,63.0,RM
35,La Reina,-33.445699,-70.553097,OpaHouse,62.0,RM
36,La Reina,-33.45492,-70.56167,Milna,61.0,RM
37,Lampa,-33.32084,-70.74987,Hubble,75.0,RM
38,Las Condes,-33.37354,-70.5041,La Posada MK,82.0,RM
39,Las Condes,-33.379558,-70.519431,Huerta_JLG,73.0,RM
40,Las Condes,-33.40635,-70.51399,FECHITA,72.0,RM
41,Las Condes,-33.405679,-70.55212,pluv_lcbv,70.0,RM
42,Las Condes,-33.40002,-70.54015,pie cerro Calán,67.0,RM
43,Las Condes,-33.426634,-70.587151,Teruel,65.5,RM
44,Las Condes,-33.423889,-70.557545,Dreal,61.0,RM
45,Las Condes,-33.42053,-70.5582,Salvador,59.0,RM
46,Lo Barnechea,-33.31861,-70.233055,trespuntas,133.0,RM
47,Lo Barnechea,-33.356717,-70.479844,Arrayán - Estero,103.0,RM
48,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,94.8,RM
49,Lo Barnechea,-33.342583,-70.47025,POMcI,93.0,RM
50,Lo Barnechea,-33.332691,-70.524816,Panorámica,85.0,RM
51,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,85.0,RM
52,Lo Barnechea,-33.3400705,-70.4997878,CDLA,83.0,RM
53,Lo Barnechea,-33.363563,-70.496013,San Enrique,81.0,RM
54,Lo Barnechea,-33.365434,-70.498209,CasaIsidora,80.0,RM
55,Lo Barnechea,-33.3297222,-70.5038889,JPMG,78.4,RM
56,Lo Barnechea,-33.330085,-70.521384,ADRI,67.0,RM
57,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,83.0,RM
58,Lo Espejo,-33.514491,-70.694431,Loespuno,81.0,RM
59,Macul,-33.481192,-70.596257,patioeric,66.0,RM
60,Macul,-33.491065,-70.587073,Patio,65.0,RM
61,Maipu,-33.512062,-70.769442,Maipu_Templo,85.0,RM
62,Maipú,-33.526084,-70.7700634,20,79.0,RM
63,Maipú ,-33.491105,-70.7749,Huenteno,65.5,RM
64,Melipilla,-33.5761125,-71.0873969,AgricHarrison,81.0,RM
65,Ñuñoa,-33.4624675,-70.6271803,Tomás,78.0,RM
66,ñuñoa,-33.449216,-70.606639,sucre- PdV,72.0,RM
67,Ñuñoa,-33.456043,-70.598147,Morgana,71.0,RM
68,Ñuñoa,-33.592121,-70.707756,Coventry,64.0,RM
69,Ñuñoa,-33.450585,-70.591376,Brownpoint,63.0,RM
70,Ñuñoa,-33.4479009,-70.57846513,naima,61.0,RM
